District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Aurangabad,,,PHULAMBRI,106,,1,684,0,9,693,0,,,0,679,679,0,679
Aurangabad,,,PHULAMBRI,106,,2,478,2,0,480,0,,,0,478,478,0,478
Aurangabad,,,PHULAMBRI,106,,3,705,0,3,708,0,,,0,703,703,0,703
Aurangabad,,,PHULAMBRI,106,,4,647,0,0,647,0,,,0,647,647,0,647
Aurangabad,,,PHULAMBRI,106,,5,356,1,0,357,0,,,0,356,356,0,356
Aurangabad,,,PHULAMBRI,106,,6,290,0,0,290,0,,,0,290,290,0,290
Aurangabad,,,PHULAMBRI,106,,7,201,0,1,202,0,,,0,201,201,0,201
Aurangabad,,,PHULAMBRI,106,,8,112,0,0,112,0,,,0,112,112,0,112
Aurangabad,,,PHULAMBRI,106,,9,248,1,0,249,0,,,0,248,248,0,248
Aurangabad,,,PHULAMBRI,106,,10,409,0,3,412,0,,,0,409,409,0,409
Aurangabad,,,PHULAMBRI,106,,11,282,1,1,284,0,,,0,282,282,0,282
Aurangabad,,,PHULAMBRI,106,,12,676,2,1,679,0,,,0,676,676,0,676
Aurangabad,,,PHULAMBRI,106,,13,522,4,2,528,0,,,0,522,522,0,522
Aurangabad,,,PHULAMBRI,106,,14,319,1,1,321,0,,,0,319,319,0,319
Aurangabad,,,PHULAMBRI,106,,15,418,2,1,421,0,,,0,418,418,0,418
Aurangabad,,,PHULAMBRI,106,,16,243,1,0,244,0,,,0,243,243,0,243
Aurangabad,,,PHULAMBRI,106,,17,543,2,0,545,0,,,0,543,543,0,543
Aurangabad,,,PHULAMBRI,106,,18,543,1,0,544,0,,,0,543,543,0,543
Aurangabad,,,PHULAMBRI,106,,19,512,0,1,513,0,,,0,512,512,0,512
Aurangabad,,,PHULAMBRI,106,,20,880,0,1,881,0,,,0,880,880,0,880
Aurangabad,,,PHULAMBRI,106,,21,526,3,0,529,0,,,0,526,526,0,526
Aurangabad,,,PHULAMBRI,106,,22,571,2,0,573,0,,,0,571,571,0,571
Aurangabad,,,PHULAMBRI,106,,23,492,4,2,498,0,,,0,492,492,0,492
Aurangabad,,,PHULAMBRI,106,,24,584,2,0,586,0,,,0,584,584,0,584
Aurangabad,,,PHULAMBRI,106,,25,636,3,0,639,0,,,0,636,636,0,636
Aurangabad,,,PHULAMBRI,106,,26,545,3,0,548,0,,,0,545,545,0,545
Aurangabad,,,PHULAMBRI,106,,27,310,2,0,312,0,,,0,310,310,0,310
Aurangabad,,,PHULAMBRI,106,,28,567,1,0,568,0,,,0,567,567,0,567
Aurangabad,,,PHULAMBRI,106,,29,582,0,0,582,0,,,0,582,582,0,582
Aurangabad,,,PHULAMBRI,106,,30,740,0,1,741,0,,,0,740,740,0,740
Aurangabad,,,PHULAMBRI,106,,31,636,1,0,637,0,,,0,636,636,0,636
Aurangabad,,,PHULAMBRI,106,,32,510,1,0,511,0,,,0,510,510,0,510
Aurangabad,,,PHULAMBRI,106,,33,274,2,0,276,0,,,0,274,274,0,274
Aurangabad,,,PHULAMBRI,106,,34,353,1,0,354,0,,,0,353,353,0,353
