District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Nandurabar,,,NANDURBAR (ST),3,,1,662,0,6,668,0,,,0,665,665,0,665
Nandurabar,,,NANDURBAR (ST),3,,2,401,0,0,401,0,,,0,398,398,0,398
Nandurabar,,,NANDURBAR (ST),3,,3,574,0,3,577,0,,,0,577,577,0,577
Nandurabar,,,NANDURBAR (ST),3,,4,553,0,7,560,0,,,0,551,551,0,551
Nandurabar,,,NANDURBAR (ST),3,,5,857,0,13,870,0,,,0,857,857,0,857
Nandurabar,,,NANDURBAR (ST),3,,6,768,0,2,770,0,,,0,763,763,0,763
Nandurabar,,,NANDURBAR (ST),3,,7,827,0,3,830,0,,,0,867,867,0,867
Nandurabar,,,NANDURBAR (ST),3,,8,877,0,3,880,0,,,0,561,561,0,561
Nandurabar,,,NANDURBAR (ST),3,,9,541,0,5,546,0,,,0,453,453,0,453
Nandurabar,,,NANDURBAR (ST),3,,10,429,0,8,437,0,,,0,425,425,0,425
Nandurabar,,,NANDURBAR (ST),3,,11,748,0,12,760,0,,,0,747,747,0,747
Nandurabar,,,NANDURBAR (ST),3,,12,666,0,5,671,0,,,0,663,663,0,663
Nandurabar,,,NANDURBAR (ST),3,,13,551,0,3,554,0,,,0,545,545,0,545
Nandurabar,,,NANDURBAR (ST),3,,14,512,0,3,515,0,,,0,512,512,0,512
Nandurabar,,,NANDURBAR (ST),3,,15,480,0,2,482,0,,,0,482,482,0,482
Nandurabar,,,NANDURBAR (ST),3,,16,492,0,7,499,0,,,0,492,492,0,492
Nandurabar,,,NANDURBAR (ST),3,,17,787,0,11,798,0,,,0,784,784,0,784
Nandurabar,,,NANDURBAR (ST),3,,18,516,0,4,520,0,,,0,512,512,0,512
Nandurabar,,,NANDURBAR (ST),3,,19,445,0,4,449,0,,,0,446,446,0,446
Nandurabar,,,NANDURBAR (ST),3,,20,689,0,1,690,0,,,0,690,690,0,690
Nandurabar,,,NANDURBAR (ST),3,,21,864,0,8,872,0,,,0,854,854,0,854
Nandurabar,,,NANDURBAR (ST),3,,22,553,0,2,555,0,,,0,557,557,0,557
Nandurabar,,,NANDURBAR (ST),3,,23,600,0,6,606,0,,,0,597,597,0,597
Nandurabar,,,NANDURBAR (ST),3,,24,553,0,7,560,0,,,0,554,554,0,554
Nandurabar,,,NANDURBAR (ST),3,,25,489,0,2,491,0,,,0,489,489,0,489
Nandurabar,,,NANDURBAR (ST),3,,26,887,0,8,895,0,,,0,887,887,0,887
Nandurabar,,,NANDURBAR (ST),3,,27,547,6,0,553,0,,,0,551,551,0,551
Nandurabar,,,NANDURBAR (ST),3,,28,681,10,0,691,0,,,0,687,687,0,687
Nandurabar,,,NANDURBAR (ST),3,,29,653,5,0,658,0,,,0,659,659,0,659
Nandurabar,,,NANDURBAR (ST),3,,30,578,4,0,582,0,,,0,584,584,0,584
Nandurabar,,,NANDURBAR (ST),3,,31,638,4,0,642,0,,,0,632,632,0,632
Nandurabar,,,NANDURBAR (ST),3,,32,619,1,0,620,0,,,0,623,623,0,623
Nandurabar,,,NANDURBAR (ST),3,,33,753,4,0,757,0,,,0,755,755,0,755
Nandurabar,,,NANDURBAR (ST),3,,34,504,4,0,509,0,,,0,499,499,0,499
Nandurabar,,,NANDURBAR (ST),3,,35,654,5,0,660,0,,,0,653,653,0,653
Nandurabar,,,NANDURBAR (ST),3,,36,540,5,0,545,0,,,0,548,548,0,548
Nandurabar,,,NANDURBAR (ST),3,,37,679,18,0,897,0,,,0,737,737,0,737
Nandurabar,,,NANDURBAR (ST),3,,38,635,4,0,639,0,,,0,792,792,0,792
Nandurabar,,,NANDURBAR (ST),3,,39,561,2,0,563,0,,,0,565,565,0,565
Nandurabar,,,NANDURBAR (ST),3,,40,513,0,0,513,0,,,0,512,512,0,512
Nandurabar,,,NANDURBAR (ST),3,,41,774,5,0,779,0,,,0,773,773,0,773
Nandurabar,,,NANDURBAR (ST),3,,42,879,1,0,650,0,,,0,474,474,0,474
Nandurabar,,,NANDURBAR (ST),3,,43,1079,0,0,649,0,,,0,1072,1072,0,1072
Nandurabar,,,NANDURBAR (ST),3,,44,689,0,4,1087,0,,,0,699,699,0,699
Nandurabar,,,NANDURBAR (ST),3,,45,616,1,8,693,0,,,0,619,619,0,619
Nandurabar,,,NANDURBAR (ST),3,,46,741,1,11,752,0,,,0,741,741,0,741
Nandurabar,,,NANDURBAR (ST),3,,47,912,3,9,921,0,,,0,905,905,0,905
Nandurabar,,,NANDURBAR (ST),3,,48,663,3,3,666,0,,,0,671,671,0,671
Nandurabar,,,NANDURBAR (ST),3,,49,606,1,4,610,0,,,0,605,605,0,605
Nandurabar,,,NANDURBAR (ST),3,,50,499,0,0,499,0,,,0,501,501,0,501
Nandurabar,,,NANDURBAR (ST),3,,51,604,0,4,608,0,,,0,611,611,0,611
Nandurabar,,,NANDURBAR (ST),3,,52,822,0,5,827,0,,,0,827,827,0,827
Nandurabar,,,NANDURBAR (ST),3,,53,749,8,0,757,0,,,0,744,744,0,744
Nandurabar,,,NANDURBAR (ST),3,,54,240,2,0,242,0,,,0,240,240,0,240
Nandurabar,,,NANDURBAR (ST),3,,55,643,5,0,648,0,,,0,643,643,0,643
Nandurabar,,,NANDURBAR (ST),3,,56,659,4,0,663,0,,,0,655,655,0,655
Nandurabar,,,NANDURBAR (ST),3,,57,722,5,0,727,0,,,0,718,718,0,718
Nandurabar,,,NANDURBAR (ST),3,,58,788,2,0,790,0,,,0,788,788,0,788
Nandurabar,,,NANDURBAR (ST),3,,59,278,3,0,281,0,,,0,279,279,0,279
Nandurabar,,,NANDURBAR (ST),3,,60,395,9,0,404,0,,,0,398,398,0,398
Nandurabar,,,NANDURBAR (ST),3,,61,528,8,0,536,0,,,0,523,523,0,523
Nandurabar,,,NANDURBAR (ST),3,,62,443,6,0,449,0,,,0,463,463,0,463
Nandurabar,,,NANDURBAR (ST),3,,63,483,4,0,487,0,,,0,484,484,0,484
Nandurabar,,,NANDURBAR (ST),3,,64,660,8,0,668,0,,,0,652,652,0,652
Nandurabar,,,NANDURBAR (ST),3,,65,580,4,0,584,0,,,0,579,579,0,579
Nandurabar,,,NANDURBAR (ST),3,,66,679,3,0,682,0,,,0,680,680,0,680
Nandurabar,,,NANDURBAR (ST),3,,67,675,2,0,677,0,,,0,665,665,0,665
Nandurabar,,,NANDURBAR (ST),3,,68,669,3,0,672,0,,,0,670,670,0,670
Nandurabar,,,NANDURBAR (ST),3,,69,777,10,0,787,0,,,0,777,777,0,777
Nandurabar,,,NANDURBAR (ST),3,,70,570,3,0,573,0,,,0,571,571,0,571
Nandurabar,,,NANDURBAR (ST),3,,71,377,2,0,379,0,,,0,379,379,0,379
Nandurabar,,,NANDURBAR (ST),3,,72,460,7,0,467,0,,,0,460,460,0,460
Nandurabar,,,NANDURBAR (ST),3,,73,543,5,0,548,0,,,0,543,543,0,543
Nandurabar,,,NANDURBAR (ST),3,,74,491,2,0,493,0,,,0,491,491,0,491
Nandurabar,,,NANDURBAR (ST),3,,75,907,8,0,915,0,,,0,907,907,0,907
Nandurabar,,,NANDURBAR (ST),3,,76,705,4,0,709,0,,,0,705,705,0,705
Nandurabar,,,NANDURBAR (ST),3,,77,604,3,0,607,0,,,0,604,604,0,604
Nandurabar,,,NANDURBAR (ST),3,,78,558,3,0,561,0,,,0,558,558,0,558
Nandurabar,,,NANDURBAR (ST),3,,179,479,0,5,484,0,,,0,292,292,0,292
