District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Mumbai Suburban,,,CHANDIVALI,168,,1,575,0,5,580,0,,,0,295,295,0,295
Mumbai Suburban,,,CHANDIVALI,168,,2,620,0,4,624,0,,,0,241,241,0,241
Mumbai Suburban,,,CHANDIVALI,168,,3,580,0,6,586,0,,,0,223,223,0,223
Mumbai Suburban,,,CHANDIVALI,168,,4,560,0,7,567,0,,,0,301,301,0,301
Mumbai Suburban,,,CHANDIVALI,168,,5,667,0,2,669,0,,,0,386,386,0,386
Mumbai Suburban,,,CHANDIVALI,168,,6,588,0,5,593,0,,,0,274,274,0,274
Mumbai Suburban,,,CHANDIVALI,168,,7,720,0,5,725,0,,,0,492,492,0,492
Mumbai Suburban,,,CHANDIVALI,168,,8,632,0,8,640,0,,,0,298,298,0,298
Mumbai Suburban,,,CHANDIVALI,168,,9,687,0,4,691,0,,,0,300,300,0,300
Mumbai Suburban,,,CHANDIVALI,168,,10,653,0,2,655,0,,,0,251,251,0,251
Mumbai Suburban,,,CHANDIVALI,168,,11,739,0,8,747,0,,,0,247,247,0,247
Mumbai Suburban,,,CHANDIVALI,168,,12,463,0,2,465,0,,,0,210,210,0,210
Mumbai Suburban,,,CHANDIVALI,168,,13,726,0,5,731,0,,,0,238,238,0,238
Mumbai Suburban,,,CHANDIVALI,168,,14,581,0,7,588,0,,,0,202,202,0,202
Mumbai Suburban,,,CHANDIVALI,168,,15,744,0,6,750,0,,,0,286,286,0,286
Mumbai Suburban,,,CHANDIVALI,168,,16,795,0,14,809,0,,,0,271,271,0,271
Mumbai Suburban,,,CHANDIVALI,168,,17,516,0,6,522,0,,,0,141,141,0,141
Mumbai Suburban,,,CHANDIVALI,168,,18,596,0,7,603,0,,,0,160,160,0,160
