District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Latur,,,NILANGA,238,,1,549,1,0,550,0,,,0,549,549,0,549
Latur,,,NILANGA,238,,2,576,3,0,579,0,,,0,576,576,0,576
Latur,,,NILANGA,238,,3,446,0,0,446,0,,,0,446,446,0,446
Latur,,,NILANGA,238,,4,855,6,0,861,0,,,0,855,855,0,855
Latur,,,NILANGA,238,,5,736,4,0,740,0,,,0,736,736,0,736
Latur,,,NILANGA,238,,6,510,5,0,515,0,,,0,510,510,0,510
Latur,,,NILANGA,238,,7,788,4,0,792,0,,,0,788,788,0,788
Latur,,,NILANGA,238,,8,864,2,0,866,0,,,0,864,864,0,864
Latur,,,NILANGA,238,,9,168,0,0,168,0,,,0,168,168,0,168
Latur,,,NILANGA,238,,10,719,3,0,722,0,,,0,713,713,0,713
Latur,,,NILANGA,238,,11,392,0,0,392,0,,,0,389,389,0,389
Latur,,,NILANGA,238,,12,618,1,0,619,0,,,0,618,618,0,618
Latur,,,NILANGA,238,,13,622,5,0,627,0,,,0,621,621,0,621
Latur,,,NILANGA,238,,14,545,4,0,549,0,,,0,545,545,0,545
Latur,,,NILANGA,238,,15,477,2,0,479,0,,,0,477,477,0,477
Latur,,,NILANGA,238,,16,560,1,0,561,0,,,0,560,560,0,560
Latur,,,NILANGA,238,,17,525,2,0,527,0,,,0,525,525,0,525
Latur,,,NILANGA,238,,18,193,0,0,193,0,,,0,193,193,0,193
Latur,,,NILANGA,238,,19,599,0,7,606,0,,,0,599,599,0,599
Latur,,,NILANGA,238,,20,839,0,5,844,0,,,0,839,839,0,839
Latur,,,NILANGA,238,,21,812,0,4,816,0,,,0,813,813,0,813
Latur,,,NILANGA,238,,22,917,0,3,920,0,,,0,916,916,0,916
Latur,,,NILANGA,238,,23,767,0,2,769,0,,,0,767,767,0,767
Latur,,,NILANGA,238,,24,750,0,1,751,0,,,0,750,750,0,750
Latur,,,NILANGA,238,,25,627,0,2,629,0,,,0,627,627,0,627
Latur,,,NILANGA,238,,26,694,0,3,697,0,,,0,686,686,0,686
Latur,,,NILANGA,238,,27,445,0,2,447,0,,,0,444,444,0,444
Latur,,,NILANGA,238,,28,368,0,0,368,0,,,0,368,368,0,368
Latur,,,NILANGA,238,,29,829,0,3,832,0,,,0,828,828,0,828
Latur,,,NILANGA,238,,30,710,0,2,712,0,,,0,710,710,0,710
Latur,,,NILANGA,238,,31,808,0,3,811,0,,,0,808,808,0,808
Latur,,,NILANGA,238,,32,844,0,6,850,0,,,0,844,844,0,844
Latur,,,NILANGA,238,,33,506,0,3,509,0,,,0,506,506,0,506
Latur,,,NILANGA,238,,34,869,0,2,871,0,,,0,869,869,0,869
Latur,,,NILANGA,238,,35,773,0,5,778,0,,,0,788,788,0,788
Latur,,,NILANGA,238,,36,463,0,0,463,0,,,0,463,463,0,463
Latur,,,NILANGA,238,,37,510,0,0,510,0,,,0,511,511,0,511
Latur,,,NILANGA,238,,38,468,0,6,474,0,,,0,468,468,0,468
Latur,,,NILANGA,238,,39,846,0,1,847,0,,,0,852,852,0,852
Latur,,,NILANGA,238,,40,949,0,4,953,0,,,0,945,945,0,945
Latur,,,NILANGA,238,,41,584,0,2,586,0,,,0,586,586,0,586
Latur,,,NILANGA,238,,42,480,0,3,483,0,,,0,481,481,0,481
Latur,,,NILANGA,238,,43,723,0,3,726,0,,,0,847,847,0,847
Latur,,,NILANGA,238,,44,760,0,0,760,0,,,0,637,637,0,637
Latur,,,NILANGA,238,,45,484,0,1,485,0,,,0,483,483,0,483
Latur,,,NILANGA,238,,46,434,0,2,436,0,,,0,433,433,0,433
Latur,,,NILANGA,238,,47,408,0,0,408,0,,,0,407,407,0,407
Latur,,,NILANGA,238,,48,530,0,3,533,0,,,0,528,528,0,528
Latur,,,NILANGA,238,,49,654,0,4,658,0,,,0,655,655,0,655
Latur,,,NILANGA,238,,50,559,0,2,561,0,,,0,559,559,0,559
Latur,,,NILANGA,238,,51,456,0,1,457,0,,,0,456,456,0,456
Latur,,,NILANGA,238,,52,418,0,0,418,0,,,0,418,418,0,418
Latur,,,NILANGA,238,,53,837,0,1,838,0,,,0,837,837,0,837
Latur,,,NILANGA,238,,54,385,0,1,386,0,,,0,385,385,0,385
Latur,,,NILANGA,238,,55,311,0,1,312,0,,,0,311,311,0,311
Latur,,,NILANGA,238,,56,197,0,0,197,0,,,0,197,197,0,197
Latur,,,NILANGA,238,,57,455,0,3,458,0,,,0,455,455,0,455
Latur,,,NILANGA,238,,58,788,0,2,790,0,,,0,788,788,0,788
Latur,,,NILANGA,238,,59,653,0,1,654,0,,,0,653,653,0,653
Latur,,,NILANGA,238,,60,657,0,0,657,0,,,0,658,658,0,658
Latur,,,NILANGA,238,,61,541,0,1,542,0,,,0,541,541,0,541
Latur,,,NILANGA,238,,62,457,0,0,457,0,,,0,457,457,0,457
Latur,,,NILANGA,238,,63,457,0,0,457,0,,,0,455,455,0,455
Latur,,,NILANGA,238,,64,768,0,1,769,0,,,0,769,769,0,769
Latur,,,NILANGA,238,,65,695,0,1,696,0,,,0,695,695,0,695
