District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Raigad,,,URAN,190,,1,495,0,1,496,0,,,0,495,495,0,495
Raigad,,,URAN,190,,2,523,0,6,529,0,,,0,523,523,0,523
Raigad,,,URAN,190,,3,631,0,6,637,0,,,0,632,632,0,632
Raigad,,,URAN,190,,4,1014,0,11,1025,0,,,0,1013,1013,0,1013
Raigad,,,URAN,190,,5,1006,0,8,1014,0,,,0,1006,1006,0,1006
Raigad,,,URAN,190,,6,985,0,5,990,0,,,0,984,984,0,984
Raigad,,,URAN,190,,7,1072,0,7,1079,0,,,0,1074,1074,0,1074
Raigad,,,URAN,190,,8,858,0,4,862,0,,,0,853,853,0,853
Raigad,,,URAN,190,,9,748,0,11,759,0,,,0,746,746,0,746
Raigad,,,URAN,190,,10,740,0,8,748,0,,,0,742,742,0,742
Raigad,,,URAN,190,,11,979,0,16,995,0,,,0,986,986,0,986
Raigad,,,URAN,190,,12,1022,0,8,1030,0,,,0,1018,1018,0,1018
Raigad,,,URAN,190,,13,1009,0,8,1017,0,,,0,1005,1005,0,1005
Raigad,,,URAN,190,,14,716,0,10,726,0,,,0,719,719,0,719
Raigad,,,URAN,190,,15,652,0,9,661,0,,,0,651,651,0,651
Raigad,,,URAN,190,,16,837,0,3,840,0,,,0,845,845,0,845
Raigad,,,URAN,190,,17,1012,0,11,1023,0,,,0,1008,1008,0,1008
Raigad,,,URAN,190,,18,1120,0,12,1132,0,,,0,1114,1114,0,1114
Raigad,,,URAN,190,,19,779,0,6,785,0,,,0,779,779,0,779
Raigad,,,URAN,190,,20,700,0,1,701,0,,,0,700,700,0,700
Raigad,,,URAN,190,,21,833,0,7,840,0,,,0,833,833,0,833
Raigad,,,URAN,190,,22,718,0,4,722,0,,,0,718,718,0,718
Raigad,,,URAN,190,,23,806,0,3,809,0,,,0,806,806,0,806
Raigad,,,URAN,190,,24,725,0,3,728,0,,,0,725,725,0,725
