District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Bhandara,,,TUMSAR,60,,1,839,0,1,840,0,,,0,839,839,0,839
Bhandara,,,TUMSAR,60,,2,843,0,6,849,0,,,0,843,843,0,843
Bhandara,,,TUMSAR,60,,3,502,0,3,505,0,,,0,502,502,0,502
Bhandara,,,TUMSAR,60,,4,428,0,0,428,0,,,0,428,428,0,428
Bhandara,,,TUMSAR,60,,5,851,0,1,852,0,,,0,851,851,0,851
Bhandara,,,TUMSAR,60,,6,630,0,6,636,0,,,0,630,630,0,630
Bhandara,,,TUMSAR,60,,7,356,0,1,357,0,,,0,356,356,0,356
Bhandara,,,TUMSAR,60,,8,988,0,3,991,0,,,0,988,988,0,988
Bhandara,,,TUMSAR,60,,9,886,0,3,889,0,,,0,886,886,0,886
Bhandara,,,TUMSAR,60,,10,654,0,1,655,0,,,0,654,654,0,654
Bhandara,,,TUMSAR,60,,11,738,0,1,739,0,,,0,738,738,0,738
Bhandara,,,TUMSAR,60,,12,740,0,3,743,0,,,0,740,740,0,740
Bhandara,,,TUMSAR,60,,13,788,0,1,789,0,,,0,788,788,0,788
Bhandara,,,TUMSAR,60,,14,590,0,0,590,0,,,0,590,590,0,590
Bhandara,,,TUMSAR,60,,15,622,0,0,622,0,,,0,622,622,0,622
Bhandara,,,TUMSAR,60,,16,519,0,5,524,0,,,0,519,519,0,519
Bhandara,,,TUMSAR,60,,17,904,0,2,906,0,,,0,904,904,0,904
Bhandara,,,TUMSAR,60,,18,694,0,9,703,0,,,0,694,694,0,694
Bhandara,,,TUMSAR,60,,19,543,0,0,543,0,,,0,543,543,0,543
Bhandara,,,TUMSAR,60,,20,435,0,0,435,0,,,0,435,435,0,435
Bhandara,,,TUMSAR,60,,21,469,0,3,472,0,,,0,469,469,0,469
Bhandara,,,TUMSAR,60,,22,581,0,2,583,0,,,0,581,581,0,581
Bhandara,,,TUMSAR,60,,23,941,0,3,944,0,,,0,941,941,0,941
Bhandara,,,TUMSAR,60,,24,814,0,4,818,0,,,0,814,814,0,814
Bhandara,,,TUMSAR,60,,25,577,0,4,581,0,,,0,577,577,0,577
Bhandara,,,TUMSAR,60,,26,529,0,1,530,0,,,0,529,529,0,529
Bhandara,,,TUMSAR,60,,27,546,0,4,550,0,,,0,546,546,0,546
Bhandara,,,TUMSAR,60,,28,620,0,1,621,0,,,0,620,620,0,620
Bhandara,,,TUMSAR,60,,29,619,0,6,625,0,,,0,619,619,0,619
Bhandara,,,TUMSAR,60,,30,383,0,1,384,0,,,0,383,383,0,383
Bhandara,,,TUMSAR,60,,31,586,0,1,587,0,,,0,586,586,0,586
Bhandara,,,TUMSAR,60,,32,535,0,0,535,0,,,0,535,535,0,535
Bhandara,,,TUMSAR,60,,33,662,0,2,664,0,,,0,662,662,0,662
Bhandara,,,TUMSAR,60,,34,694,0,4,698,0,,,0,694,694,0,694
Bhandara,,,TUMSAR,60,,35,301,0,1,302,0,,,0,301,301,0,301
Bhandara,,,TUMSAR,60,,36,681,0,2,683,0,,,0,681,681,0,681
Bhandara,,,TUMSAR,60,,37,466,0,2,468,0,,,0,466,466,0,466
Bhandara,,,TUMSAR,60,,38,523,0,1,524,0,,,0,523,523,0,523
Bhandara,,,TUMSAR,60,,39,676,0,2,678,0,,,0,676,676,0,676
Bhandara,,,TUMSAR,60,,40,560,0,0,560,0,,,0,560,560,0,560
Bhandara,,,TUMSAR,60,,41,403,0,0,403,0,,,0,403,403,0,403
Bhandara,,,TUMSAR,60,,42,436,0,4,440,0,,,0,436,436,0,436
Bhandara,,,TUMSAR,60,,43,637,0,5,642,0,,,0,637,637,0,637
Bhandara,,,TUMSAR,60,,44,459,0,1,460,0,,,0,459,459,0,459
Bhandara,,,TUMSAR,60,,45,669,0,3,672,0,,,0,669,669,0,669
Bhandara,,,TUMSAR,60,,46,685,0,0,685,0,,,0,685,685,0,685
Bhandara,,,TUMSAR,60,,47,734,0,3,737,0,,,0,734,734,0,734
Bhandara,,,TUMSAR,60,,48,872,0,4,876,0,,,0,872,872,0,872
Bhandara,,,TUMSAR,60,,49,611,0,1,612,0,,,0,611,611,0,611
Bhandara,,,TUMSAR,60,,50,834,0,6,840,0,,,0,834,834,0,834
Bhandara,,,TUMSAR,60,,51,669,0,5,674,0,,,0,669,669,0,669
Bhandara,,,TUMSAR,60,,52,716,0,2,718,0,,,0,716,716,0,716
Bhandara,,,TUMSAR,60,,53,629,0,1,630,0,,,0,629,629,0,629
Bhandara,,,TUMSAR,60,,54,420,0,2,422,0,,,0,420,420,0,420
Bhandara,,,TUMSAR,60,,55,603,0,4,607,0,,,0,603,603,0,603
Bhandara,,,TUMSAR,60,,56,484,0,1,485,0,,,0,484,484,0,484
Bhandara,,,TUMSAR,60,,57,876,0,1,877,0,,,0,876,876,0,876
Bhandara,,,TUMSAR,60,,58,748,0,2,750,0,,,0,748,748,0,748
Bhandara,,,TUMSAR,60,,59,203,0,0,203,0,,,0,203,203,0,203
Bhandara,,,TUMSAR,60,,60,575,0,1,576,0,,,0,585,585,0,585
Bhandara,,,TUMSAR,60,,61,812,0,15,827,0,,,0,812,812,0,812
Bhandara,,,TUMSAR,60,,62,535,0,6,541,0,,,0,535,535,0,535
Bhandara,,,TUMSAR,60,,63,653,0,4,657,0,,,0,653,653,0,653
Bhandara,,,TUMSAR,60,,64,617,0,1,618,0,,,0,617,617,0,617
Bhandara,,,TUMSAR,60,,65,553,0,1,554,0,,,0,553,553,0,553
Bhandara,,,TUMSAR,60,,66,619,0,3,622,0,,,0,619,619,0,619
Bhandara,,,TUMSAR,60,,67,463,0,2,465,0,,,0,463,463,0,463
Bhandara,,,TUMSAR,60,,68,486,0,0,486,0,,,0,486,486,0,486
Bhandara,,,TUMSAR,60,,69,321,0,0,321,0,,,0,321,321,0,321
Bhandara,,,TUMSAR,60,,70,1011,0,1,1012,0,,,0,1011,1011,0,1011
Bhandara,,,TUMSAR,60,,71,357,0,1,358,0,,,0,357,357,0,357
Bhandara,,,TUMSAR,60,,72,839,0,3,842,0,,,0,839,839,0,839
Bhandara,,,TUMSAR,60,,73,821,0,1,822,0,,,0,821,821,0,821
Bhandara,,,TUMSAR,60,,74,824,0,3,827,0,,,0,824,824,0,824
Bhandara,,,TUMSAR,60,,75,710,0,3,713,0,,,0,710,710,0,710
Bhandara,,,TUMSAR,60,,76,766,0,5,771,0,,,0,766,766,0,766
Bhandara,,,TUMSAR,60,,77,644,0,3,647,0,,,0,644,644,0,644
Bhandara,,,TUMSAR,60,,78,716,0,0,716,0,,,0,716,716,0,716
Bhandara,,,TUMSAR,60,,79,567,0,2,569,0,,,0,567,567,0,567
Bhandara,,,TUMSAR,60,,80,551,0,4,555,0,,,0,551,551,0,551
Bhandara,,,TUMSAR,60,,81,626,0,3,629,0,,,0,626,626,0,626
Bhandara,,,TUMSAR,60,,82,627,0,3,630,0,,,0,624,624,0,624
Bhandara,,,TUMSAR,60,,83,1012,0,1,1013,0,,,0,1010,1010,0,1010
Bhandara,,,TUMSAR,60,,84,376,0,0,376,0,,,0,374,374,0,374
Bhandara,,,TUMSAR,60,,85,664,0,0,664,0,,,0,662,662,0,662
Bhandara,,,TUMSAR,60,,86,723,0,6,729,0,,,0,722,722,0,722
Bhandara,,,TUMSAR,60,,87,745,0,2,747,0,,,0,743,743,0,743
Bhandara,,,TUMSAR,60,,88,946,0,3,949,0,,,0,946,946,0,946
Bhandara,,,TUMSAR,60,,89,155,0,1,156,0,,,0,154,154,0,154
Bhandara,,,TUMSAR,60,,90,711,0,3,714,0,,,0,709,709,0,709
Bhandara,,,TUMSAR,60,,91,545,0,0,545,0,,,0,544,544,0,544
Bhandara,,,TUMSAR,60,,92,500,0,6,506,0,,,0,499,499,0,499
Bhandara,,,TUMSAR,60,,93,473,0,2,475,0,,,0,472,472,0,472
Bhandara,,,TUMSAR,60,,94,383,0,1,384,0,,,0,379,379,0,379
Bhandara,,,TUMSAR,60,,95,617,0,5,622,0,,,0,616,616,0,616
Bhandara,,,TUMSAR,60,,96,630,0,3,633,0,,,0,626,626,0,626
Bhandara,,,TUMSAR,60,,97,815,0,8,823,0,,,0,808,808,0,808
Bhandara,,,TUMSAR,60,,98,736,0,3,739,0,,,0,736,736,0,736
Bhandara,,,TUMSAR,60,,99,607,0,3,610,0,,,0,602,602,0,602
Bhandara,,,TUMSAR,60,,100,783,0,3,786,0,,,0,781,781,0,781
Bhandara,,,TUMSAR,60,,101,574,0,3,577,0,,,0,574,574,0,574
Bhandara,,,TUMSAR,60,,102,666,0,0,666,0,,,0,665,665,0,665
Bhandara,,,TUMSAR,60,,103,762,0,3,765,0,,,0,759,759,0,759
Bhandara,,,TUMSAR,60,,104,671,0,4,675,0,,,0,667,667,0,667
Bhandara,,,TUMSAR,60,,105,671,0,2,673,0,,,0,671,671,0,671
Bhandara,,,TUMSAR,60,,106,704,0,1,705,0,,,0,701,701,0,701
Bhandara,,,TUMSAR,60,,107,543,0,3,546,0,,,0,540,540,0,540
Bhandara,,,TUMSAR,60,,108,614,0,3,617,0,,,0,614,614,0,614
Bhandara,,,TUMSAR,60,,109,651,0,1,652,0,,,0,651,651,0,651
Bhandara,,,TUMSAR,60,,110,819,0,5,824,0,,,0,819,819,0,819
Bhandara,,,TUMSAR,60,,111,746,0,2,748,0,,,0,746,746,0,746
Bhandara,,,TUMSAR,60,,112,738,0,6,744,0,,,0,738,738,0,738
Bhandara,,,TUMSAR,60,,113,732,0,3,735,0,,,0,732,732,0,732
Bhandara,,,TUMSAR,60,,114,525,0,2,527,0,,,0,525,525,0,525
Bhandara,,,TUMSAR,60,,115,819,0,4,823,0,,,0,819,819,0,819
Bhandara,,,TUMSAR,60,,116,493,0,2,495,0,,,0,493,493,0,493
Bhandara,,,TUMSAR,60,,117,711,0,0,711,0,,,0,711,711,0,711
Bhandara,,,TUMSAR,60,,118,464,0,0,464,0,,,0,464,464,0,464
Bhandara,,,TUMSAR,60,,119,430,0,0,430,0,,,0,430,430,0,430
Bhandara,,,TUMSAR,60,,120,669,0,3,672,0,,,0,669,669,0,669
Bhandara,,,TUMSAR,60,,121,758,0,0,758,0,,,0,758,758,0,758
Bhandara,,,TUMSAR,60,,122,854,0,1,855,0,,,0,854,854,0,854
Bhandara,,,TUMSAR,60,,123,818,0,3,821,0,,,0,818,818,0,818
Bhandara,,,TUMSAR,60,,124,639,0,1,640,0,,,0,639,639,0,639
Bhandara,,,TUMSAR,60,,125,657,0,4,661,0,,,0,657,657,0,657
Bhandara,,,TUMSAR,60,,126,682,0,0,682,0,,,0,682,682,0,682
Bhandara,,,TUMSAR,60,,127,600,0,2,602,0,,,0,600,600,0,600
Bhandara,,,TUMSAR,60,,128,752,0,2,754,0,,,0,752,752,0,752
Bhandara,,,TUMSAR,60,,129,558,0,0,558,0,,,0,558,558,0,558
Bhandara,,,TUMSAR,60,,130,783,0,4,787,0,,,0,783,783,0,783
Bhandara,,,TUMSAR,60,,131,507,0,1,508,0,,,0,507,507,0,507
Bhandara,,,TUMSAR,60,,132,550,0,2,552,0,,,0,550,550,0,550
Bhandara,,,TUMSAR,60,,133,329,0,2,331,0,,,0,329,329,0,329
Bhandara,,,TUMSAR,60,,134,557,0,0,557,0,,,0,557,557,0,557
Bhandara,,,TUMSAR,60,,135,529,0,3,532,0,,,0,529,529,0,529
Bhandara,,,TUMSAR,60,,136,734,0,1,735,0,,,0,738,738,0,738
Bhandara,,,TUMSAR,60,,137,571,0,3,574,0,,,0,575,575,0,575
Bhandara,,,TUMSAR,60,,138,618,0,0,618,0,,,0,622,622,0,622
Bhandara,,,TUMSAR,60,,139,758,0,0,758,0,,,0,762,762,0,762
Bhandara,,,TUMSAR,60,,140,786,0,7,793,0,,,0,791,791,0,791
Bhandara,,,TUMSAR,60,,141,739,0,2,741,0,,,0,742,742,0,742
Bhandara,,,TUMSAR,60,,142,671,0,4,675,0,,,0,671,671,0,671
Bhandara,,,TUMSAR,60,,143,798,0,6,804,0,,,0,802,802,0,802
Bhandara,,,TUMSAR,60,,144,666,0,3,669,0,,,0,668,668,0,668
Bhandara,,,TUMSAR,60,,145,528,0,1,529,0,,,0,528,528,0,528
Bhandara,,,TUMSAR,60,,146,752,0,1,753,0,,,0,758,758,0,758
Bhandara,,,TUMSAR,60,,147,761,0,0,761,0,,,0,762,762,0,762
Bhandara,,,TUMSAR,60,,148,517,0,4,521,0,,,0,522,522,0,522
Bhandara,,,TUMSAR,60,,149,655,0,2,657,0,,,0,655,655,0,655
Bhandara,,,TUMSAR,60,,150,812,0,2,814,0,,,0,813,813,0,813
Bhandara,,,TUMSAR,60,,151,774,0,6,780,0,,,0,777,777,0,777
Bhandara,,,TUMSAR,60,,152,613,0,3,616,0,,,0,616,616,0,616
Bhandara,,,TUMSAR,60,,153,765,0,3,768,0,,,0,766,766,0,766
Bhandara,,,TUMSAR,60,,154,772,0,0,772,0,,,0,772,772,0,772
Bhandara,,,TUMSAR,60,,155,751,0,2,753,0,,,0,756,756,0,756
Bhandara,,,TUMSAR,60,,156,794,0,5,799,0,,,0,796,796,0,796
Bhandara,,,TUMSAR,60,,157,524,0,2,526,0,,,0,525,525,0,525
Bhandara,,,TUMSAR,60,,158,545,0,2,547,0,,,0,545,545,0,545
Bhandara,,,TUMSAR,60,,159,651,0,0,651,0,,,0,654,654,0,654
Bhandara,,,TUMSAR,60,,160,568,0,2,570,0,,,0,569,569,0,569
Bhandara,,,TUMSAR,60,,161,546,0,0,546,0,,,0,549,549,0,549
Bhandara,,,TUMSAR,60,,162,620,0,4,624,0,,,0,621,621,0,621
Bhandara,,,TUMSAR,60,,163,857,0,3,860,0,,,0,857,857,0,857
Bhandara,,,TUMSAR,60,,164,612,0,1,613,0,,,0,612,612,0,612
Bhandara,,,TUMSAR,60,,165,719,0,1,720,0,,,0,718,718,0,718
Bhandara,,,TUMSAR,60,,166,799,0,8,807,0,,,0,792,792,0,792
Bhandara,,,TUMSAR,60,,167,611,0,1,612,0,,,0,609,609,0,609
Bhandara,,,TUMSAR,60,,168,257,0,0,257,0,,,0,257,257,0,257
Bhandara,,,TUMSAR,60,,169,799,0,0,799,0,,,0,798,798,0,798
Bhandara,,,TUMSAR,60,,170,434,0,2,436,0,,,0,432,432,0,432
Bhandara,,,TUMSAR,60,,171,540,0,1,541,0,,,0,539,539,0,539
Bhandara,,,TUMSAR,60,,172,612,0,2,614,0,,,0,611,611,0,611
Bhandara,,,TUMSAR,60,,173,634,0,0,634,0,,,0,634,634,0,634
Bhandara,,,TUMSAR,60,,174,699,0,6,705,0,,,0,692,692,0,692
Bhandara,,,TUMSAR,60,,175,814,0,4,818,0,,,0,804,804,0,804
