District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Latur,,,Ausa,239,,1,1133,0,4,1137,0,,,0,1136,1136,0,1136
Latur,,,Ausa,239,,2,1074,0,3,1077,0,,,0,1077,1077,0,1077
Latur,,,Ausa,239,,3,785,0,0,785,0,,,0,785,785,0,785
Latur,,,Ausa,239,,4,895,0,1,896,0,,,0,896,896,0,896
Latur,,,Ausa,239,,5,862,0,4,866,0,,,0,866,866,0,866
Latur,,,Ausa,239,,6,864,0,1,865,0,,,0,864,864,0,864
Latur,,,Ausa,239,,7,389,0,1,390,0,,,0,390,390,0,390
Latur,,,Ausa,239,,8,701,0,2,703,0,,,0,701,701,0,701
Latur,,,Ausa,239,,9,954,0,0,954,0,,,0,954,954,0,954
Latur,,,Ausa,239,,10,752,0,0,752,0,,,0,753,753,0,753
Latur,,,Ausa,239,,11,491,0,0,491,0,,,0,491,491,0,491
Latur,,,Ausa,239,,12,487,0,2,489,0,,,0,487,487,0,487
Latur,,,Ausa,239,,13,496,0,3,499,0,,,0,496,496,0,496
Latur,,,Ausa,239,,14,705,0,1,706,0,,,0,705,705,0,705
Latur,,,Ausa,239,,15,808,0,1,809,0,,,0,808,808,0,808
Latur,,,Ausa,239,,16,865,0,3,868,0,,,0,865,865,0,865
Latur,,,Ausa,239,,17,882,0,2,884,0,,,0,882,882,0,882
Latur,,,Ausa,239,,18,1079,0,2,1081,0,,,0,1080,1080,0,1080
Latur,,,Ausa,239,,19,1041,0,2,1043,0,,,0,1043,1043,0,1043
Latur,,,Ausa,239,,20,984,0,3,987,0,,,0,984,984,0,984
Latur,,,Ausa,239,,21,755,0,0,755,0,,,0,755,755,0,755
Latur,,,Ausa,239,,22,744,0,0,744,0,,,0,744,744,0,744
Latur,,,Ausa,239,,23,977,0,13,990,0,,,0,977,977,0,977
Latur,,,Ausa,239,,24,819,0,0,819,0,,,0,819,819,0,819
Latur,,,Ausa,239,,25,659,0,0,659,0,,,0,659,659,0,659
Latur,,,Ausa,239,,26,186,0,0,186,0,,,0,186,186,0,186
Latur,,,Ausa,239,,27,513,0,0,513,0,,,0,513,513,0,513
Latur,,,Ausa,239,,28,505,0,2,507,0,,,0,505,505,0,505
Latur,,,Ausa,239,,29,290,0,2,292,0,,,0,290,290,0,290
