District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Mumbai City,,,BYCULLA,184,,1,777,0,7,784,0,,,0,777,777,0,777
Mumbai City,,,BYCULLA,184,,2,576,0,15,591,0,,,0,576,576,0,576
Mumbai City,,,BYCULLA,184,,3,517,0,13,530,0,,,0,517,517,0,517
Mumbai City,,,BYCULLA,184,,4,484,0,4,488,0,,,0,488,488,0,488
Mumbai City,,,BYCULLA,184,,5,786,0,15,801,0,,,0,787,787,0,787
Mumbai City,,,BYCULLA,184,,6,463,0,5,468,0,,,0,465,465,0,465
Mumbai City,,,BYCULLA,184,,7,781,0,13,794,0,,,0,781,781,0,781
Mumbai City,,,BYCULLA,184,,8,582,0,5,587,0,,,0,577,577,0,577
Mumbai City,,,BYCULLA,184,,9,743,0,7,750,0,,,0,746,746,0,746
Mumbai City,,,BYCULLA,184,,10,621,0,12,633,0,,,0,620,620,0,620
Mumbai City,,,BYCULLA,184,,11,536,0,8,544,0,,,0,538,538,0,538
Mumbai City,,,BYCULLA,184,,12,417,0,10,427,0,,,0,419,419,0,419
Mumbai City,,,BYCULLA,184,,13,616,0,14,630,0,,,0,604,604,0,604
Mumbai City,,,BYCULLA,184,,14,778,0,4,782,0,,,0,780,780,0,780
Mumbai City,,,BYCULLA,184,,15,691,0,10,701,0,,,0,703,703,0,703
Mumbai City,,,BYCULLA,184,,16,646,0,13,659,0,,,0,642,642,0,642
Mumbai City,,,BYCULLA,184,,17,646,0,9,655,0,,,0,646,646,0,646
Mumbai City,,,BYCULLA,184,,18,655,0,12,667,0,,,0,655,655,0,655
Mumbai City,,,BYCULLA,184,,19,648,0,10,658,0,,,0,648,648,0,648
Mumbai City,,,BYCULLA,184,,20,704,0,18,722,0,,,0,698,698,0,698
Mumbai City,,,BYCULLA,184,,21,771,0,20,791,0,,,0,777,777,0,777
Mumbai City,,,BYCULLA,184,,22,502,0,7,509,0,,,0,501,501,0,501
Mumbai City,,,BYCULLA,184,,23,510,0,7,517,0,,,0,511,511,0,511
