District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Ahmednagar,,,PARNER,224,,1,575,0,1,576,0,,,0,575,575,0,575
Ahmednagar,,,PARNER,224,,2,635,0,3,638,0,,,0,635,635,0,635
Ahmednagar,,,PARNER,224,,3,969,0,1,970,0,,,0,969,969,0,969
Ahmednagar,,,PARNER,224,,4,638,0,0,638,0,,,0,638,638,0,638
Ahmednagar,,,PARNER,224,,5,848,0,4,852,0,,,0,848,848,0,848
Ahmednagar,,,PARNER,224,,6,549,0,1,550,0,,,0,549,549,0,549
Ahmednagar,,,PARNER,224,,7,562,0,1,563,0,,,0,562,562,0,562
Ahmednagar,,,PARNER,224,,8,700,0,3,703,0,,,0,700,700,0,700
Ahmednagar,,,PARNER,224,,9,603,0,2,605,0,,,0,603,603,0,603
Ahmednagar,,,PARNER,224,,10,456,0,1,457,0,,,0,456,456,0,456
Ahmednagar,,,PARNER,224,,11,637,0,3,640,0,,,0,637,637,0,637
Ahmednagar,,,PARNER,224,,12,776,0,4,780,0,,,0,776,776,0,776
Ahmednagar,,,PARNER,224,,13,774,0,6,780,0,,,0,774,774,0,774
Ahmednagar,,,PARNER,224,,14,487,0,2,489,0,,,0,487,487,0,487
Ahmednagar,,,PARNER,224,,15,802,0,3,805,0,,,0,802,802,0,802
Ahmednagar,,,PARNER,224,,16,634,0,2,636,0,,,0,634,634,0,634
Ahmednagar,,,PARNER,224,,17,563,0,1,564,0,,,0,563,563,0,563
Ahmednagar,,,PARNER,224,,18,700,0,2,702,0,,,0,700,700,0,700
Ahmednagar,,,PARNER,224,,19,612,0,1,613,0,,,0,612,612,0,612
Ahmednagar,,,PARNER,224,,20,852,0,0,852,0,,,0,852,852,0,852
Ahmednagar,,,PARNER,224,,21,812,0,3,815,0,,,0,812,812,0,812
Ahmednagar,,,PARNER,224,,22,379,0,2,381,0,,,0,379,379,0,379
Ahmednagar,,,PARNER,224,,23,804,0,4,808,0,,,0,804,804,0,804
Ahmednagar,,,PARNER,224,,24,656,0,5,661,0,,,0,656,656,0,656
Ahmednagar,,,PARNER,224,,25,687,0,2,689,0,,,0,687,687,0,687
Ahmednagar,,,PARNER,224,,26,523,0,3,526,0,,,0,523,523,0,523
Ahmednagar,,,PARNER,224,,27,502,0,3,505,0,,,0,502,502,0,502
Ahmednagar,,,PARNER,224,,28,481,0,2,483,0,,,0,481,481,0,481
Ahmednagar,,,PARNER,224,,29,371,0,4,375,0,,,0,371,371,0,371
Ahmednagar,,,PARNER,224,,30,230,0,0,230,0,,,0,230,230,0,230
Ahmednagar,,,PARNER,224,,31,841,0,3,844,0,,,0,841,841,0,841
Ahmednagar,,,PARNER,224,,32,394,0,0,394,0,,,0,394,394,0,394
Ahmednagar,,,PARNER,224,,33,644,0,4,648,0,,,0,644,644,0,644
Ahmednagar,,,PARNER,224,,34,634,0,4,638,0,,,0,634,634,0,634
Ahmednagar,,,PARNER,224,,35,592,0,5,597,0,,,0,576,576,0,576
Ahmednagar,,,PARNER,224,,36,777,0,3,780,0,,,0,727,727,0,727
Ahmednagar,,,PARNER,224,,37,911,0,10,921,0,,,0,911,911,0,911
Ahmednagar,,,PARNER,224,,38,750,0,7,757,0,,,0,750,750,0,750
Ahmednagar,,,PARNER,224,,39,868,0,6,874,0,,,0,868,868,0,868
Ahmednagar,,,PARNER,224,,40,449,0,2,451,0,,,0,449,449,0,449
Ahmednagar,,,PARNER,224,,41,487,0,0,487,0,,,0,487,487,0,487
Ahmednagar,,,PARNER,224,,42,803,0,2,805,0,,,0,803,803,0,803
Ahmednagar,,,PARNER,224,,43,795,0,3,798,0,,,0,795,795,0,795
Ahmednagar,,,PARNER,224,,44,869,0,5,874,0,,,0,869,869,0,869
Ahmednagar,,,PARNER,224,,45,661,0,4,665,0,,,0,661,661,0,661
Ahmednagar,,,PARNER,224,,46,681,0,4,685,0,,,0,681,681,0,681
Ahmednagar,,,PARNER,224,,47,562,0,4,566,0,,,0,562,562,0,562
Ahmednagar,,,PARNER,224,,48,506,0,4,510,0,,,0,506,506,0,506
Ahmednagar,,,PARNER,224,,49,517,0,3,520,0,,,0,517,517,0,517
Ahmednagar,,,PARNER,224,,50,509,0,4,513,0,,,0,509,509,0,509
Ahmednagar,,,PARNER,224,,51,488,0,0,488,0,,,0,488,488,0,488
Ahmednagar,,,PARNER,224,,52,557,0,2,559,0,,,0,557,557,0,557
Ahmednagar,,,PARNER,224,,53,467,0,2,469,0,,,0,467,467,0,467
Ahmednagar,,,PARNER,224,,54,252,0,3,255,0,,,0,252,252,0,252
Ahmednagar,,,PARNER,224,,55,808,0,5,813,0,,,0,808,808,0,808
Ahmednagar,,,PARNER,224,,56,791,0,0,791,0,,,0,791,791,0,791
Ahmednagar,,,PARNER,224,,57,320,0,0,320,0,,,0,320,320,0,320
Ahmednagar,,,PARNER,224,,58,362,0,5,367,0,,,0,362,362,0,362
Ahmednagar,,,PARNER,224,,59,573,0,3,576,0,,,0,573,573,0,573
Ahmednagar,,,PARNER,224,,60,793,0,3,796,0,,,0,793,793,0,793
Ahmednagar,,,PARNER,224,,61,671,0,2,673,0,,,0,671,671,0,671
Ahmednagar,,,PARNER,224,,62,662,0,2,664,0,,,0,662,662,0,662
Ahmednagar,,,PARNER,224,,63,451,0,0,451,0,,,0,451,451,0,451
Ahmednagar,,,PARNER,224,,64,965,0,5,970,0,,,0,965,965,0,965
Ahmednagar,,,PARNER,224,,65,896,0,5,901,0,,,0,896,896,0,896
Ahmednagar,,,PARNER,224,,66,739,0,2,741,0,,,0,739,739,0,739
Ahmednagar,,,PARNER,224,,67,1103,0,3,1106,0,,,0,1103,1103,0,1103
Ahmednagar,,,PARNER,224,,68,624,0,1,625,0,,,0,624,624,0,624
Ahmednagar,,,PARNER,224,,69,672,0,2,674,0,,,0,672,672,0,672
Ahmednagar,,,PARNER,224,,70,897,0,4,901,0,,,0,897,897,0,897
Ahmednagar,,,PARNER,224,,71,676,0,1,677,0,,,0,676,676,0,676
Ahmednagar,,,PARNER,224,,72,420,0,1,421,0,,,0,420,420,0,420
Ahmednagar,,,PARNER,224,,73,413,0,0,413,0,,,0,413,413,0,413
Ahmednagar,,,PARNER,224,,74,894,0,2,896,0,,,0,894,894,0,894
Ahmednagar,,,PARNER,224,,75,496,0,1,497,0,,,0,496,496,0,496
Ahmednagar,,,PARNER,224,,76,876,0,3,879,0,,,0,876,876,0,876
Ahmednagar,,,PARNER,224,,77,787,0,5,792,0,,,0,787,787,0,787
Ahmednagar,,,PARNER,224,,78,732,0,4,736,0,,,0,732,732,0,732
Ahmednagar,,,PARNER,224,,79,606,0,4,610,0,,,0,606,606,0,606
Ahmednagar,,,PARNER,224,,80,665,0,2,667,0,,,0,665,665,0,665
Ahmednagar,,,PARNER,224,,81,831,0,4,835,0,,,0,831,831,0,831
Ahmednagar,,,PARNER,224,,82,277,0,0,277,0,,,0,277,277,0,277
Ahmednagar,,,PARNER,224,,83,373,0,2,375,0,,,0,371,371,0,371
Ahmednagar,,,PARNER,224,,84,818,0,5,823,0,,,0,826,826,0,826
Ahmednagar,,,PARNER,224,,85,595,0,0,595,0,,,0,591,591,0,591
Ahmednagar,,,PARNER,224,,86,585,0,1,586,0,,,0,589,589,0,589
Ahmednagar,,,PARNER,224,,87,710,0,0,710,0,,,0,706,706,0,706
Ahmednagar,,,PARNER,224,,88,529,0,2,531,0,,,0,529,529,0,529
Ahmednagar,,,PARNER,224,,89,905,0,0,905,0,,,0,905,905,0,905
Ahmednagar,,,PARNER,224,,90,409,0,1,410,0,,,0,409,409,0,409
Ahmednagar,,,PARNER,224,,91,697,0,1,698,0,,,0,697,697,0,697
Ahmednagar,,,PARNER,224,,92,894,0,2,896,0,,,0,894,894,0,894
Ahmednagar,,,PARNER,224,,93,701,0,2,703,0,,,0,701,701,0,701
Ahmednagar,,,PARNER,224,,94,862,0,2,864,0,,,0,862,862,0,862
Ahmednagar,,,PARNER,224,,95,808,0,2,810,0,,,0,808,808,0,808
Ahmednagar,,,PARNER,224,,96,967,0,3,970,0,,,0,967,967,0,967
Ahmednagar,,,PARNER,224,,97,669,0,2,671,0,,,0,669,669,0,669
Ahmednagar,,,PARNER,224,,98,587,0,2,589,0,,,0,587,587,0,587
Ahmednagar,,,PARNER,224,,99,854,0,4,858,0,,,0,854,854,0,854
Ahmednagar,,,PARNER,224,,100,484,0,1,485,0,,,0,484,484,0,484
Ahmednagar,,,PARNER,224,,101,566,0,2,568,0,,,0,566,566,0,566
Ahmednagar,,,PARNER,224,,102,980,0,3,983,0,,,0,980,980,0,980
Ahmednagar,,,PARNER,224,,103,758,0,5,763,0,,,0,758,758,0,758
Ahmednagar,,,PARNER,224,,104,718,0,3,721,0,,,0,718,718,0,718
Ahmednagar,,,PARNER,224,,105,867,0,6,873,0,,,0,867,867,0,867
Ahmednagar,,,PARNER,224,,106,846,0,4,850,0,,,0,846,846,0,846
Ahmednagar,,,PARNER,224,,107,923,0,11,934,0,,,0,923,923,0,923
Ahmednagar,,,PARNER,224,,108,822,0,10,832,0,,,0,822,822,0,822
Ahmednagar,,,PARNER,224,,109,655,0,2,657,0,,,0,655,655,0,655
Ahmednagar,,,PARNER,224,,110,659,0,1,660,0,,,0,659,659,0,659
Ahmednagar,,,PARNER,224,,111,705,0,5,710,0,,,0,705,705,0,705
Ahmednagar,,,PARNER,224,,112,654,0,11,665,0,,,0,654,654,0,654
Ahmednagar,,,PARNER,224,,113,616,0,5,621,0,,,0,616,616,0,616
Ahmednagar,,,PARNER,224,,114,732,0,2,734,0,,,0,732,732,0,732
Ahmednagar,,,PARNER,224,,115,770,0,7,777,0,,,0,770,770,0,770
Ahmednagar,,,PARNER,224,,116,716,0,3,719,0,,,0,716,716,0,716
Ahmednagar,,,PARNER,224,,117,989,0,4,993,0,,,0,989,989,0,989
Ahmednagar,,,PARNER,224,,118,730,0,6,736,0,,,0,730,730,0,730
Ahmednagar,,,PARNER,224,,119,747,0,4,751,0,,,0,747,747,0,747
Ahmednagar,,,PARNER,224,,120,621,0,5,626,0,,,0,621,621,0,621
Ahmednagar,,,PARNER,224,,121,724,0,3,727,0,,,0,724,724,0,724
Ahmednagar,,,PARNER,224,,122,627,0,1,628,0,,,0,627,627,0,627
Ahmednagar,,,PARNER,224,,123,885,0,4,889,0,,,0,885,885,0,885
Ahmednagar,,,PARNER,224,,124,708,0,3,711,0,,,0,708,708,0,708
Ahmednagar,,,PARNER,224,,125,526,0,3,529,0,,,0,526,526,0,526
Ahmednagar,,,PARNER,224,,126,602,0,4,606,0,,,0,602,602,0,602
Ahmednagar,,,PARNER,224,,127,625,0,3,628,0,,,0,625,625,0,625
Ahmednagar,,,PARNER,224,,128,420,0,2,422,0,,,0,420,420,0,420
Ahmednagar,,,PARNER,224,,129,629,0,5,634,0,,,0,629,629,0,629
Ahmednagar,,,PARNER,224,,130,431,0,3,434,0,,,0,431,431,0,431
Ahmednagar,,,PARNER,224,,131,722,0,5,727,0,,,0,722,722,0,722
Ahmednagar,,,PARNER,224,,132,767,0,1,768,0,,,0,767,767,0,767
Ahmednagar,,,PARNER,224,,133,748,0,4,752,0,,,0,748,748,0,748
Ahmednagar,,,PARNER,224,,134,879,0,1,880,0,,,0,879,879,0,879
Ahmednagar,,,PARNER,224,,135,1016,0,2,1018,0,,,0,1016,1016,0,1016
Ahmednagar,,,PARNER,224,,136,457,0,0,457,0,,,0,457,457,0,457
Ahmednagar,,,PARNER,224,,137,620,0,3,623,0,,,0,620,620,0,620
Ahmednagar,,,PARNER,224,,138,701,0,1,702,0,,,0,701,701,0,701
Ahmednagar,,,PARNER,224,,139,576,0,1,577,0,,,0,576,576,0,576
Ahmednagar,,,PARNER,224,,140,598,0,3,601,0,,,0,598,598,0,598
Ahmednagar,,,PARNER,224,,141,569,0,4,573,0,,,0,569,569,0,569
Ahmednagar,,,PARNER,224,,142,848,0,2,850,0,,,0,848,848,0,848
Ahmednagar,,,PARNER,224,,143,319,0,1,320,0,,,0,319,319,0,319
Ahmednagar,,,PARNER,224,,144,571,0,0,571,0,,,0,571,571,0,571
Ahmednagar,,,PARNER,224,,145,390,0,3,393,0,,,0,390,390,0,390
Ahmednagar,,,PARNER,224,,146,482,0,0,482,0,,,0,482,482,0,482
Ahmednagar,,,PARNER,224,,147,826,0,2,828,0,,,0,826,826,0,826
Ahmednagar,,,PARNER,224,,148,782,0,5,787,0,,,0,782,782,0,782
Ahmednagar,,,PARNER,224,,149,722,0,2,724,0,,,0,722,722,0,722
Ahmednagar,,,PARNER,224,,150,537,0,1,538,0,,,0,537,537,0,537
Ahmednagar,,,PARNER,224,,151,348,0,1,349,0,,,0,348,348,0,348
Ahmednagar,,,PARNER,224,,152,561,0,0,561,0,,,0,561,561,0,561
Ahmednagar,,,PARNER,224,,153,444,0,2,446,0,,,0,445,445,0,445
Ahmednagar,,,PARNER,224,,154,520,0,1,521,0,,,0,520,520,0,520
Ahmednagar,,,PARNER,224,,155,522,0,2,524,0,,,0,522,522,0,522
Ahmednagar,,,PARNER,224,,156,718,0,4,722,0,,,0,715,715,0,715
Ahmednagar,,,PARNER,224,,157,725,0,9,734,0,,,0,725,725,0,725
Ahmednagar,,,PARNER,224,,158,530,0,3,533,0,,,0,530,530,0,530
Ahmednagar,,,PARNER,224,,159,766,0,0,766,0,,,0,766,766,0,766
Ahmednagar,,,PARNER,224,,160,620,0,0,620,0,,,0,620,620,0,620
Ahmednagar,,,PARNER,224,,161,833,0,7,840,0,,,0,833,833,0,833
Ahmednagar,,,PARNER,224,,162,659,0,4,663,0,,,0,659,659,0,659
Ahmednagar,,,PARNER,224,,163,740,0,1,741,0,,,0,740,740,0,740
Ahmednagar,,,PARNER,224,,164,442,0,0,442,0,,,0,442,442,0,442
Ahmednagar,,,PARNER,224,,165,341,0,4,345,0,,,0,341,341,0,341
Ahmednagar,,,PARNER,224,,166,687,0,0,687,0,,,0,687,687,0,687
Ahmednagar,,,PARNER,224,,167,826,0,5,831,0,,,0,826,826,0,826
Ahmednagar,,,PARNER,224,,168,715,0,3,718,0,,,0,715,715,0,715
Ahmednagar,,,PARNER,224,,169,493,0,1,494,0,,,0,493,493,0,493
Ahmednagar,,,PARNER,224,,170,403,0,0,403,0,,,0,403,403,0,403
Ahmednagar,,,PARNER,224,,171,756,0,5,761,0,,,0,756,756,0,756
Ahmednagar,,,PARNER,224,,172,655,0,1,656,0,,,0,655,655,0,655
Ahmednagar,,,PARNER,224,,173,561,0,3,564,0,,,0,561,561,0,561
Ahmednagar,,,PARNER,224,,174,979,0,5,984,0,,,0,979,979,0,979
Ahmednagar,,,PARNER,224,,175,700,0,3,703,0,,,0,700,700,0,700
Ahmednagar,,,PARNER,224,,176,377,0,1,378,0,,,0,377,377,0,377
Ahmednagar,,,PARNER,224,,177,763,0,2,765,0,,,0,763,763,0,763
Ahmednagar,,,PARNER,224,,178,637,0,1,638,0,,,0,637,637,0,637
Ahmednagar,,,PARNER,224,,179,567,0,4,571,0,,,0,567,567,0,567
Ahmednagar,,,PARNER,224,,180,535,0,1,536,0,,,0,535,535,0,535
