District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Dhule,,,SINDKHEDA,8,,1,683,0,5,688,0,,,0,683,683,0,683
Dhule,,,SINDKHEDA,8,,2,629,0,9,638,0,,,0,629,629,0,629
Dhule,,,SINDKHEDA,8,,3,312,0,4,316,0,,,0,312,312,0,312
Dhule,,,SINDKHEDA,8,,4,96,0,0,96,0,,,0,96,96,0,96
Dhule,,,SINDKHEDA,8,,5,702,0,4,706,0,,,0,702,702,0,702
Dhule,,,SINDKHEDA,8,,6,688,0,0,688,0,,,0,688,688,0,688
Dhule,,,SINDKHEDA,8,,7,719,0,1,720,0,,,0,719,719,0,719
Dhule,,,SINDKHEDA,8,,8,715,0,3,718,0,,,0,715,715,0,715
Dhule,,,SINDKHEDA,8,,9,719,0,7,726,0,,,0,719,719,0,719
Dhule,,,SINDKHEDA,8,,10,703,0,1,704,0,,,0,703,703,0,703
Dhule,,,SINDKHEDA,8,,11,1007,0,2,1009,0,,,0,1007,1007,0,1007
Dhule,,,SINDKHEDA,8,,12,434,0,3,437,0,,,0,434,434,0,434
Dhule,,,SINDKHEDA,8,,13,488,0,2,490,0,,,0,488,488,0,488
Dhule,,,SINDKHEDA,8,,14,739,0,0,739,0,,,0,739,739,0,739
Dhule,,,SINDKHEDA,8,,15,632,0,4,636,0,,,0,632,632,0,632
Dhule,,,SINDKHEDA,8,,16,558,0,4,562,0,,,0,558,558,0,558
Dhule,,,SINDKHEDA,8,,17,593,0,3,596,0,,,0,593,593,0,593
Dhule,,,SINDKHEDA,8,,18,571,0,7,578,0,,,0,571,571,0,571
Dhule,,,SINDKHEDA,8,,19,558,0,1,559,0,,,0,558,558,0,558
Dhule,,,SINDKHEDA,8,,20,794,0,8,802,0,,,0,794,794,0,794
Dhule,,,SINDKHEDA,8,,21,644,0,5,649,0,,,0,644,644,0,644
Dhule,,,SINDKHEDA,8,,22,558,0,7,565,0,,,0,558,558,0,558
Dhule,,,SINDKHEDA,8,,23,638,0,4,642,0,,,0,638,638,0,638
Dhule,,,SINDKHEDA,8,,24,654,0,3,657,0,,,0,654,654,0,654
Dhule,,,SINDKHEDA,8,,25,651,0,7,658,0,,,0,651,651,0,651
Dhule,,,SINDKHEDA,8,,26,719,0,3,722,0,,,0,719,719,0,719
Dhule,,,SINDKHEDA,8,,27,370,0,1,371,0,,,0,370,370,0,370
Dhule,,,SINDKHEDA,8,,28,953,0,12,965,0,,,0,953,953,0,953
Dhule,,,SINDKHEDA,8,,29,895,0,5,900,0,,,0,895,895,0,895
Dhule,,,SINDKHEDA,8,,30,988,0,14,1002,0,,,0,988,988,0,988
Dhule,,,SINDKHEDA,8,,31,947,0,10,957,0,,,0,947,947,0,947
Dhule,,,SINDKHEDA,8,,32,924,0,11,935,0,,,0,924,924,0,924
Dhule,,,SINDKHEDA,8,,33,884,0,6,890,0,,,0,884,884,0,884
Dhule,,,SINDKHEDA,8,,34,616,0,0,616,0,,,0,618,618,0,618
Dhule,,,SINDKHEDA,8,,35,554,0,2,556,0,,,0,554,554,0,554
Dhule,,,SINDKHEDA,8,,36,513,0,2,515,0,,,0,513,513,0,513
Dhule,,,SINDKHEDA,8,,37,147,0,1,148,0,,,0,147,147,0,147
Dhule,,,SINDKHEDA,8,,38,352,0,5,357,0,,,0,351,351,0,351
Dhule,,,SINDKHEDA,8,,39,803,0,8,811,0,,,0,802,802,0,802
Dhule,,,SINDKHEDA,8,,40,808,0,9,817,0,,,0,807,807,0,807
Dhule,,,SINDKHEDA,8,,41,798,0,6,804,0,,,0,798,798,0,798
Dhule,,,SINDKHEDA,8,,42,815,0,1,816,0,,,0,813,813,0,813
Dhule,,,SINDKHEDA,8,,43,899,0,9,908,0,,,0,895,895,0,895
Dhule,,,SINDKHEDA,8,,44,760,0,3,763,0,,,0,759,759,0,759
