District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Ahmednagar,,,Shrirampur (SC),220,,1,1,2,0,3,195,AHTAN UHAL EDANAK,,123,531,654,195,849
Ahmednagar,,,Shrirampur (SC),220,,2,0,0,0,0,346,AHTAN UHAL EDANAK,,165,347,512,346,858
Ahmednagar,,,Shrirampur (SC),220,,3,1,0,0,1,226,AHTAN UHAL EDANAK,,122,361,483,226,709
Ahmednagar,,,Shrirampur (SC),220,,4,1,4,0,5,482,AHTAN UHAL EDANAK,,181,360,541,482,1023
Ahmednagar,,,Shrirampur (SC),220,,5,2,0,0,2,166,AHTAN UHAL EDANAK,,132,420,552,166,718
Ahmednagar,,,Shrirampur (SC),220,,6,2,2,0,4,41,AHTAN UHAL EDANAK,,113,319,432,41,473
Ahmednagar,,,Shrirampur (SC),220,,7,1,0,0,1,62,AHTAN UHAL EDANAK,,163,357,520,62,582
Ahmednagar,,,Shrirampur (SC),220,,8,0,0,0,0,134,AHTAN UHAL EDANAK,,177,447,624,134,758
Ahmednagar,,,Shrirampur (SC),220,,9,1,0,0,1,58,AHTAN UHAL EDANAK,,186,443,629,58,687
Ahmednagar,,,Shrirampur (SC),220,,10,0,2,0,2,77,AHTAN UHAL EDANAK,,126,411,537,77,614
Ahmednagar,,,Shrirampur (SC),220,,11,1,1,0,2,33,AHTAN UHAL EDANAK,,103,459,562,33,595
Ahmednagar,,,Shrirampur (SC),220,,12,0,1,0,1,31,AHTAN UHAL EDANAK,,263,436,699,31,730
Ahmednagar,,,Shrirampur (SC),220,,13,0,3,0,3,84,AHTAN UHAL EDANAK,,185,496,681,84,765
Ahmednagar,,,Shrirampur (SC),220,,14,0,0,0,0,81,AHTAN UHAL EDANAK,,168,451,619,81,700
Ahmednagar,,,Shrirampur (SC),220,,15,0,2,0,2,68,AHTAN UHAL EDANAK,,160,388,548,68,616
Ahmednagar,,,Shrirampur (SC),220,,16,1,1,0,2,51,AHTAN UHAL EDANAK,,179,550,729,51,780
Ahmednagar,,,Shrirampur (SC),220,,17,0,2,0,2,25,AHTAN UHAL EDANAK,,101,529,630,25,655
Ahmednagar,,,Shrirampur (SC),220,,18,1,5,0,6,54,AHTAN UHAL EDANAK,,120,509,629,54,683
Ahmednagar,,,Shrirampur (SC),220,,19,0,1,0,1,93,AHTAN UHAL EDANAK,,217,597,814,93,907
Ahmednagar,,,Shrirampur (SC),220,,20,1,5,0,6,67,AHTAN UHAL EDANAK,,293,600,893,67,960
Ahmednagar,,,Shrirampur (SC),220,,21,1,2,0,3,83,AHTAN UHAL EDANAK,,336,445,781,83,864
Ahmednagar,,,Shrirampur (SC),220,,22,0,0,0,0,60,AHTAN UHAL EDANAK,,345,274,619,60,679
