District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Ahmednagar,,,Sangmner,217,,1,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,278,267,545,0,545
Ahmednagar,,,Sangmner,217,,2,0,1,0,1,0,TAROHT BEHASUAHB BEHASALAB,,325,222,547,0,547
Ahmednagar,,,Sangmner,217,,3,0,1,0,1,0,TAROHT BEHASUAHB BEHASALAB,,454,371,825,0,825
Ahmednagar,,,Sangmner,217,,4,0,1,0,1,0,TAROHT BEHASUAHB BEHASALAB,,466,338,804,0,804
Ahmednagar,,,Sangmner,217,,5,1,3,0,4,0,TAROHT BEHASUAHB BEHASALAB,,583,324,907,0,907
Ahmednagar,,,Sangmner,217,,6,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,495,335,830,0,830
Ahmednagar,,,Sangmner,217,,7,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,271,137,408,0,408
Ahmednagar,,,Sangmner,217,,8,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,414,206,620,0,620
Ahmednagar,,,Sangmner,217,,9,0,4,0,4,0,TAROHT BEHASUAHB BEHASALAB,,597,338,935,0,935
Ahmednagar,,,Sangmner,217,,10,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,296,368,664,0,664
Ahmednagar,,,Sangmner,217,,11,0,1,0,1,0,TAROHT BEHASUAHB BEHASALAB,,491,356,847,0,847
Ahmednagar,,,Sangmner,217,,12,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,380,443,823,0,823
Ahmednagar,,,Sangmner,217,,13,2,4,0,6,0,TAROHT BEHASUAHB BEHASALAB,,598,414,1012,0,1012
Ahmednagar,,,Sangmner,217,,14,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,369,264,633,0,633
Ahmednagar,,,Sangmner,217,,15,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,358,152,510,0,510
Ahmednagar,,,Sangmner,217,,16,2,3,0,5,0,TAROHT BEHASUAHB BEHASALAB,,526,322,848,0,848
Ahmednagar,,,Sangmner,217,,17,1,2,0,3,0,TAROHT BEHASUAHB BEHASALAB,,408,292,700,0,700
Ahmednagar,,,Sangmner,217,,18,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,391,287,678,0,678
Ahmednagar,,,Sangmner,217,,19,1,2,0,3,0,TAROHT BEHASUAHB BEHASALAB,,473,241,714,0,714
Ahmednagar,,,Sangmner,217,,20,1,1,0,2,0,TAROHT BEHASUAHB BEHASALAB,,506,268,774,0,774
Ahmednagar,,,Sangmner,217,,21,1,1,0,2,0,TAROHT BEHASUAHB BEHASALAB,,423,168,591,0,591
Ahmednagar,,,Sangmner,217,,22,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,541,321,862,0,862
Ahmednagar,,,Sangmner,217,,23,0,1,0,1,0,TAROHT BEHASUAHB BEHASALAB,,468,333,801,0,801
Ahmednagar,,,Sangmner,217,,24,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,441,419,860,0,860
Ahmednagar,,,Sangmner,217,,25,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,514,377,891,0,891
Ahmednagar,,,Sangmner,217,,26,1,0,0,1,0,TAROHT BEHASUAHB BEHASALAB,,533,356,889,0,889
Ahmednagar,,,Sangmner,217,,27,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,488,331,819,0,819
Ahmednagar,,,Sangmner,217,,28,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,218,159,377,0,377
Ahmednagar,,,Sangmner,217,,29,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,399,209,608,0,608
