District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Buldhana,,,Khamgaon,26,,1,1,0,0,1,2,rakdnuF g narudnaP hsakA,,452,297,749,2,751
Buldhana,,,Khamgaon,26,,2,0,2,0,2,1,rakdnuF g narudnaP hsakA,,146,174,320,1,321
Buldhana,,,Khamgaon,26,,3,0,0,0,0,3,rakdnuF g narudnaP hsakA,,264,234,498,3,501
Buldhana,,,Khamgaon,26,,4,0,0,0,0,3,rakdnuF g narudnaP hsakA,,531,321,852,3,855
Buldhana,,,Khamgaon,26,,5,2,0,0,2,0,rakdnuF g narudnaP hsakA,,467,305,772,0,772
Buldhana,,,Khamgaon,26,,6,2,0,0,2,3,rakdnuF g narudnaP hsakA,,287,369,656,3,659
Buldhana,,,Khamgaon,26,,7,0,0,0,0,0,rakdnuF g narudnaP hsakA,,193,140,333,0,333
Buldhana,,,Khamgaon,26,,8,1,0,0,1,1,rakdnuF g narudnaP hsakA,,459,197,656,1,657
Buldhana,,,Khamgaon,26,,9,0,0,0,0,0,rakdnuF g narudnaP hsakA,,272,254,526,0,526
Buldhana,,,Khamgaon,26,,10,0,1,0,1,0,rakdnuF g narudnaP hsakA,,398,311,709,0,709
Buldhana,,,Khamgaon,26,,11,0,1,0,1,0,rakdnuF g narudnaP hsakA,,439,215,654,0,654
Buldhana,,,Khamgaon,26,,12,0,1,0,1,0,rakdnuF g narudnaP hsakA,,372,298,670,0,670
Buldhana,,,Khamgaon,26,,13,1,2,0,3,1,rakdnuF g narudnaP hsakA,,362,447,809,1,810
Buldhana,,,Khamgaon,26,,14,0,2,0,2,1,rakdnuF g narudnaP hsakA,,206,225,431,1,432
Buldhana,,,Khamgaon,26,,15,0,3,0,3,0,rakdnuF g narudnaP hsakA,,211,398,609,0,609
Buldhana,,,Khamgaon,26,,16,1,0,0,1,1,rakdnuF g narudnaP hsakA,,210,195,405,1,406
Buldhana,,,Khamgaon,26,,17,2,3,0,5,1,rakdnuF g narudnaP hsakA,,316,356,672,1,673
Buldhana,,,Khamgaon,26,,18,2,1,0,3,1,rakdnuF g narudnaP hsakA,,390,459,849,1,850
Buldhana,,,Khamgaon,26,,19,0,0,0,0,0,rakdnuF g narudnaP hsakA,,405,285,690,0,690
Buldhana,,,Khamgaon,26,,20,0,0,0,0,0,rakdnuF g narudnaP hsakA,,313,24,337,0,337
