District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Mumbai Suburban,,,"CHANDIVALI Assembly Election
No of Valid Votes Cast in favour of
ADV",168,,1,5,580,1,585,0,,,0,1151,1151,0,1151
Mumbai Suburban,,,"CHANDIVALI Assembly Election
No of Valid Votes Cast in favour of
ADV",168,,2,4,624,1,628,0,,,0,1242,1242,0,1242
Mumbai Suburban,,,"CHANDIVALI Assembly Election
No of Valid Votes Cast in favour of
ADV",168,,3,6,586,0,592,0,,,0,1163,1163,0,1163
Mumbai Suburban,,,"CHANDIVALI Assembly Election
No of Valid Votes Cast in favour of
ADV",168,,4,7,567,0,574,0,,,0,1124,1124,0,1124
Mumbai Suburban,,,"CHANDIVALI Assembly Election
No of Valid Votes Cast in favour of
ADV",168,,5,2,669,0,671,0,,,0,1339,1339,0,1339
Mumbai Suburban,,,"CHANDIVALI Assembly Election
No of Valid Votes Cast in favour of
ADV",168,,6,5,593,0,598,0,,,0,1182,1182,0,1182
Mumbai Suburban,,,"CHANDIVALI Assembly Election
No of Valid Votes Cast in favour of
ADV",168,,7,5,725,1,730,0,,,0,1447,1447,0,1447
Mumbai Suburban,,,"CHANDIVALI Assembly Election
No of Valid Votes Cast in favour of
ADV",168,,8,8,640,0,648,0,,,0,1272,1272,0,1272
Mumbai Suburban,,,"CHANDIVALI Assembly Election
No of Valid Votes Cast in favour of
ADV",168,,9,4,691,0,695,0,,,0,1383,1383,0,1383
Mumbai Suburban,,,"CHANDIVALI Assembly Election
No of Valid Votes Cast in favour of
ADV",168,,10,2,655,0,657,0,,,0,1316,1316,0,1316
Mumbai Suburban,,,"CHANDIVALI Assembly Election
No of Valid Votes Cast in favour of
ADV",168,,11,8,747,0,755,0,,,0,1489,1489,0,1489
Mumbai Suburban,,,"CHANDIVALI Assembly Election
No of Valid Votes Cast in favour of
ADV",168,,12,2,465,0,467,0,,,0,938,938,0,938
Mumbai Suburban,,,"CHANDIVALI Assembly Election
No of Valid Votes Cast in favour of
ADV",168,,13,5,731,0,736,0,,,0,1465,1465,0,1465
Mumbai Suburban,,,"CHANDIVALI Assembly Election
No of Valid Votes Cast in favour of
ADV",168,,14,7,588,0,595,0,,,0,1176,1176,0,1176
Mumbai Suburban,,,"CHANDIVALI Assembly Election
No of Valid Votes Cast in favour of
ADV",168,,15,6,750,0,756,0,,,0,1503,1503,0,1503
Mumbai Suburban,,,"CHANDIVALI Assembly Election
No of Valid Votes Cast in favour of
ADV",168,,16,14,809,0,823,0,,,0,1606,1606,0,1606
Mumbai Suburban,,,"CHANDIVALI Assembly Election
No of Valid Votes Cast in favour of
ADV",168,,17,6,522,0,528,0,,,0,1049,1049,0,1049
