District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Mumbai City,,,Dharavi (SC),178,,0,35,6,17,41,0,,,0,84,84,0,84
Mumbai City,,,Dharavi (SC),178,,5,8,877,0,885,0,,,0,60,60,0,60
Mumbai City,,,Dharavi (SC),178,,5,5,2,0,7,0,,,0,114,114,0,114
Mumbai City,,,Dharavi (SC),178,,0,35,6,17,41,0,,,0,84,84,0,84
Mumbai City,,,Dharavi (SC),178,,5,8,877,0,885,0,,,0,60,60,0,60
Mumbai City,,,Dharavi (SC),178,,5,5,2,0,7,0,,,0,114,114,0,114
Mumbai City,,,Dharavi (SC),178,,0,35,6,17,41,0,,,0,84,84,0,84
Mumbai City,,,Dharavi (SC),178,,5,8,877,0,885,0,,,0,60,60,0,60
Mumbai City,,,Dharavi (SC),178,,5,5,2,0,7,0,,,0,114,114,0,114
Mumbai City,,,Dharavi (SC),178,,0,35,6,17,41,0,,,0,84,84,0,84
Mumbai City,,,Dharavi (SC),178,,5,8,877,0,885,0,,,0,60,60,0,60
Mumbai City,,,Dharavi (SC),178,,5,5,2,0,7,0,,,0,114,114,0,114
Mumbai City,,,Dharavi (SC),178,,0,35,6,17,41,0,,,0,84,84,0,84
Mumbai City,,,Dharavi (SC),178,,5,8,877,0,885,0,,,0,60,60,0,60
Mumbai City,,,Dharavi (SC),178,,5,5,2,0,7,0,,,0,114,114,0,114
Mumbai City,,,Dharavi (SC),178,,0,35,6,17,41,0,,,0,84,84,0,84
Mumbai City,,,Dharavi (SC),178,,5,8,877,0,885,0,,,0,60,60,0,60
Mumbai City,,,Dharavi (SC),178,,5,5,2,0,7,0,,,0,114,114,0,114
Mumbai City,,,Dharavi (SC),178,,0,35,6,17,41,0,,,0,84,84,0,84
Mumbai City,,,Dharavi (SC),178,,5,8,877,0,885,0,,,0,60,60,0,60
Mumbai City,,,Dharavi (SC),178,,5,5,2,0,7,0,,,0,114,114,0,114
Mumbai City,,,Dharavi (SC),178,,0,35,6,17,41,0,,,0,84,84,0,84
Mumbai City,,,Dharavi (SC),178,,5,8,877,0,885,0,,,0,60,60,0,60
Mumbai City,,,Dharavi (SC),178,,5,5,2,0,7,0,,,0,114,114,0,114
TOTAL,,,,,,,384,7080,136,7464,0,,,0,2064,2064,0,2064
