District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Jalna,,,Badnapur (SC),102,,1,2,4,0,6,1,YRAHDUOHC LALURHEN ULBAB,,334,448,782,1,783
Jalna,,,Badnapur (SC),102,,2,1,0,0,1,4,YRAHDUOHC LALURHEN ULBAB,,302,316,618,4,622
Jalna,,,Badnapur (SC),102,,3,0,1,0,1,4,YRAHDUOHC LALURHEN ULBAB,,446,226,672,4,676
Jalna,,,Badnapur (SC),102,,4,2,1,0,3,6,YRAHDUOHC LALURHEN ULBAB,,606,287,893,6,899
Jalna,,,Badnapur (SC),102,,5,0,0,0,0,7,YRAHDUOHC LALURHEN ULBAB,,511,388,899,7,906
Jalna,,,Badnapur (SC),102,,6,0,1,0,1,2,YRAHDUOHC LALURHEN ULBAB,,311,282,593,2,595
Jalna,,,Badnapur (SC),102,,7,1,1,0,2,0,YRAHDUOHC LALURHEN ULBAB,,644,156,800,0,800
Jalna,,,Badnapur (SC),102,,8,2,1,0,3,2,YRAHDUOHC LALURHEN ULBAB,,583,132,715,2,717
Jalna,,,Badnapur (SC),102,,9,1,2,0,3,0,YRAHDUOHC LALURHEN ULBAB,,573,232,805,0,805
Jalna,,,Badnapur (SC),102,,10,0,2,0,2,2,YRAHDUOHC LALURHEN ULBAB,,426,330,756,2,758
Jalna,,,Badnapur (SC),102,,11,1,0,0,1,3,YRAHDUOHC LALURHEN ULBAB,,334,291,625,3,628
Jalna,,,Badnapur (SC),102,,12,0,0,0,0,4,YRAHDUOHC LALURHEN ULBAB,,408,214,622,4,626
Jalna,,,Badnapur (SC),102,,13,0,1,0,1,0,YRAHDUOHC LALURHEN ULBAB,,718,290,1008,0,1008
Jalna,,,Badnapur (SC),102,,14,1,1,0,2,9,YRAHDUOHC LALURHEN ULBAB,,537,503,1040,9,1049
Jalna,,,Badnapur (SC),102,,15,1,1,0,2,10,YRAHDUOHC LALURHEN ULBAB,,558,483,1041,10,1051
Jalna,,,Badnapur (SC),102,,16,1,0,0,1,2,YRAHDUOHC LALURHEN ULBAB,,377,338,715,2,717
Jalna,,,Badnapur (SC),102,,17,0,0,0,0,3,YRAHDUOHC LALURHEN ULBAB,,366,473,839,3,842
Jalna,,,Badnapur (SC),102,,18,1,1,0,2,0,YRAHDUOHC LALURHEN ULBAB,,508,400,908,0,908
Jalna,,,Badnapur (SC),102,,19,0,0,0,0,1,YRAHDUOHC LALURHEN ULBAB,,533,383,916,1,917
Jalna,,,Badnapur (SC),102,,20,1,0,0,1,2,YRAHDUOHC LALURHEN ULBAB,,489,417,906,2,908
Jalna,,,Badnapur (SC),102,,21,2,0,0,2,2,YRAHDUOHC LALURHEN ULBAB,,415,228,643,2,645
Jalna,,,Badnapur (SC),102,,22,1,1,0,2,5,YRAHDUOHC LALURHEN ULBAB,,371,184,555,5,560
Jalna,,,Badnapur (SC),102,,23,1,2,0,3,4,YRAHDUOHC LALURHEN ULBAB,,522,398,920,4,924
Jalna,,,Badnapur (SC),102,,24,0,1,0,1,3,YRAHDUOHC LALURHEN ULBAB,,391,224,615,3,618
Jalna,,,Badnapur (SC),102,,25,0,0,0,0,3,YRAHDUOHC LALURHEN ULBAB,,239,316,555,3,558
Jalna,,,Badnapur (SC),102,,26,0,1,0,1,2,YRAHDUOHC LALURHEN ULBAB,,333,347,680,2,682
Jalna,,,Badnapur (SC),102,,27,1,1,0,2,4,YRAHDUOHC LALURHEN ULBAB,,336,274,610,4,614
Jalna,,,Badnapur (SC),102,,28,1,0,0,1,0,YRAHDUOHC LALURHEN ULBAB,,292,136,428,0,428
Jalna,,,Badnapur (SC),102,,29,1,0,0,1,2,YRAHDUOHC LALURHEN ULBAB,,144,210,354,2,356
Jalna,,,Badnapur (SC),102,,30,0,0,0,0,6,YRAHDUOHC LALURHEN ULBAB,,251,487,738,6,744
Jalna,,,Badnapur (SC),102,,31,0,1,0,1,3,YRAHDUOHC LALURHEN ULBAB,,152,496,648,3,651
Jalna,,,Badnapur (SC),102,,32,0,0,0,0,4,YRAHDUOHC LALURHEN ULBAB,,308,459,767,4,771
Jalna,,,Badnapur (SC),102,,33,1,0,0,1,6,YRAHDUOHC LALURHEN ULBAB,,300,339,639,6,645
Jalna,,,Badnapur (SC),102,,34,0,0,0,0,4,YRAHDUOHC LALURHEN ULBAB,,401,274,675,4,679
Jalna,,,Badnapur (SC),102,,35,0,1,0,1,6,YRAHDUOHC LALURHEN ULBAB,,148,260,408,6,414
Jalna,,,Badnapur (SC),102,,36,0,1,0,1,3,YRAHDUOHC LALURHEN ULBAB,,645,268,913,3,916
Jalna,,,Badnapur (SC),102,,37,0,1,0,1,4,YRAHDUOHC LALURHEN ULBAB,,442,404,846,4,850
Jalna,,,Badnapur (SC),102,,38,0,1,0,1,7,YRAHDUOHC LALURHEN ULBAB,,575,407,982,7,989
Jalna,,,Badnapur (SC),102,,39,0,0,0,0,3,YRAHDUOHC LALURHEN ULBAB,,188,107,295,3,298
Jalna,,,Badnapur (SC),102,,40,1,1,0,2,4,YRAHDUOHC LALURHEN ULBAB,,312,240,552,4,556
Jalna,,,Badnapur (SC),102,,41,2,0,0,2,2,YRAHDUOHC LALURHEN ULBAB,,212,310,522,2,524
Jalna,,,Badnapur (SC),102,,42,0,0,0,0,3,YRAHDUOHC LALURHEN ULBAB,,210,365,575,3,578
Jalna,,,Badnapur (SC),102,,43,0,3,0,3,4,YRAHDUOHC LALURHEN ULBAB,,399,457,856,4,860
Jalna,,,Badnapur (SC),102,,44,1,1,0,2,2,YRAHDUOHC LALURHEN ULBAB,,269,284,553,2,555
Jalna,,,Badnapur (SC),102,,45,0,0,0,0,1,YRAHDUOHC LALURHEN ULBAB,,322,247,569,1,570
Jalna,,,Badnapur (SC),102,,46,0,0,0,0,0,YRAHDUOHC LALURHEN ULBAB,,435,173,608,0,608
Jalna,,,Badnapur (SC),102,,47,1,1,0,2,1,YRAHDUOHC LALURHEN ULBAB,,353,236,589,1,590
Jalna,,,Badnapur (SC),102,,48,0,0,0,0,2,YRAHDUOHC LALURHEN ULBAB,,357,289,646,2,648
Jalna,,,Badnapur (SC),102,,49,0,0,0,0,1,YRAHDUOHC LALURHEN ULBAB,,343,218,561,1,562
Jalna,,,Badnapur (SC),102,,50,0,0,0,0,11,YRAHDUOHC LALURHEN ULBAB,,407,417,824,11,835
Jalna,,,Badnapur (SC),102,,52,0,1,0,1,2,YRAHDUOHC LALURHEN ULBAB,,292,204,496,2,498
Jalna,,,Badnapur (SC),102,,53,0,0,0,0,1,YRAHDUOHC LALURHEN ULBAB,,400,105,505,1,506
Jalna,,,Badnapur (SC),102,,54,0,0,0,0,3,YRAHDUOHC LALURHEN ULBAB,,200,218,418,3,421
Jalna,,,Badnapur (SC),102,,55,0,0,0,0,4,YRAHDUOHC LALURHEN ULBAB,,405,330,735,4,739
