District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Nanded,,,Naigaon,89,,1,0,3,0,3,0,LITAP LAHTTIV ANAHCRA,,533,1478,2011,0,2011
Nanded,,,Naigaon,89,,2,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,247,751,998,0,998
Nanded,,,Naigaon,89,,3,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,553,1346,1899,0,1899
Nanded,,,Naigaon,89,,4,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,419,1053,1472,0,1472
Nanded,,,Naigaon,89,,5,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,320,803,1123,0,1123
Nanded,,,Naigaon,89,,6,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,340,880,1220,0,1220
Nanded,,,Naigaon,89,,7,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,412,833,1245,0,1245
Nanded,,,Naigaon,89,,8,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,316,720,1036,0,1036
Nanded,,,Naigaon,89,,9,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,366,691,1057,0,1057
Nanded,,,Naigaon,89,,10,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,501,1321,1822,0,1822
Nanded,,,Naigaon,89,,11,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,306,863,1169,0,1169
Nanded,,,Naigaon,89,,12,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,345,813,1158,0,1158
Nanded,,,Naigaon,89,,13,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,310,761,1071,0,1071
Nanded,,,Naigaon,89,,14,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,409,983,1392,0,1392
Nanded,,,Naigaon,89,,15,0,8,0,8,0,LITAP LAHTTIV ANAHCRA,,349,936,1285,0,1285
Nanded,,,Naigaon,89,,16,0,4,0,4,0,LITAP LAHTTIV ANAHCRA,,785,1079,1864,0,1864
Nanded,,,Naigaon,89,,17,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,262,579,841,0,841
Nanded,,,Naigaon,89,,18,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,173,389,562,0,562
Nanded,,,Naigaon,89,,19,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,389,1110,1499,0,1499
Nanded,,,Naigaon,89,,20,0,4,0,4,0,LITAP LAHTTIV ANAHCRA,,450,1070,1520,0,1520
Nanded,,,Naigaon,89,,21,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,527,860,1387,0,1387
Nanded,,,Naigaon,89,,22,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,376,470,846,0,846
Nanded,,,Naigaon,89,,23,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,441,716,1157,0,1157
Nanded,,,Naigaon,89,,24,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,282,862,1144,0,1144
Nanded,,,Naigaon,89,,25,0,3,0,3,0,LITAP LAHTTIV ANAHCRA,,332,1039,1371,0,1371
Nanded,,,Naigaon,89,,26,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,573,1179,1752,0,1752
Nanded,,,Naigaon,89,,27,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,353,862,1215,0,1215
Nanded,,,Naigaon,89,,28,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,451,1043,1494,0,1494
Nanded,,,Naigaon,89,,29,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,253,684,937,0,937
Nanded,,,Naigaon,89,,30,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,340,1116,1456,0,1456
Nanded,,,Naigaon,89,,31,0,5,0,5,0,LITAP LAHTTIV ANAHCRA,,506,1181,1687,0,1687
Nanded,,,Naigaon,89,,32,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,489,1113,1602,0,1602
Nanded,,,Naigaon,89,,33,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,349,1154,1503,0,1503
Nanded,,,Naigaon,89,,34,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,384,568,952,0,952
Nanded,,,Naigaon,89,,35,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,537,1214,1751,0,1751
Nanded,,,Naigaon,89,,36,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,314,1054,1368,0,1368
Nanded,,,Naigaon,89,,37,0,5,0,5,0,LITAP LAHTTIV ANAHCRA,,297,1066,1363,0,1363
Nanded,,,Naigaon,89,,38,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,323,1061,1384,0,1384
Nanded,,,Naigaon,89,,39,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,341,872,1213,0,1213
Nanded,,,Naigaon,89,,40,0,6,0,6,0,LITAP LAHTTIV ANAHCRA,,269,651,920,0,920
Nanded,,,Naigaon,89,,41,0,3,0,3,0,LITAP LAHTTIV ANAHCRA,,174,823,997,0,997
Nanded,,,Naigaon,89,,42,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,237,795,1032,0,1032
Nanded,,,Naigaon,89,,43,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,242,685,927,0,927
Nanded,,,Naigaon,89,,44,0,3,0,3,0,LITAP LAHTTIV ANAHCRA,,321,839,1160,0,1160
Nanded,,,Naigaon,89,,45,0,5,0,5,0,LITAP LAHTTIV ANAHCRA,,350,855,1205,0,1205
Nanded,,,Naigaon,89,,46,0,3,0,3,0,LITAP LAHTTIV ANAHCRA,,680,1206,1886,0,1886
Nanded,,,Naigaon,89,,47,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,317,780,1097,0,1097
Nanded,,,Naigaon,89,,48,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,409,1253,1662,0,1662
Nanded,,,Naigaon,89,,49,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,311,822,1133,0,1133
Nanded,,,Naigaon,89,,50,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,295,919,1214,0,1214
Nanded,,,Naigaon,89,,51,0,6,0,6,0,LITAP LAHTTIV ANAHCRA,,444,1241,1685,0,1685
Nanded,,,Naigaon,89,,52,0,5,0,5,0,LITAP LAHTTIV ANAHCRA,,610,1074,1684,0,1684
Nanded,,,Naigaon,89,,53,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,468,783,1251,0,1251
Nanded,,,Naigaon,89,,54,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,470,1182,1652,0,1652
Nanded,,,Naigaon,89,,55,0,3,0,3,3,LITAP LAHTTIV ANAHCRA,,554,1201,1755,3,1758
Nanded,,,Naigaon,89,,56,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,120,590,710,0,710
Nanded,,,Naigaon,89,,57,0,4,0,4,0,LITAP LAHTTIV ANAHCRA,,405,1162,1567,0,1567
Nanded,,,Naigaon,89,,58,0,3,0,3,0,LITAP LAHTTIV ANAHCRA,,317,1499,1816,0,1816
Nanded,,,Naigaon,89,,59,0,3,0,3,0,LITAP LAHTTIV ANAHCRA,,330,1653,1983,0,1983
Nanded,,,Naigaon,89,,60,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,580,1480,2060,0,2060
Nanded,,,Naigaon,89,,61,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,788,1127,1915,0,1915
Nanded,,,Naigaon,89,,62,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,292,988,1280,0,1280
Nanded,,,Naigaon,89,,63,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,442,835,1277,0,1277
Nanded,,,Naigaon,89,,64,0,3,0,3,0,LITAP LAHTTIV ANAHCRA,,751,1441,2192,0,2192
Nanded,,,Naigaon,89,,65,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,682,1047,1729,0,1729
Nanded,,,Naigaon,89,,66,0,4,0,4,0,LITAP LAHTTIV ANAHCRA,,291,757,1048,0,1048
Nanded,,,Naigaon,89,,67,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,220,907,1127,0,1127
Nanded,,,Naigaon,89,,68,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,656,1510,2166,0,2166
Nanded,,,Naigaon,89,,69,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,313,1370,1683,0,1683
Nanded,,,Naigaon,89,,70,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,575,1245,1820,0,1820
Nanded,,,Naigaon,89,,71,0,3,0,3,0,LITAP LAHTTIV ANAHCRA,,367,866,1233,0,1233
Nanded,,,Naigaon,89,,72,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,490,724,1214,0,1214
Nanded,,,Naigaon,89,,73,0,4,0,4,0,LITAP LAHTTIV ANAHCRA,,509,980,1489,0,1489
Nanded,,,Naigaon,89,,74,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,306,892,1198,0,1198
Nanded,,,Naigaon,89,,75,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,746,1337,2083,0,2083
Nanded,,,Naigaon,89,,76,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,420,1164,1584,0,1584
Nanded,,,Naigaon,89,,77,0,3,0,3,0,LITAP LAHTTIV ANAHCRA,,245,1404,1649,0,1649
Nanded,,,Naigaon,89,,78,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,580,1530,2110,0,2110
Nanded,,,Naigaon,89,,79,0,3,0,3,0,LITAP LAHTTIV ANAHCRA,,350,1033,1383,0,1383
Nanded,,,Naigaon,89,,80,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,492,1246,1738,0,1738
Nanded,,,Naigaon,89,,81,0,4,0,4,0,LITAP LAHTTIV ANAHCRA,,424,1029,1453,0,1453
Nanded,,,Naigaon,89,,82,0,4,0,4,0,LITAP LAHTTIV ANAHCRA,,663,1511,2174,0,2174
Nanded,,,Naigaon,89,,83,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,176,895,1071,0,1071
Nanded,,,Naigaon,89,,84,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,306,880,1186,0,1186
