District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Buldhana,,,Jalgaon Jamod m,27,,1,8,9,10,17,0,,,0,27,27,0,27
Buldhana,,,Jalgaon Jamod m,27,,1,752,0,0,752,0,,,0,752,752,0,752
Buldhana,,,Jalgaon Jamod m,27,,2,603,0,0,603,0,,,0,603,603,0,603
Buldhana,,,Jalgaon Jamod m,27,,3,1033,0,0,1033,0,,,0,1033,1033,0,1033
Buldhana,,,Jalgaon Jamod m,27,,4,449,0,0,449,0,,,0,449,449,0,449
Buldhana,,,Jalgaon Jamod m,27,,5,214,0,0,214,0,,,0,214,214,0,214
Buldhana,,,Jalgaon Jamod m,27,,6,866,0,0,866,0,,,0,866,866,0,866
Buldhana,,,Jalgaon Jamod m,27,,7,767,0,0,767,0,,,0,767,767,0,767
Buldhana,,,Jalgaon Jamod m,27,,8,814,0,0,814,0,,,0,814,814,0,814
Buldhana,,,Jalgaon Jamod m,27,,9,544,0,0,544,0,,,0,544,544,0,544
Buldhana,,,Jalgaon Jamod m,27,,10,828,0,0,828,0,,,0,828,828,0,828
Buldhana,,,Jalgaon Jamod m,27,,11,915,0,0,915,0,,,0,915,915,0,915
Buldhana,,,Jalgaon Jamod m,27,,12,914,0,0,914,0,,,0,914,914,0,914
Buldhana,,,Jalgaon Jamod m,27,,13,569,0,0,569,0,,,0,569,569,0,569
Buldhana,,,Jalgaon Jamod m,27,,14,481,0,0,481,0,,,0,481,481,0,481
Buldhana,,,Jalgaon Jamod m,27,,15,638,0,0,638,0,,,0,638,638,0,638
Buldhana,,,Jalgaon Jamod m,27,,1,8,9,10,17,0,,,0,27,27,0,27
Buldhana,,,Jalgaon Jamod m,27,,16,541,0,0,541,0,,,0,541,541,0,541
Buldhana,,,Jalgaon Jamod m,27,,17,658,0,0,658,0,,,0,658,658,0,658
Buldhana,,,Jalgaon Jamod m,27,,18,849,0,0,849,0,,,0,849,849,0,849
Buldhana,,,Jalgaon Jamod m,27,,19,818,0,0,818,0,,,0,818,818,0,818
