District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Ahmednagar,,,Karjat Jamkhed,227,,1,875,0,0,875,878,NAVAHC PIDARP NARAK,,490,386,876,878,1754
Ahmednagar,,,Karjat Jamkhed,227,,2,582,0,0,582,582,NAVAHC PIDARP NARAK,,364,220,584,582,1166
Ahmednagar,,,Karjat Jamkhed,227,,3,773,0,0,773,776,NAVAHC PIDARP NARAK,,442,334,776,776,1552
Ahmednagar,,,Karjat Jamkhed,227,,4,829,0,0,829,831,NAVAHC PIDARP NARAK,,440,393,833,831,1664
Ahmednagar,,,Karjat Jamkhed,227,,5,968,0,0,968,969,NAVAHC PIDARP NARAK,,403,570,973,969,1942
Ahmednagar,,,Karjat Jamkhed,227,,6,551,0,0,551,552,NAVAHC PIDARP NARAK,,287,270,557,552,1109
Ahmednagar,,,Karjat Jamkhed,227,,7,659,0,0,659,660,NAVAHC PIDARP NARAK,,384,282,666,660,1326
Ahmednagar,,,Karjat Jamkhed,227,,8,1075,0,0,1075,1079,NAVAHC PIDARP NARAK,,464,619,1083,1079,2162
Ahmednagar,,,Karjat Jamkhed,227,,9,975,0,0,975,979,NAVAHC PIDARP NARAK,,378,606,984,979,1963
Ahmednagar,,,Karjat Jamkhed,227,,10,887,0,0,887,891,NAVAHC PIDARP NARAK,,441,456,897,891,1788
Ahmednagar,,,Karjat Jamkhed,227,,11,808,0,0,808,811,NAVAHC PIDARP NARAK,,372,447,819,811,1630
Ahmednagar,,,Karjat Jamkhed,227,,12,819,0,0,819,821,NAVAHC PIDARP NARAK,,397,434,831,821,1652
Ahmednagar,,,Karjat Jamkhed,227,,13,798,0,0,798,801,NAVAHC PIDARP NARAK,,380,431,811,801,1612
Ahmednagar,,,Karjat Jamkhed,227,,14,744,0,0,744,744,NAVAHC PIDARP NARAK,,335,423,758,744,1502
Ahmednagar,,,Karjat Jamkhed,227,,15,788,0,0,788,789,NAVAHC PIDARP NARAK,,284,519,803,789,1592
Ahmednagar,,,Karjat Jamkhed,227,,16,574,0,0,574,575,NAVAHC PIDARP NARAK,,340,250,590,575,1165
Ahmednagar,,,Karjat Jamkhed,227,,17,680,0,0,680,680,NAVAHC PIDARP NARAK,,430,267,697,680,1377
Ahmednagar,,,Karjat Jamkhed,227,,18,582,0,0,582,583,NAVAHC PIDARP NARAK,,269,331,600,583,1183
Ahmednagar,,,Karjat Jamkhed,227,,19,614,0,0,614,614,NAVAHC PIDARP NARAK,,259,374,633,614,1247
Ahmednagar,,,Karjat Jamkhed,227,,20,550,0,0,550,552,NAVAHC PIDARP NARAK,,272,298,570,552,1122
Ahmednagar,,,Karjat Jamkhed,227,,21,828,0,0,828,832,NAVAHC PIDARP NARAK,,388,461,849,832,1681
Ahmednagar,,,Karjat Jamkhed,227,,22,579,0,0,579,583,NAVAHC PIDARP NARAK,,221,380,601,583,1184
Ahmednagar,,,Karjat Jamkhed,227,,23,557,0,0,557,557,NAVAHC PIDARP NARAK,,192,388,580,557,1137
Ahmednagar,,,Karjat Jamkhed,227,,24,942,0,0,942,944,NAVAHC PIDARP NARAK,,358,608,966,944,1910
Ahmednagar,,,Karjat Jamkhed,227,,25,613,0,0,613,613,NAVAHC PIDARP NARAK,,233,405,638,613,1251
Ahmednagar,,,Karjat Jamkhed,227,,26,493,0,0,493,494,NAVAHC PIDARP NARAK,,187,332,519,494,1013
Ahmednagar,,,Karjat Jamkhed,227,,27,959,0,0,959,965,NAVAHC PIDARP NARAK,,365,621,986,965,1951
Ahmednagar,,,Karjat Jamkhed,227,,28,445,0,0,445,446,NAVAHC PIDARP NARAK,,234,239,473,446,919
Ahmednagar,,,Karjat Jamkhed,227,,29,739,0,0,739,740,NAVAHC PIDARP NARAK,,253,515,768,740,1508
