District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,1,1,335,0,336,0,,,0,669,669,0,669
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,2,1,281,0,282,0,,,0,562,562,0,562
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,3,0,712,0,712,0,,,0,1427,1427,0,1427
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,4,0,239,0,239,0,,,0,482,482,0,482
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,5,1,602,0,603,0,,,0,1207,1207,0,1207
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,6,0,414,0,414,0,,,0,834,834,0,834
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,7,1,652,0,653,0,,,0,1309,1309,0,1309
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,8,0,456,0,456,0,,,0,920,920,0,920
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,9,1,554,0,555,0,,,0,1115,1115,0,1115
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,10,0,439,0,439,0,,,0,888,888,0,888
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,11,0,266,0,266,0,,,0,543,543,0,543
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,12,0,438,0,438,0,,,0,888,888,0,888
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,13,0,749,0,749,0,,,0,1511,1511,0,1511
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,14,5,654,0,659,0,,,0,1312,1312,0,1312
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,15,0,484,0,484,0,,,0,983,983,0,983
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,16,1,614,0,615,0,,,0,1242,1242,0,1242
