District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Beed,,,Georai,228,,1,14,15,0,29,17,Dilip Nana Chandane,,5,85,90,17,107
Beed,,,Georai,228,,1,1,1,0,2,18,Dilip Nana Chandane,,115,368,483,18,501
Beed,,,Georai,228,,2,0,0,0,0,25,Dilip Nana Chandane,,128,352,480,25,505
Beed,,,Georai,228,,3,1,2,0,3,65,Dilip Nana Chandane,,297,408,705,65,770
Beed,,,Georai,228,,4,0,2,0,2,47,Dilip Nana Chandane,,282,145,427,47,474
Beed,,,Georai,228,,5,1,2,0,3,46,Dilip Nana Chandane,,534,457,991,46,1037
Beed,,,Georai,228,,6,0,0,0,0,78,Dilip Nana Chandane,,391,260,651,78,729
Beed,,,Georai,228,,7,0,1,0,1,56,Dilip Nana Chandane,,227,302,529,56,585
Beed,,,Georai,228,,8,1,1,0,2,17,Dilip Nana Chandane,,201,410,611,17,628
Beed,,,Georai,228,,9,2,0,0,2,48,Dilip Nana Chandane,,270,451,721,48,769
Beed,,,Georai,228,,10,0,3,0,3,58,Dilip Nana Chandane,,277,392,669,58,727
Beed,,,Georai,228,,11,2,0,0,2,80,Dilip Nana Chandane,,253,459,712,80,792
Beed,,,Georai,228,,12,0,1,0,1,115,Dilip Nana Chandane,,258,446,704,115,819
Beed,,,Georai,228,,13,0,6,0,6,27,Dilip Nana Chandane,,167,606,773,27,800
Beed,,,Georai,228,,14,0,9,0,9,144,Dilip Nana Chandane,,353,416,769,144,913
Beed,,,Georai,228,,1,14,15,0,29,17,Dilip Nana Chandane,,5,85,90,17,107
Beed,,,Georai,228,,15,0,4,0,4,166,Dilip Nana Chandane,,393,154,547,166,713
Beed,,,Georai,228,,16,0,1,0,1,123,Dilip Nana Chandane,,386,153,539,123,662
Beed,,,Georai,228,,17,1,3,0,4,33,Dilip Nana Chandane,,372,308,680,33,713
Beed,,,Georai,228,,18,0,6,0,6,64,Dilip Nana Chandane,,377,128,505,64,569
Beed,,,Georai,228,,19,0,2,0,2,123,Dilip Nana Chandane,,230,202,432,123,555
Beed,,,Georai,228,,20,2,1,0,3,79,Dilip Nana Chandane,,212,273,485,79,564
Beed,,,Georai,228,,21,0,0,0,0,102,Dilip Nana Chandane,,247,193,440,102,542
