District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Buldhana,,,CHIKHLI,23,,1,619,0,0,619,0,Candidate_3,,0,618,618,0,618
Buldhana,,,CHIKHLI,23,,2,549,0,0,549,0,Candidate_3,,0,550,550,0,550
Buldhana,,,CHIKHLI,23,,3,639,0,0,639,0,Candidate_3,,0,538,538,0,538
TOTAL,,,,,,,1807,0,0,1807,0,,,0,1706,1706,0,1706
