District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Dhule,,,DHULE CITY,7,,1,681,0,4,685,0,AGRAWAL ANUPBHAYYAKRASH,,0,711,711,0,711
Dhule,,,DHULE CITY,7,,2,919,0,11,930,0,AGRAWAL ANUPBHAYYAKRASH,,0,879,879,0,879
Dhule,,,DHULE CITY,7,,3,811,0,3,814,0,AGRAWAL ANUPBHAYYAKRASH,,0,811,811,0,811
Dhule,,,DHULE CITY,7,,4,786,0,7,793,0,AGRAWAL ANUPBHAYYAKRASH,,0,787,787,0,787
Dhule,,,DHULE CITY,7,,5,744,0,3,747,0,AGRAWAL ANUPBHAYYAKRASH,,0,744,744,0,744
TOTAL,,,,,,,3941,0,28,3969,0,,,0,3932,3932,0,3932
