District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Ahmednagar,,,Akole (ST),216,,1,16,742,0,758,0,BEHASANAN GNARUDNAP EVAHTAP,,181,1272,1453,0,1453
Ahmednagar,,,Akole (ST),216,,2,11,763,0,774,0,BEHASANAN GNARUDNAP EVAHTAP,,116,1390,1506,0,1506
Ahmednagar,,,Akole (ST),216,,3,8,419,0,427,0,BEHASANAN GNARUDNAP EVAHTAP,,33,792,825,0,825
Ahmednagar,,,Akole (ST),216,,4,28,639,0,667,0,BEHASANAN GNARUDNAP EVAHTAP,,96,1130,1226,0,1226
Ahmednagar,,,Akole (ST),216,,5,10,350,0,360,0,BEHASANAN GNARUDNAP EVAHTAP,,105,580,685,0,685
Ahmednagar,,,Akole (ST),216,,6,37,897,0,934,0,BEHASANAN GNARUDNAP EVAHTAP,,98,1628,1726,0,1726
Ahmednagar,,,Akole (ST),216,,7,33,876,0,909,0,BEHASANAN GNARUDNAP EVAHTAP,,230,1463,1693,0,1693
Ahmednagar,,,Akole (ST),216,,8,17,907,0,924,0,BEHASANAN GNARUDNAP EVAHTAP,,158,1630,1788,0,1788
Ahmednagar,,,Akole (ST),216,,9,12,667,0,679,0,BEHASANAN GNARUDNAP EVAHTAP,,128,1191,1319,0,1319
Ahmednagar,,,Akole (ST),216,,10,8,182,0,190,0,BEHASANAN GNARUDNAP EVAHTAP,,2,356,358,0,358
Ahmednagar,,,Akole (ST),216,,11,13,575,0,588,0,BEHASANAN GNARUDNAP EVAHTAP,,189,946,1135,0,1135
Ahmednagar,,,Akole (ST),216,,12,12,498,0,510,0,BEHASANAN GNARUDNAP EVAHTAP,,210,774,984,0,984
Ahmednagar,,,Akole (ST),216,,13,4,550,0,554,0,BEHASANAN GNARUDNAP EVAHTAP,,134,971,1105,0,1105
Ahmednagar,,,Akole (ST),216,,14,11,519,0,530,0,BEHASANAN GNARUDNAP EVAHTAP,,117,913,1030,0,1030
Ahmednagar,,,Akole (ST),216,,15,18,568,0,586,0,BEHASANAN GNARUDNAP EVAHTAP,,97,1018,1115,0,1115
Ahmednagar,,,Akole (ST),216,,16,3,580,0,583,0,BEHASANAN GNARUDNAP EVAHTAP,,63,1107,1170,0,1170
Ahmednagar,,,Akole (ST),216,,17,15,685,0,700,0,BEHASANAN GNARUDNAP EVAHTAP,,86,1271,1357,0,1357
Ahmednagar,,,Akole (ST),216,,18,10,1009,0,1019,0,BEHASANAN GNARUDNAP EVAHTAP,,318,1698,2016,0,2016
Ahmednagar,,,Akole (ST),216,,19,9,639,0,648,0,BEHASANAN GNARUDNAP EVAHTAP,,168,1111,1279,0,1279
Ahmednagar,,,Akole (ST),216,,20,9,501,0,510,0,BEHASANAN GNARUDNAP EVAHTAP,,250,754,1004,0,1004
Ahmednagar,,,Akole (ST),216,,21,3,787,0,790,0,BEHASANAN GNARUDNAP EVAHTAP,,165,1424,1589,0,1589
Ahmednagar,,,Akole (ST),216,,22,3,494,0,497,0,BEHASANAN GNARUDNAP EVAHTAP,,113,891,1004,0,1004
Ahmednagar,,,Akole (ST),216,,23,3,666,0,669,0,BEHASANAN GNARUDNAP EVAHTAP,,253,1096,1349,0,1349
Ahmednagar,,,Akole (ST),216,,24,6,806,0,812,0,BEHASANAN GNARUDNAP EVAHTAP,,353,1271,1624,0,1624
Ahmednagar,,,Akole (ST),216,,25,9,913,0,922,0,BEHASANAN GNARUDNAP EVAHTAP,,261,1572,1833,0,1833
Ahmednagar,,,Akole (ST),216,,26,1,439,0,440,0,BEHASANAN GNARUDNAP EVAHTAP,,172,730,902,0,902
Ahmednagar,,,Akole (ST),216,,27,9,616,0,625,0,BEHASANAN GNARUDNAP EVAHTAP,,202,1039,1241,0,1241
