District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Kolhapur,,,Radhanagari,272,,7,85,1,895,86,0,,,0,9,9,0,9
Kolhapur,,,Radhanagari,272,,3,5,78,3,83,0,,,0,92,92,0,92
Kolhapur,,,Radhanagari,272,,35,0,1,5,1,0,,,0,31,31,0,31
Kolhapur,,,Radhanagari,272,,1,2,0,85,2,0,,,0,6,6,0,6
Kolhapur,,,Radhanagari,272,,7,85,1,895,86,0,,,0,9,9,0,9
Kolhapur,,,Radhanagari,272,,3,5,78,3,83,0,,,0,92,92,0,92
Kolhapur,,,Radhanagari,272,,35,0,1,5,1,0,,,0,31,31,0,31
Kolhapur,,,Radhanagari,272,,1,2,0,85,2,0,,,0,6,6,0,6
Kolhapur,,,Radhanagari,272,,7,85,1,895,86,0,,,0,9,9,0,9
Kolhapur,,,Radhanagari,272,,3,5,78,3,83,0,,,0,92,92,0,92
Kolhapur,,,Radhanagari,272,,35,0,1,5,1,0,,,0,31,31,0,31
Kolhapur,,,Radhanagari,272,,1,2,0,85,2,0,,,0,6,6,0,6
Kolhapur,,,Radhanagari,272,,7,85,1,895,86,0,,,0,9,9,0,9
Kolhapur,,,Radhanagari,272,,3,5,78,3,83,0,,,0,92,92,0,92
Kolhapur,,,Radhanagari,272,,35,0,1,5,1,0,,,0,31,31,0,31
Kolhapur,,,Radhanagari,272,,1,2,0,85,2,0,,,0,6,6,0,6
Kolhapur,,,Radhanagari,272,,7,85,1,895,86,0,,,0,9,9,0,9
Kolhapur,,,Radhanagari,272,,3,5,78,3,83,0,,,0,92,92,0,92
Kolhapur,,,Radhanagari,272,,35,0,1,5,1,0,,,0,31,31,0,31
Kolhapur,,,Radhanagari,272,,1,2,0,85,2,0,,,0,6,6,0,6
Kolhapur,,,Radhanagari,272,,7,85,1,895,86,0,,,0,9,9,0,9
Kolhapur,,,Radhanagari,272,,3,5,78,3,83,0,,,0,92,92,0,92
Kolhapur,,,Radhanagari,272,,35,0,1,5,1,0,,,0,31,31,0,31
Kolhapur,,,Radhanagari,272,,1,2,0,85,2,0,,,0,6,6,0,6
Kolhapur,,,Radhanagari,272,,7,85,1,895,86,0,,,0,9,9,0,9
Kolhapur,,,Radhanagari,272,,3,5,78,3,83,0,,,0,92,92,0,92
Kolhapur,,,Radhanagari,272,,35,0,1,5,1,0,,,0,31,31,0,31
Kolhapur,,,Radhanagari,272,,1,2,0,85,2,0,,,0,6,6,0,6
Kolhapur,,,Radhanagari,272,,7,85,1,895,86,0,,,0,9,9,0,9
Kolhapur,,,Radhanagari,272,,3,5,78,3,83,0,,,0,92,92,0,92
Kolhapur,,,Radhanagari,272,,35,0,1,5,1,0,,,0,31,31,0,31
Kolhapur,,,Radhanagari,272,,1,2,0,85,2,0,,,0,6,6,0,6
Kolhapur,,,Radhanagari,272,,7,85,1,895,86,0,,,0,9,9,0,9
