District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Nashik,,,Dindori (ST),122,,1,16,829,0,845,4,Gaikwad Chandar Namdev,,6,807,813,4,817
Nashik,,,Dindori (ST),122,,2,25,970,0,995,8,Gaikwad Chandar Namdev,,5,940,945,8,953
Nashik,,,Dindori (ST),122,,3,8,536,0,544,3,Gaikwad Chandar Namdev,,3,525,528,3,531
Nashik,,,Dindori (ST),122,,4,8,1056,0,1064,13,Gaikwad Chandar Namdev,,7,1041,1048,13,1061
Nashik,,,Dindori (ST),122,,5,2,474,0,476,4,Gaikwad Chandar Namdev,,7,465,472,4,476
Nashik,,,Dindori (ST),122,,6,14,632,0,646,5,Gaikwad Chandar Namdev,,0,618,618,5,623
Nashik,,,Dindori (ST),122,,7,3,365,0,368,2,Gaikwad Chandar Namdev,,3,359,362,2,364
Nashik,,,Dindori (ST),122,,8,11,580,0,591,4,Gaikwad Chandar Namdev,,0,569,569,4,573
Nashik,,,Dindori (ST),122,,9,6,556,0,562,5,Gaikwad Chandar Namdev,,1,549,550,5,555
Nashik,,,Dindori (ST),122,,10,17,282,0,299,4,Gaikwad Chandar Namdev,,2,263,265,4,269
Nashik,,,Dindori (ST),122,,11,0,344,0,344,2,Gaikwad Chandar Namdev,,2,342,344,2,346
Nashik,,,Dindori (ST),122,,12,8,798,0,806,3,Gaikwad Chandar Namdev,,3,787,790,3,793
Nashik,,,Dindori (ST),122,,13,4,367,0,371,3,Gaikwad Chandar Namdev,,1,362,363,3,366
Nashik,,,Dindori (ST),122,,14,10,900,0,910,4,Gaikwad Chandar Namdev,,3,887,890,4,894
Nashik,,,Dindori (ST),122,,15,11,865,0,876,2,Gaikwad Chandar Namdev,,4,850,854,2,856
Nashik,,,Dindori (ST),122,,16,10,733,0,743,4,Gaikwad Chandar Namdev,,3,720,723,4,727
Nashik,,,Dindori (ST),122,,17,11,533,0,544,6,Gaikwad Chandar Namdev,,3,519,522,6,528
Nashik,,,Dindori (ST),122,,18,11,332,0,343,3,Gaikwad Chandar Namdev,,5,316,321,3,324
Nashik,,,Dindori (ST),122,,19,7,358,0,365,6,Gaikwad Chandar Namdev,,2,349,351,6,357
Nashik,,,Dindori (ST),122,,20,4,361,0,365,5,Gaikwad Chandar Namdev,,3,354,357,5,362
Nashik,,,Dindori (ST),122,,21,4,317,0,321,5,Gaikwad Chandar Namdev,,2,311,313,5,318
Nashik,,,Dindori (ST),122,,22,3,494,0,497,7,Gaikwad Chandar Namdev,,7,484,491,7,498
Nashik,,,Dindori (ST),122,,23,17,2,0,19,0,Gaikwad Chandar Namdev,,473,132,605,0,605
Nashik,,,Dindori (ST),122,,24,20,7,0,27,0,Gaikwad Chandar Namdev,,121,186,307,0,307
Nashik,,,Dindori (ST),122,,25,34,11,0,45,0,Gaikwad Chandar Namdev,,247,220,467,0,467
Nashik,,,Dindori (ST),122,,26,16,10,0,26,0,Gaikwad Chandar Namdev,,273,335,608,0,608
Nashik,,,Dindori (ST),122,,27,40,20,0,60,0,Gaikwad Chandar Namdev,,408,437,845,0,845
Nashik,,,Dindori (ST),122,,28,13,2,0,15,0,Gaikwad Chandar Namdev,,92,133,225,0,225
Nashik,,,Dindori (ST),122,,29,27,9,0,36,0,Gaikwad Chandar Namdev,,439,353,792,0,792
Nashik,,,Dindori (ST),122,,30,12,4,0,16,0,Gaikwad Chandar Namdev,,259,175,434,0,434
Nashik,,,Dindori (ST),122,,31,37,8,0,45,0,Gaikwad Chandar Namdev,,179,340,519,0,519
Nashik,,,Dindori (ST),122,,32,6,34,0,40,0,Gaikwad Chandar Namdev,,373,283,656,0,656
Nashik,,,Dindori (ST),122,,33,17,13,0,30,0,Gaikwad Chandar Namdev,,502,307,809,0,809
Nashik,,,Dindori (ST),122,,34,28,11,0,39,0,Gaikwad Chandar Namdev,,47,399,446,0,446
Nashik,,,Dindori (ST),122,,35,17,4,0,21,0,Gaikwad Chandar Namdev,,132,229,361,0,361
Nashik,,,Dindori (ST),122,,36,11,7,0,18,0,Gaikwad Chandar Namdev,,28,206,234,0,234
Nashik,,,Dindori (ST),122,,37,29,1,0,30,0,Gaikwad Chandar Namdev,,372,230,602,0,602
Nashik,,,Dindori (ST),122,,38,37,11,0,48,0,Gaikwad Chandar Namdev,,433,414,847,0,847
Nashik,,,Dindori (ST),122,,39,21,5,0,26,0,Gaikwad Chandar Namdev,,245,326,571,0,571
Nashik,,,Dindori (ST),122,,40,19,1,0,20,0,Gaikwad Chandar Namdev,,781,177,958,0,958
Nashik,,,Dindori (ST),122,,41,27,8,0,35,0,Gaikwad Chandar Namdev,,268,257,525,0,525
Nashik,,,Dindori (ST),122,,42,10,13,0,23,0,Gaikwad Chandar Namdev,,683,138,821,0,821
Nashik,,,Dindori (ST),122,,43,6,10,0,16,0,Gaikwad Chandar Namdev,,473,143,616,0,616
Nashik,,,Dindori (ST),122,,44,27,17,0,44,0,Gaikwad Chandar Namdev,,735,373,1108,0,1108
Nashik,,,Dindori (ST),122,,45,52,40,0,92,0,Gaikwad Chandar Namdev,,193,377,570,0,570
Nashik,,,Dindori (ST),122,,46,47,21,0,68,0,Gaikwad Chandar Namdev,,484,377,861,0,861
Nashik,,,Dindori (ST),122,,47,30,19,0,49,0,Gaikwad Chandar Namdev,,282,237,519,0,519
Nashik,,,Dindori (ST),122,,48,20,20,0,40,0,Gaikwad Chandar Namdev,,378,221,599,0,599
Nashik,,,Dindori (ST),122,,49,25,24,0,49,0,Gaikwad Chandar Namdev,,404,219,623,0,623
Nashik,,,Dindori (ST),122,,50,15,11,0,26,0,Gaikwad Chandar Namdev,,279,133,412,0,412
Nashik,,,Dindori (ST),122,,51,36,60,0,96,0,Gaikwad Chandar Namdev,,393,529,922,0,922
Nashik,,,Dindori (ST),122,,52,18,26,0,44,0,Gaikwad Chandar Namdev,,684,217,901,0,901
Nashik,,,Dindori (ST),122,,53,24,8,0,32,0,Gaikwad Chandar Namdev,,240,177,417,0,417
Nashik,,,Dindori (ST),122,,54,18,18,0,36,0,Gaikwad Chandar Namdev,,559,281,840,0,840
Nashik,,,Dindori (ST),122,,55,10,124,0,134,0,Gaikwad Chandar Namdev,,391,153,544,0,544
Nashik,,,Dindori (ST),122,,56,42,42,0,84,0,Gaikwad Chandar Namdev,,384,442,826,0,826
Nashik,,,Dindori (ST),122,,57,15,25,0,40,0,Gaikwad Chandar Namdev,,254,234,488,0,488
Nashik,,,Dindori (ST),122,,58,18,63,0,81,0,Gaikwad Chandar Namdev,,316,178,494,0,494
Nashik,,,Dindori (ST),122,,59,43,190,0,233,0,Gaikwad Chandar Namdev,,660,314,974,0,974
Nashik,,,Dindori (ST),122,,60,58,30,0,88,0,Gaikwad Chandar Namdev,,620,476,1096,0,1096
Nashik,,,Dindori (ST),122,,61,15,5,0,20,0,Gaikwad Chandar Namdev,,408,275,683,0,683
Nashik,,,Dindori (ST),122,,62,15,10,0,25,0,Gaikwad Chandar Namdev,,399,321,720,0,720
Nashik,,,Dindori (ST),122,,63,13,222,0,235,0,Gaikwad Chandar Namdev,,327,217,544,0,544
Nashik,,,Dindori (ST),122,,64,10,322,0,332,0,Gaikwad Chandar Namdev,,184,138,322,0,322
Nashik,,,Dindori (ST),122,,65,43,102,0,145,0,Gaikwad Chandar Namdev,,401,338,739,0,739
Nashik,,,Dindori (ST),122,,66,13,16,0,29,0,Gaikwad Chandar Namdev,,300,288,588,0,588
Nashik,,,Dindori (ST),122,,67,10,31,0,41,0,Gaikwad Chandar Namdev,,349,227,576,0,576
Nashik,,,Dindori (ST),122,,68,48,60,0,108,0,Gaikwad Chandar Namdev,,410,605,1015,0,1015
Nashik,,,Dindori (ST),122,,69,9,9,0,18,0,Gaikwad Chandar Namdev,,514,203,717,0,717
Nashik,,,Dindori (ST),122,,70,48,21,0,69,0,Gaikwad Chandar Namdev,,542,598,1140,0,1140
Nashik,,,Dindori (ST),122,,71,27,12,0,39,0,Gaikwad Chandar Namdev,,265,331,596,0,596
Nashik,,,Dindori (ST),122,,72,32,25,0,57,0,Gaikwad Chandar Namdev,,85,375,460,0,460
Nashik,,,Dindori (ST),122,,73,29,9,0,38,0,Gaikwad Chandar Namdev,,542,266,808,0,808
Nashik,,,Dindori (ST),122,,74,8,8,0,16,0,Gaikwad Chandar Namdev,,1075,171,1246,0,1246
Nashik,,,Dindori (ST),122,,75,54,26,0,80,0,Gaikwad Chandar Namdev,,343,493,836,0,836
Nashik,,,Dindori (ST),122,,76,27,10,0,37,0,Gaikwad Chandar Namdev,,397,300,697,0,697
Nashik,,,Dindori (ST),122,,77,28,7,0,35,0,Gaikwad Chandar Namdev,,116,337,453,0,453
Nashik,,,Dindori (ST),122,,78,13,2,0,15,0,Gaikwad Chandar Namdev,,202,167,369,0,369
Nashik,,,Dindori (ST),122,,79,36,4,0,40,0,Gaikwad Chandar Namdev,,599,293,892,0,892
Nashik,,,Dindori (ST),122,,80,19,8,0,27,0,Gaikwad Chandar Namdev,,147,264,411,0,411
Nashik,,,Dindori (ST),122,,81,12,5,0,17,0,Gaikwad Chandar Namdev,,236,239,475,0,475
Nashik,,,Dindori (ST),122,,82,24,8,0,32,0,Gaikwad Chandar Namdev,,404,327,731,0,731
Nashik,,,Dindori (ST),122,,83,28,2,0,30,0,Gaikwad Chandar Namdev,,434,212,646,0,646
Nashik,,,Dindori (ST),122,,84,37,9,0,46,0,Gaikwad Chandar Namdev,,610,347,957,0,957
Nashik,,,Dindori (ST),122,,85,33,10,0,43,0,Gaikwad Chandar Namdev,,467,353,820,0,820
Nashik,,,Dindori (ST),122,,86,35,8,0,43,0,Gaikwad Chandar Namdev,,727,281,1008,0,1008
Nashik,,,Dindori (ST),122,,87,36,7,0,43,0,Gaikwad Chandar Namdev,,389,428,817,0,817
