District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Jalgaon,,,Amalner,15,,1,771,0,0,771,774,Anil Patil Bhaidas,,278,493,771,774,1545
Jalgaon,,,Amalner,15,,2,690,0,0,690,691,Anil Patil Bhaidas,,281,409,690,691,1381
Jalgaon,,,Amalner,15,,3,946,0,0,946,951,Anil Patil Bhaidas,,566,380,946,951,1897
Jalgaon,,,Amalner,15,,4,619,0,0,619,619,Anil Patil Bhaidas,,343,276,619,619,1238
Jalgaon,,,Amalner,15,,5,460,0,0,460,461,Anil Patil Bhaidas,,234,226,460,461,921
Jalgaon,,,Amalner,15,,6,814,0,0,814,816,Anil Patil Bhaidas,,439,375,814,816,1630
Jalgaon,,,Amalner,15,,7,481,0,0,481,481,Anil Patil Bhaidas,,319,162,481,481,962
Jalgaon,,,Amalner,15,,8,215,0,0,215,215,Anil Patil Bhaidas,,146,69,215,215,430
Jalgaon,,,Amalner,15,,9,446,0,0,446,447,Anil Patil Bhaidas,,405,41,446,447,893
Jalgaon,,,Amalner,15,,10,746,0,0,746,750,Anil Patil Bhaidas,,547,199,746,750,1496
Jalgaon,,,Amalner,15,,11,991,0,0,991,995,Anil Patil Bhaidas,,357,634,991,995,1986
Jalgaon,,,Amalner,15,,12,658,0,0,658,664,Anil Patil Bhaidas,,201,457,658,664,1322
Jalgaon,,,Amalner,15,,13,291,0,0,291,293,Anil Patil Bhaidas,,248,43,291,293,584
Jalgaon,,,Amalner,15,,14,535,0,0,535,536,Anil Patil Bhaidas,,309,226,535,536,1071
Jalgaon,,,Amalner,15,,15,691,0,0,691,691,Anil Patil Bhaidas,,424,267,691,691,1382
Jalgaon,,,Amalner,15,,16,720,0,0,720,727,Anil Patil Bhaidas,,573,147,720,727,1447
Jalgaon,,,Amalner,15,,17,396,0,0,396,397,Anil Patil Bhaidas,,238,158,396,397,793
Jalgaon,,,Amalner,15,,18,229,0,0,229,229,Anil Patil Bhaidas,,147,82,229,229,458
Jalgaon,,,Amalner,15,,19,597,0,0,597,599,Anil Patil Bhaidas,,496,101,597,599,1196
Jalgaon,,,Amalner,15,,20,603,0,0,603,611,Anil Patil Bhaidas,,255,348,603,611,1214
Jalgaon,,,Amalner,15,,21,190,0,0,190,190,Anil Patil Bhaidas,,116,74,190,190,380
Jalgaon,,,Amalner,15,,22,526,0,0,526,528,Anil Patil Bhaidas,,280,246,526,528,1054
Jalgaon,,,Amalner,15,,23,631,0,0,631,635,Anil Patil Bhaidas,,324,307,631,635,1266
Jalgaon,,,Amalner,15,,24,686,0,0,686,692,Anil Patil Bhaidas,,439,247,686,692,1378
Jalgaon,,,Amalner,15,,25,731,0,0,731,731,Anil Patil Bhaidas,,518,213,731,731,1462
Jalgaon,,,Amalner,15,,26,840,0,0,840,848,Anil Patil Bhaidas,,574,266,840,848,1688
Jalgaon,,,Amalner,15,,27,722,0,0,722,725,Anil Patil Bhaidas,,279,443,722,725,1447
Jalgaon,,,Amalner,15,,28,782,0,0,782,783,Anil Patil Bhaidas,,361,421,782,783,1565
Jalgaon,,,Amalner,15,,29,822,0,0,822,833,Anil Patil Bhaidas,,333,489,822,833,1655
Jalgaon,,,Amalner,15,,30,615,0,0,615,621,Anil Patil Bhaidas,,446,169,615,621,1236
Jalgaon,,,Amalner,15,,31,529,0,0,529,599,Anil Patil Bhaidas,,293,236,529,599,1128
Jalgaon,,,Amalner,15,,32,662,0,0,662,664,Anil Patil Bhaidas,,421,241,662,664,1326
Jalgaon,,,Amalner,15,,33,538,0,0,538,547,Anil Patil Bhaidas,,299,239,538,547,1085
Jalgaon,,,Amalner,15,,34,769,0,0,769,770,Anil Patil Bhaidas,,511,258,769,770,1539
