District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Mumbai City,,,Mumbadevi,186,,1,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,164,844,1008,0,1008
Mumbai City,,,Mumbadevi,186,,2,0,10,0,10,0,fo ruovaf ni detsac setov dilav fo oN,,282,708,990,0,990
Mumbai City,,,Mumbadevi,186,,3,0,9,0,9,0,fo ruovaf ni detsac setov dilav fo oN,,249,895,1144,0,1144
Mumbai City,,,Mumbadevi,186,,4,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,134,874,1008,0,1008
Mumbai City,,,Mumbadevi,186,,5,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,293,665,958,0,958
Mumbai City,,,Mumbadevi,186,,6,0,5,0,5,0,fo ruovaf ni detsac setov dilav fo oN,,194,848,1042,0,1042
Mumbai City,,,Mumbadevi,186,,7,0,2,0,2,0,fo ruovaf ni detsac setov dilav fo oN,,201,901,1102,0,1102
Mumbai City,,,Mumbadevi,186,,8,0,15,0,15,1,fo ruovaf ni detsac setov dilav fo oN,,321,955,1276,1,1277
Mumbai City,,,Mumbadevi,186,,9,0,15,0,15,0,fo ruovaf ni detsac setov dilav fo oN,,165,1125,1290,0,1290
Mumbai City,,,Mumbadevi,186,,10,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,214,510,724,0,724
Mumbai City,,,Mumbadevi,186,,11,0,6,0,6,1,fo ruovaf ni detsac setov dilav fo oN,,307,471,778,1,779
Mumbai City,,,Mumbadevi,186,,12,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,483,587,1070,0,1070
Mumbai City,,,Mumbadevi,186,,13,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,453,491,944,0,944
Mumbai City,,,Mumbadevi,186,,14,0,1,0,1,2,fo ruovaf ni detsac setov dilav fo oN,,502,542,1044,2,1046
Mumbai City,,,Mumbadevi,186,,15,0,2,0,2,0,fo ruovaf ni detsac setov dilav fo oN,,463,515,978,0,978
