District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,1,3,440,0,443,0,,,0,874,874,0,874
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,2,7,430,0,437,0,,,0,846,846,0,846
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,3,15,501,0,516,0,,,0,972,972,0,972
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,4,12,771,0,783,0,,,0,1518,1518,0,1518
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,5,13,795,0,808,0,,,0,1564,1564,0,1564
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,6,1,737,1,738,0,,,0,1472,1472,0,1472
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,7,6,797,0,803,0,,,0,1582,1582,0,1582
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,8,15,777,0,792,0,,,0,1524,1524,0,1524
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,9,17,735,0,752,0,,,0,1436,1436,0,1436
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,10,5,729,0,734,0,,,0,1448,1448,0,1448
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,11,4,313,0,317,0,,,0,618,618,0,618
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,12,7,576,0,583,0,,,0,1138,1138,0,1138
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,13,16,745,0,761,0,,,0,1458,1458,0,1458
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,14,10,718,0,728,0,,,0,1416,1416,0,1416
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,15,12,767,0,779,0,,,0,1510,1510,0,1510
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,16,6,645,0,651,0,,,0,1278,1278,0,1278
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,17,8,570,0,578,0,,,0,1124,1124,0,1124
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,18,11,825,0,836,0,,,0,1628,1628,0,1628
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,19,3,612,0,615,0,,,0,1218,1218,0,1218
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,20,11,643,0,654,0,,,0,1264,1264,0,1264
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,21,4,838,1,842,0,,,0,1668,1668,0,1668
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,22,10,896,0,906,0,,,0,1772,1772,0,1772
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,23,13,722,0,735,0,,,0,1418,1418,0,1418
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,24,10,619,0,629,0,,,0,1218,1218,0,1218
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,25,10,745,0,755,0,,,0,1470,1470,0,1470
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,26,14,733,0,747,0,,,0,1438,1438,0,1438
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,27,7,562,1,569,0,,,0,1110,1110,0,1110
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,28,1,571,0,572,0,,,0,1140,1140,0,1140
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,29,6,593,0,599,0,,,0,1174,1174,0,1174
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,30,7,718,0,725,0,,,0,1422,1422,0,1422
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,31,5,510,0,515,0,,,0,1010,1010,0,1010
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,32,6,663,0,669,0,,,0,1314,1314,0,1314
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,33,7,475,0,482,0,,,0,936,936,0,936
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,34,6,618,0,624,0,,,0,1224,1224,0,1224
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,35,12,730,0,742,0,,,0,1436,1436,0,1436
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,36,12,416,0,428,0,,,0,808,808,0,808
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,37,7,503,1,510,0,,,0,992,992,0,992
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,38,8,400,0,408,0,,,0,784,784,0,784
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,39,11,428,0,439,0,,,0,834,834,0,834
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,40,4,461,0,465,0,,,0,914,914,0,914
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,41,4,686,0,690,0,,,0,1364,1364,0,1364
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,42,13,529,0,542,0,,,0,1032,1032,0,1032
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,43,6,645,0,651,0,,,0,1278,1278,0,1278
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,44,5,442,0,447,0,,,0,874,874,0,874
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,45,1,577,1,578,0,,,0,1152,1152,0,1152
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,46,5,766,0,771,0,,,0,1522,1522,0,1522
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,47,7,876,2,883,0,,,0,1738,1738,0,1738
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,48,11,755,0,766,0,,,0,1488,1488,0,1488
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,49,7,773,0,780,0,,,0,1532,1532,0,1532
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,50,5,555,0,560,0,,,0,1100,1100,0,1100
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,51,6,568,0,574,0,,,0,1124,1124,0,1124
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,52,10,737,0,747,0,,,0,1454,1454,0,1454
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,53,10,725,0,735,0,,,0,1430,1430,0,1430
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,54,6,798,2,804,0,,,0,1584,1584,0,1584
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,55,11,733,1,744,0,,,0,1444,1444,0,1444
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,56,16,827,0,843,0,,,0,1622,1622,0,1622
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,57,14,826,0,840,0,,,0,1624,1624,0,1624
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,58,12,560,0,572,0,,,0,1096,1096,0,1096
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,59,13,940,0,953,0,,,0,1854,1854,0,1854
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,60,3,644,0,647,0,,,0,1282,1282,0,1282
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,61,13,668,1,681,0,,,0,1310,1310,0,1310
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,62,13,793,0,806,0,,,0,1560,1560,0,1560
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,63,2,511,0,513,0,,,0,1018,1018,0,1018
Mumbai Suburban,,,"Magathane Assembly Constituency
PART I
Name of the Assembly Segment",154,,64,5,575,0,580,0,,,0,1140,1140,0,1140
