District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Buldhana,,,SINDKHED RAJA,24,,1,659,0,4,663,0,Candidate_2,,0,483,483,0,483
Buldhana,,,SINDKHED RAJA,24,,2,577,0,4,581,0,Candidate_2,,0,577,577,0,577
TOTAL,,,,,,,1236,0,8,1244,0,,,0,1060,1060,0,1060
