District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Amaravati,,,Achalpur,42,,1,551,0,1,551,0,,,0,550,550,0,550
Amaravati,,,Achalpur,42,,2,590,0,1,590,0,,,0,590,590,0,590
Amaravati,,,Achalpur,42,,3,415,0,2,415,0,,,0,415,415,0,415
Amaravati,,,Achalpur,42,,4,461,0,0,461,0,,,0,461,461,0,461
Amaravati,,,Achalpur,42,,5,692,0,1,692,0,,,0,691,691,0,691
Amaravati,,,Achalpur,42,,6,651,0,0,651,0,,,0,652,652,0,652
Amaravati,,,Achalpur,42,,7,732,0,2,732,0,,,0,730,730,0,730
Amaravati,,,Achalpur,42,,8,681,0,0,681,0,,,0,681,681,0,681
Amaravati,,,Achalpur,42,,9,612,0,0,612,0,,,0,612,612,0,612
Amaravati,,,Achalpur,42,,10,541,0,2,541,0,,,0,539,539,0,539
Amaravati,,,Achalpur,42,,11,713,0,0,713,0,,,0,713,713,0,713
Amaravati,,,Achalpur,42,,12,698,0,1,698,0,,,0,697,697,0,697
Amaravati,,,Achalpur,42,,13,755,0,1,755,0,,,0,752,752,0,752
Amaravati,,,Achalpur,42,,14,744,0,4,744,0,,,0,738,738,0,738
Amaravati,,,Achalpur,42,,15,646,0,1,646,0,,,0,645,645,0,645
Amaravati,,,Achalpur,42,,16,685,0,2,685,0,,,0,683,683,0,683
Amaravati,,,Achalpur,42,,17,617,0,1,617,0,,,0,616,616,0,616
Amaravati,,,Achalpur,42,,18,934,0,0,934,0,,,0,934,934,0,934
Amaravati,,,Achalpur,42,,19,539,0,3,539,0,,,0,536,536,0,536
Amaravati,,,Achalpur,42,,20,479,0,1,479,0,,,0,478,478,0,478
Amaravati,,,Achalpur,42,,21,644,0,0,644,0,,,0,644,644,0,644
Amaravati,,,Achalpur,42,,22,800,0,0,800,0,,,0,800,800,0,800
Amaravati,,,Achalpur,42,,23,969,0,1,969,0,,,0,968,968,0,968
Amaravati,,,Achalpur,42,,24,776,0,2,776,0,,,0,774,774,0,774
Amaravati,,,Achalpur,42,,25,489,0,0,489,0,,,0,489,489,0,489
Amaravati,,,Achalpur,42,,26,873,0,0,873,0,,,0,872,872,0,872
Amaravati,,,Achalpur,42,,27,850,0,3,850,0,,,0,847,847,0,847
Amaravati,,,Achalpur,42,,28,682,0,1,682,0,,,0,681,681,0,681
Amaravati,,,Achalpur,42,,43,737,0,1,737,0,,,0,736,736,0,736
Amaravati,,,Achalpur,42,,44,791,0,1,791,0,,,0,791,791,0,791
