District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Mahankal,,,JAT,288,,1,701,0,4,705,0,,,0,701,701,0,701
Mahankal,,,JAT,288,,2,665,0,3,668,0,,,0,665,665,0,665
Mahankal,,,JAT,288,,3,717,0,2,719,0,,,0,717,717,0,717
Mahankal,,,JAT,288,,4,438,0,0,438,0,,,0,438,438,0,438
Mahankal,,,JAT,288,,5,642,0,1,643,0,,,0,642,642,0,642
Mahankal,,,JAT,288,,6,706,0,3,709,0,,,0,706,706,0,706
Mahankal,,,JAT,288,,7,879,0,2,881,0,,,0,881,881,0,881
Mahankal,,,JAT,288,,8,728,0,1,729,0,,,0,728,728,0,728
Mahankal,,,JAT,288,,9,911,0,13,924,0,,,0,911,911,0,911
Mahankal,,,JAT,288,,10,750,0,7,757,0,,,0,750,750,0,750
Mahankal,,,JAT,288,,11,832,0,2,834,0,,,0,832,832,0,832
Mahankal,,,JAT,288,,12,613,0,1,614,0,,,0,613,613,0,613
Mahankal,,,JAT,288,,13,471,0,3,474,0,,,0,471,471,0,471
Mahankal,,,JAT,288,,14,590,0,1,591,0,,,0,590,590,0,590
Mahankal,,,JAT,288,,15,754,0,2,756,0,,,0,754,754,0,754
Mahankal,,,JAT,288,,16,659,0,2,661,0,,,0,659,659,0,659
Mahankal,,,JAT,288,,17,637,0,3,640,0,,,0,637,637,0,637
Mahankal,,,JAT,288,,18,638,0,9,647,0,,,0,638,638,0,638
Mahankal,,,JAT,288,,19,576,0,4,580,0,,,0,576,576,0,576
Mahankal,,,JAT,288,,20,588,0,1,589,0,,,0,588,588,0,588
Mahankal,,,JAT,288,,21,854,0,1,855,0,,,0,854,854,0,854
Mahankal,,,JAT,288,,22,733,0,0,733,0,,,0,733,733,0,733
Mahankal,,,JAT,288,,23,882,0,3,885,0,,,0,882,882,0,882
Mahankal,,,JAT,288,,24,625,0,5,630,0,,,0,625,625,0,625
Mahankal,,,JAT,288,,25,726,0,4,730,0,,,0,726,726,0,726
Mahankal,,,JAT,288,,26,731,0,7,738,0,,,0,731,731,0,731
Mahankal,,,JAT,288,,27,866,0,5,871,0,,,0,866,866,0,866
Mahankal,,,JAT,288,,28,724,0,0,724,0,,,0,724,724,0,724
Mahankal,,,JAT,288,,29,889,0,5,894,0,,,0,889,889,0,889
Mahankal,,,JAT,288,,30,799,0,3,802,0,,,0,799,799,0,799
Mahankal,,,JAT,288,,31,866,0,4,870,0,,,0,866,866,0,866
Mahankal,,,JAT,288,,32,938,0,1,939,0,,,0,938,938,0,938
Mahankal,,,JAT,288,,33,786,0,0,786,0,,,0,786,786,0,786
Mahankal,,,JAT,288,,34,731,0,5,736,0,,,0,731,731,0,731
Mahankal,,,JAT,288,,35,808,0,4,812,0,,,0,808,808,0,808
Mahankal,,,JAT,288,,36,582,0,4,586,0,,,0,582,582,0,582
Mahankal,,,JAT,288,,37,908,0,3,911,0,,,0,908,908,0,908
Mahankal,,,JAT,288,,38,941,0,2,943,0,,,0,941,941,0,941
Mahankal,,,JAT,288,,39,752,0,4,756,0,,,0,752,752,0,752
Mahankal,,,JAT,288,,40,835,0,6,841,0,,,0,835,835,0,835
Mahankal,,,JAT,288,,41,880,0,0,880,0,,,0,880,880,0,880
Mahankal,,,JAT,288,,42,660,0,2,662,0,,,0,660,660,0,660
Mahankal,,,JAT,288,,43,507,0,1,508,0,,,0,507,507,0,507
Mahankal,,,JAT,288,,44,881,0,2,883,0,,,0,881,881,0,881
Mahankal,,,JAT,288,,45,938,0,8,946,0,,,0,938,938,0,938
Mahankal,,,JAT,288,,46,779,0,6,785,0,,,0,779,779,0,779
Mahankal,,,JAT,288,,47,677,0,2,679,0,,,0,677,677,0,677
Mahankal,,,JAT,288,,48,343,0,2,345,0,,,0,343,343,0,343
Mahankal,,,JAT,288,,49,557,0,3,560,0,,,0,557,557,0,557
Mahankal,,,JAT,288,,50,653,0,1,654,0,,,0,653,653,0,653
Mahankal,,,JAT,288,,51,620,0,2,622,0,,,0,620,620,0,620
Mahankal,,,JAT,288,,52,517,0,0,517,0,,,0,517,517,0,517
Mahankal,,,JAT,288,,53,814,0,2,816,0,,,0,814,814,0,814
Mahankal,,,JAT,288,,54,553,0,2,555,0,,,0,553,553,0,553
Mahankal,,,JAT,288,,55,477,0,1,478,0,,,0,477,477,0,477
Mahankal,,,JAT,288,,56,796,0,4,800,0,,,0,796,796,0,796
Mahankal,,,JAT,288,,57,706,0,5,711,0,,,0,706,706,0,706
Mahankal,,,JAT,288,,58,921,0,9,930,0,,,0,921,921,0,921
Mahankal,,,JAT,288,,59,857,0,4,861,0,,,0,857,857,0,857
Mahankal,,,JAT,288,,60,784,0,8,792,0,,,0,784,784,0,784
Mahankal,,,JAT,288,,61,836,0,5,841,0,,,0,836,836,0,836
Mahankal,,,JAT,288,,62,842,0,11,853,0,,,0,842,842,0,842
Mahankal,,,JAT,288,,63,778,0,3,781,0,,,0,778,778,0,778
Mahankal,,,JAT,288,,64,465,0,4,469,0,,,0,465,465,0,465
Mahankal,,,JAT,288,,65,834,0,2,836,0,,,0,834,834,0,834
Mahankal,,,JAT,288,,66,815,0,3,818,0,,,0,815,815,0,815
Mahankal,,,JAT,288,,67,763,0,5,768,0,,,0,763,763,0,763
Mahankal,,,JAT,288,,68,633,0,1,634,0,,,0,633,633,0,633
Mahankal,,,JAT,288,,69,770,0,7,777,0,,,0,770,770,0,770
Mahankal,,,JAT,288,,70,817,0,1,818,0,,,0,817,817,0,817
Mahankal,,,JAT,288,,71,731,0,3,734,0,,,0,731,731,0,731
Mahankal,,,JAT,288,,72,334,0,3,337,0,,,0,334,334,0,334
Mahankal,,,JAT,288,,73,864,0,2,866,0,,,0,864,864,0,864
Mahankal,,,JAT,288,,74,461,0,1,462,0,,,0,461,461,0,461
Mahankal,,,JAT,288,,75,782,0,5,787,0,,,0,782,782,0,782
Mahankal,,,JAT,288,,76,742,0,2,744,0,,,0,742,742,0,742
Mahankal,,,JAT,288,,77,915,0,5,920,0,,,0,915,915,0,915
Mahankal,,,JAT,288,,78,845,0,3,848,0,,,0,845,845,0,845
Mahankal,,,JAT,288,,79,333,0,0,333,0,,,0,333,333,0,333
Mahankal,,,JAT,288,,80,835,0,6,841,0,,,0,835,835,0,835
Mahankal,,,JAT,288,,81,818,0,5,823,0,,,0,818,818,0,818
Mahankal,,,JAT,288,,82,596,0,2,598,0,,,0,596,596,0,596
Mahankal,,,JAT,288,,83,727,0,2,729,0,,,0,727,727,0,727
Mahankal,,,JAT,288,,84,571,0,0,571,0,,,0,571,571,0,571
Mahankal,,,JAT,288,,85,891,0,9,900,0,,,0,891,891,0,891
Mahankal,,,JAT,288,,86,811,0,2,813,0,,,0,811,811,0,811
Mahankal,,,JAT,288,,87,1113,0,1,1114,0,,,0,1113,1113,0,1113
Mahankal,,,JAT,288,,88,880,0,8,888,0,,,0,880,880,0,880
Mahankal,,,JAT,288,,89,802,0,0,802,0,,,0,802,802,0,802
Mahankal,,,JAT,288,,90,836,0,1,837,0,,,0,836,836,0,836
Mahankal,,,JAT,288,,91,927,0,6,933,0,,,0,927,927,0,927
Mahankal,,,JAT,288,,92,860,0,3,863,0,,,0,860,860,0,860
Mahankal,,,JAT,288,,93,347,0,3,350,0,,,0,347,347,0,347
Mahankal,,,JAT,288,,94,784,0,1,785,0,,,0,784,784,0,784
Mahankal,,,JAT,288,,95,639,0,3,642,0,,,0,639,639,0,639
Mahankal,,,JAT,288,,96,744,0,3,747,0,,,0,744,744,0,744
Mahankal,,,JAT,288,,97,719,0,5,724,0,,,0,719,719,0,719
Mahankal,,,JAT,288,,98,795,0,4,799,0,,,0,795,795,0,795
Mahankal,,,JAT,288,,99,746,0,4,750,0,,,0,746,746,0,746
Mahankal,,,JAT,288,,100,825,0,1,826,0,,,0,825,825,0,825
Mahankal,,,JAT,288,,101,558,0,1,559,0,,,0,558,558,0,558
Mahankal,,,JAT,288,,102,645,0,1,646,0,,,0,645,645,0,645
Mahankal,,,JAT,288,,103,928,0,2,930,0,,,0,928,928,0,928
Mahankal,,,JAT,288,,104,718,0,1,719,0,,,0,718,718,0,718
Mahankal,,,JAT,288,,105,919,0,4,923,0,,,0,919,919,0,919
Mahankal,,,JAT,288,,106,674,0,0,674,0,,,0,674,674,0,674
Mahankal,,,JAT,288,,107,555,0,0,555,0,,,0,555,555,0,555
Mahankal,,,JAT,288,,108,791,0,6,797,0,,,0,791,791,0,791
Mahankal,,,JAT,288,,109,692,0,7,699,0,,,0,692,692,0,692
Mahankal,,,JAT,288,,110,645,0,5,650,0,,,0,645,645,0,645
Mahankal,,,JAT,288,,111,779,0,2,781,0,,,0,779,779,0,779
Mahankal,,,JAT,288,,112,630,0,2,632,0,,,0,630,630,0,630
Mahankal,,,JAT,288,,113,745,0,3,748,0,,,0,745,745,0,745
Mahankal,,,JAT,288,,114,974,0,4,978,0,,,0,974,974,0,974
Mahankal,,,JAT,288,,115,936,0,4,940,0,,,0,936,936,0,936
Mahankal,,,JAT,288,,116,906,0,7,913,0,,,0,906,906,0,906
Mahankal,,,JAT,288,,117,611,0,1,612,0,,,0,611,611,0,611
Mahankal,,,JAT,288,,118,597,0,0,597,0,,,0,597,597,0,597
Mahankal,,,JAT,288,,119,884,0,3,887,0,,,0,884,884,0,884
Mahankal,,,JAT,288,,120,589,0,1,590,0,,,0,589,589,0,589
Mahankal,,,JAT,288,,121,659,0,9,668,0,,,0,659,659,0,659
Mahankal,,,JAT,288,,122,436,0,5,441,0,,,0,436,436,0,436
Mahankal,,,JAT,288,,123,541,0,4,545,0,,,0,541,541,0,541
Mahankal,,,JAT,288,,124,795,0,4,799,0,,,0,795,795,0,795
Mahankal,,,JAT,288,,125,946,0,4,950,0,,,0,946,946,0,946
Mahankal,,,JAT,288,,126,979,0,14,993,0,,,0,979,979,0,979
Mahankal,,,JAT,288,,127,824,0,1,825,0,,,0,824,824,0,824
Mahankal,,,JAT,288,,128,614,0,4,618,0,,,0,614,614,0,614
Mahankal,,,JAT,288,,129,654,0,4,658,0,,,0,654,654,0,654
