District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Chandrapur,,,BALLARPUR,72,,1,555,2,2,557,0,,,0,567,567,0,567
Chandrapur,,,BALLARPUR,72,,2,651,5,5,656,0,,,0,650,650,0,650
Chandrapur,,,BALLARPUR,72,,3,785,3,3,788,0,,,0,785,785,0,785
Chandrapur,,,BALLARPUR,72,,4,443,2,2,445,0,,,0,443,443,0,443
Chandrapur,,,BALLARPUR,72,,5,619,1,1,620,0,,,0,619,619,0,619
Chandrapur,,,BALLARPUR,72,,6,177,0,0,177,0,,,0,177,177,0,177
Chandrapur,,,BALLARPUR,72,,7,1020,2,2,1022,0,,,0,1020,1020,0,1020
Chandrapur,,,BALLARPUR,72,,8,946,5,5,951,0,,,0,946,946,0,946
Chandrapur,,,BALLARPUR,72,,9,1001,4,4,1005,0,,,0,1001,1001,0,1001
Chandrapur,,,BALLARPUR,72,,10,276,2,2,278,0,,,0,276,276,0,276
Chandrapur,,,BALLARPUR,72,,11,776,0,0,776,0,,,0,776,776,0,776
Chandrapur,,,BALLARPUR,72,,12,737,1,1,738,0,,,0,737,737,0,737
Chandrapur,,,BALLARPUR,72,,13,849,0,0,849,0,,,0,849,849,0,849
Chandrapur,,,BALLARPUR,72,,14,916,2,2,918,0,,,0,916,916,0,916
Chandrapur,,,BALLARPUR,72,,15,392,1,1,393,0,,,0,400,400,0,400
Chandrapur,,,BALLARPUR,72,,16,688,1,1,689,0,,,0,677,677,0,677
Chandrapur,,,BALLARPUR,72,,17,532,2,2,534,0,,,0,545,545,0,545
Chandrapur,,,BALLARPUR,72,,18,828,2,2,830,0,,,0,821,821,0,821
Chandrapur,,,BALLARPUR,72,,19,780,3,3,783,0,,,0,779,779,0,779
Chandrapur,,,BALLARPUR,72,,20,456,1,1,457,0,,,0,456,456,0,456
Chandrapur,,,BALLARPUR,72,,21,875,2,2,877,0,,,0,875,875,0,875
Chandrapur,,,BALLARPUR,72,,22,492,0,0,492,0,,,0,492,492,0,492
Chandrapur,,,BALLARPUR,72,,23,664,0,0,664,0,,,0,664,664,0,664
