District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Osmanabad,,,PARANDA,243,,1,841,0,4,845,0,,,0,841,841,0,841
Osmanabad,,,PARANDA,243,,2,337,0,8,345,0,,,0,337,337,0,337
Osmanabad,,,PARANDA,243,,3,577,0,1,578,0,,,0,574,574,0,574
Osmanabad,,,PARANDA,243,,4,474,0,1,475,0,,,0,484,484,0,484
Osmanabad,,,PARANDA,243,,5,874,0,4,878,0,,,0,874,874,0,874
Osmanabad,,,PARANDA,243,,6,488,0,2,490,0,,,0,526,526,0,526
Osmanabad,,,PARANDA,243,,7,526,0,2,528,0,,,0,521,521,0,521
Osmanabad,,,PARANDA,243,,8,402,0,3,405,0,,,0,359,359,0,359
Osmanabad,,,PARANDA,243,,9,617,0,2,619,0,,,0,607,607,0,607
Osmanabad,,,PARANDA,243,,10,852,0,1,853,0,,,0,822,822,0,822
Osmanabad,,,PARANDA,243,,11,553,0,0,553,0,,,0,573,573,0,573
Osmanabad,,,PARANDA,243,,12,457,0,1,458,0,,,0,484,484,0,484
Osmanabad,,,PARANDA,243,,13,909,0,6,915,0,,,0,933,933,0,933
Osmanabad,,,PARANDA,243,,14,892,0,5,897,0,,,0,924,924,0,924
Osmanabad,,,PARANDA,243,,15,751,0,2,753,0,,,0,827,827,0,827
Osmanabad,,,PARANDA,243,,16,856,0,4,860,0,,,0,699,699,0,699
Osmanabad,,,PARANDA,243,,17,720,0,2,722,0,,,0,646,646,0,646
Osmanabad,,,PARANDA,243,,18,726,0,1,727,0,,,0,738,738,0,738
Osmanabad,,,PARANDA,243,,19,805,0,4,809,0,,,0,854,854,0,854
Osmanabad,,,PARANDA,243,,20,806,0,2,808,0,,,0,773,773,0,773
Osmanabad,,,PARANDA,243,,21,816,0,0,816,0,,,0,792,792,0,792
Osmanabad,,,PARANDA,243,,22,711,0,4,715,0,,,0,735,735,0,735
Osmanabad,,,PARANDA,243,,23,633,0,2,635,0,,,0,657,657,0,657
Osmanabad,,,PARANDA,243,,24,476,0,1,477,0,,,0,495,495,0,495
Osmanabad,,,PARANDA,243,,25,799,0,6,805,0,,,0,790,790,0,790
Osmanabad,,,PARANDA,243,,26,672,0,4,676,0,,,0,645,645,0,645
Osmanabad,,,PARANDA,243,,27,690,0,0,690,0,,,0,709,709,0,709
Osmanabad,,,PARANDA,243,,28,494,0,4,498,0,,,0,724,724,0,724
Osmanabad,,,PARANDA,243,,29,489,0,1,490,0,,,0,529,529,0,529
Osmanabad,,,PARANDA,243,,30,867,0,2,869,0,,,0,823,823,0,823
Osmanabad,,,PARANDA,243,,31,769,0,0,769,0,,,0,514,514,0,514
Osmanabad,,,PARANDA,243,,32,625,0,3,628,0,,,0,615,615,0,615
Osmanabad,,,PARANDA,243,,33,589,0,1,590,0,,,0,610,610,0,610
Osmanabad,,,PARANDA,243,,34,383,0,4,387,0,,,0,399,399,0,399
Osmanabad,,,PARANDA,243,,35,541,0,2,543,0,,,0,545,545,0,545
Osmanabad,,,PARANDA,243,,36,475,0,2,477,0,,,0,465,465,0,465
Osmanabad,,,PARANDA,243,,37,715,0,4,719,0,,,0,745,745,0,745
Osmanabad,,,PARANDA,243,,38,814,0,2,816,0,,,0,752,752,0,752
Osmanabad,,,PARANDA,243,,39,813,0,1,814,0,,,0,794,794,0,794
Osmanabad,,,PARANDA,243,,40,586,0,1,587,0,,,0,533,533,0,533
Osmanabad,,,PARANDA,243,,41,626,0,1,627,0,,,0,613,613,0,613
Osmanabad,,,PARANDA,243,,42,914,0,3,917,0,,,0,790,790,0,790
Osmanabad,,,PARANDA,243,,43,465,0,0,465,0,,,0,480,480,0,480
Osmanabad,,,PARANDA,243,,44,741,0,7,748,0,,,0,694,694,0,694
Osmanabad,,,PARANDA,243,,45,564,0,3,567,0,,,0,551,551,0,551
Osmanabad,,,PARANDA,243,,46,797,0,0,797,0,,,0,739,739,0,739
Osmanabad,,,PARANDA,243,,47,856,0,2,858,0,,,0,759,759,0,759
Osmanabad,,,PARANDA,243,,48,592,0,1,593,0,,,0,570,570,0,570
Osmanabad,,,PARANDA,243,,49,474,0,1,475,0,,,0,467,467,0,467
Osmanabad,,,PARANDA,243,,50,743,0,3,746,0,,,0,591,591,0,591
Osmanabad,,,PARANDA,243,,51,503,0,3,506,0,,,0,443,443,0,443
Osmanabad,,,PARANDA,243,,52,487,0,1,488,0,,,0,383,383,0,383
Osmanabad,,,PARANDA,243,,53,536,0,1,537,0,,,0,493,493,0,493
Osmanabad,,,PARANDA,243,,54,758,0,4,762,0,,,0,720,720,0,720
Osmanabad,,,PARANDA,243,,55,479,0,2,481,0,,,0,463,463,0,463
Osmanabad,,,PARANDA,243,,56,423,0,2,425,0,,,0,303,303,0,303
Osmanabad,,,PARANDA,243,,57,708,0,2,710,0,,,0,710,710,0,710
Osmanabad,,,PARANDA,243,,58,634,0,12,646,0,,,0,558,558,0,558
Osmanabad,,,PARANDA,243,,59,789,0,3,792,0,,,0,616,616,0,616
Osmanabad,,,PARANDA,243,,61,649,0,6,655,0,,,0,554,554,0,554
Osmanabad,,,PARANDA,243,,62,449,0,4,453,0,,,0,552,552,0,552
Osmanabad,,,PARANDA,243,,63,868,0,2,870,0,,,0,867,867,0,867
Osmanabad,,,PARANDA,243,,64,521,0,5,526,0,,,0,521,521,0,521
Osmanabad,,,PARANDA,243,,65,294,0,0,294,0,,,0,292,292,0,292
Osmanabad,,,PARANDA,243,,66,653,0,3,656,0,,,0,653,653,0,653
Osmanabad,,,PARANDA,243,,67,416,0,2,418,0,,,0,417,417,0,417
Osmanabad,,,PARANDA,243,,68,356,0,2,358,0,,,0,373,373,0,373
Osmanabad,,,PARANDA,243,,69,583,0,3,586,0,,,0,575,575,0,575
Osmanabad,,,PARANDA,243,,70,352,0,3,355,0,,,0,356,356,0,356
Osmanabad,,,PARANDA,243,,71,585,0,2,587,0,,,0,568,568,0,568
Osmanabad,,,PARANDA,243,,72,572,0,0,572,0,,,0,565,565,0,565
Osmanabad,,,PARANDA,243,,73,687,0,4,691,0,,,0,511,511,0,511
Osmanabad,,,PARANDA,243,,74,463,0,1,464,0,,,0,663,663,0,663
Osmanabad,,,PARANDA,243,,75,796,0,0,796,0,,,0,466,466,0,466
Osmanabad,,,PARANDA,243,,76,469,0,0,469,0,,,0,779,779,0,779
Osmanabad,,,PARANDA,243,,77,405,0,3,408,0,,,0,462,462,0,462
Osmanabad,,,PARANDA,243,,78,705,0,3,708,0,,,0,393,393,0,393
Osmanabad,,,PARANDA,243,,79,399,0,0,399,0,,,0,705,705,0,705
Osmanabad,,,PARANDA,243,,80,511,0,1,512,0,,,0,393,393,0,393
Osmanabad,,,PARANDA,243,,81,508,0,1,509,0,,,0,520,520,0,520
Osmanabad,,,PARANDA,243,,82,635,0,3,638,0,,,0,548,548,0,548
Osmanabad,,,PARANDA,243,,83,636,0,3,639,0,,,0,621,621,0,621
Osmanabad,,,PARANDA,243,,84,370,0,0,370,0,,,0,623,623,0,623
Osmanabad,,,PARANDA,243,,85,401,0,0,401,0,,,0,367,367,0,367
Osmanabad,,,PARANDA,243,,86,301,0,1,302,0,,,0,400,400,0,400
Osmanabad,,,PARANDA,243,,87,458,0,0,458,0,,,0,300,300,0,300
Osmanabad,,,PARANDA,243,,88,636,0,1,637,0,,,0,460,460,0,460
Osmanabad,,,PARANDA,243,,89,620,0,7,627,0,,,0,637,637,0,637
Osmanabad,,,PARANDA,243,,90,986,0,3,989,0,,,0,620,620,0,620
Osmanabad,,,PARANDA,243,,91,882,0,2,884,0,,,0,986,986,0,986
Osmanabad,,,PARANDA,243,,92,720,0,2,722,0,,,0,880,880,0,880
Osmanabad,,,PARANDA,243,,93,555,0,0,555,0,,,0,716,716,0,716
Osmanabad,,,PARANDA,243,,94,503,0,2,505,0,,,0,557,557,0,557
Osmanabad,,,PARANDA,243,,95,472,0,2,474,0,,,0,502,502,0,502
Osmanabad,,,PARANDA,243,,96,544,0,0,544,0,,,0,475,475,0,475
Osmanabad,,,PARANDA,243,,97,435,0,1,436,0,,,0,544,544,0,544
Osmanabad,,,PARANDA,243,,98,586,0,2,588,0,,,0,442,442,0,442
Osmanabad,,,PARANDA,243,,99,586,0,3,589,0,,,0,577,577,0,577
Osmanabad,,,PARANDA,243,,100,436,0,3,439,0,,,0,436,436,0,436
Osmanabad,,,PARANDA,243,,101,482,0,1,483,0,,,0,485,485,0,485
Osmanabad,,,PARANDA,243,,102,675,0,2,677,0,,,0,674,674,0,674
Osmanabad,,,PARANDA,243,,103,627,0,0,627,0,,,0,627,627,0,627
Osmanabad,,,PARANDA,243,,104,438,0,1,439,0,,,0,438,438,0,438
Osmanabad,,,PARANDA,243,,105,477,0,1,478,0,,,0,477,477,0,477
Osmanabad,,,PARANDA,243,,106,771,0,2,773,0,,,0,771,771,0,771
Osmanabad,,,PARANDA,243,,107,568,0,0,568,0,,,0,566,566,0,566
Osmanabad,,,PARANDA,243,,108,445,0,2,447,0,,,0,445,445,0,445
Osmanabad,,,PARANDA,243,,109,678,0,2,680,0,,,0,678,678,0,678
Osmanabad,,,PARANDA,243,,110,751,0,7,758,0,,,0,751,751,0,751
Osmanabad,,,PARANDA,243,,111,698,0,1,699,0,,,0,701,701,0,701
Osmanabad,,,PARANDA,243,,112,427,0,1,428,0,,,0,427,427,0,427
Osmanabad,,,PARANDA,243,,113,350,0,3,353,0,,,0,350,350,0,350
Osmanabad,,,PARANDA,243,,114,762,0,5,767,0,,,0,764,764,0,764
