District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Pune,,,BHOSARI,207,,1,777,0,11,788,0,,,0,777,777,0,777
Pune,,,BHOSARI,207,,2,634,0,2,636,0,,,0,634,634,0,634
Pune,,,BHOSARI,207,,3,596,0,2,598,0,,,0,596,596,0,596
Pune,,,BHOSARI,207,,4,600,0,1,601,0,,,0,600,600,0,600
Pune,,,BHOSARI,207,,5,694,0,5,699,0,,,0,694,694,0,694
Pune,,,BHOSARI,207,,6,658,0,3,661,0,,,0,658,658,0,658
Pune,,,BHOSARI,207,,7,829,0,5,834,0,,,0,829,829,0,829
Pune,,,BHOSARI,207,,8,727,0,5,732,0,,,0,727,727,0,727
Pune,,,BHOSARI,207,,9,746,0,6,752,0,,,0,746,746,0,746
Pune,,,BHOSARI,207,,10,716,0,8,724,0,,,0,716,716,0,716
Pune,,,BHOSARI,207,,11,677,0,0,677,0,,,0,677,677,0,677
Pune,,,BHOSARI,207,,12,670,0,4,674,0,,,0,670,670,0,670
Pune,,,BHOSARI,207,,13,686,0,6,692,0,,,0,686,686,0,686
Pune,,,BHOSARI,207,,14,576,0,2,578,0,,,0,576,576,0,576
Pune,,,BHOSARI,207,,14A,596,0,8,604,0,,,0,596,596,0,596
Pune,,,BHOSARI,207,,15,596,0,7,603,0,,,0,596,596,0,596
Pune,,,BHOSARI,207,,16,366,0,3,369,0,,,0,366,366,0,366
Pune,,,BHOSARI,207,,16A,378,0,0,378,0,,,0,378,378,0,378
Pune,,,BHOSARI,207,,17,758,0,9,767,0,,,0,758,758,0,758
Pune,,,BHOSARI,207,,18,176,0,2,178,0,,,0,176,176,0,176
Pune,,,BHOSARI,207,,18A,317,0,3,320,0,,,0,317,317,0,317
Pune,,,BHOSARI,207,,19,664,0,2,666,0,,,0,664,664,0,664
Pune,,,BHOSARI,207,,20,933,0,6,939,0,,,0,933,933,0,933
Pune,,,BHOSARI,207,,21,557,0,3,560,0,,,0,557,557,0,557
Pune,,,BHOSARI,207,,22,872,0,3,875,0,,,0,872,872,0,872
Pune,,,BHOSARI,207,,23,822,0,8,830,0,,,0,822,822,0,822
Pune,,,BHOSARI,207,,24,794,0,2,796,0,,,0,794,794,0,794
Pune,,,BHOSARI,207,,25,875,0,3,878,0,,,0,875,875,0,875
Pune,,,BHOSARI,207,,26,854,0,3,857,0,,,0,854,854,0,854
Pune,,,BHOSARI,207,,27,871,0,3,874,0,,,0,871,871,0,871
Pune,,,BHOSARI,207,,28,735,0,4,739,0,,,0,735,735,0,735
Pune,,,BHOSARI,207,,29,726,0,8,734,0,,,0,726,726,0,726
Pune,,,BHOSARI,207,,30,654,0,6,660,0,,,0,654,654,0,654
Pune,,,BHOSARI,207,,31,683,0,1,684,0,,,0,683,683,0,683
Pune,,,BHOSARI,207,,32,715,0,1,716,0,,,0,715,715,0,715
Pune,,,BHOSARI,207,,33,1054,0,9,1063,0,,,0,1054,1054,0,1054
Pune,,,BHOSARI,207,,34,1100,0,7,1107,0,,,0,1100,1100,0,1100
Pune,,,BHOSARI,207,,35,857,0,5,862,0,,,0,857,857,0,857
Pune,,,BHOSARI,207,,35A,872,0,2,874,0,,,0,872,872,0,872
Pune,,,BHOSARI,207,,36,1093,0,12,1105,0,,,0,1093,1093,0,1093
Pune,,,BHOSARI,207,,37,883,0,5,888,0,,,0,883,883,0,883
Pune,,,BHOSARI,207,,38,900,0,7,907,0,,,0,900,900,0,900
Pune,,,BHOSARI,207,,39,860,0,5,865,0,,,0,860,860,0,860
Pune,,,BHOSARI,207,,40,970,0,6,976,0,,,0,970,970,0,970
Pune,,,BHOSARI,207,,41,945,0,4,949,0,,,0,945,945,0,945
Pune,,,BHOSARI,207,,42,985,0,6,991,0,,,0,985,985,0,985
Pune,,,BHOSARI,207,,43,874,0,4,878,0,,,0,874,874,0,874
Pune,,,BHOSARI,207,,44,846,0,10,856,0,,,0,846,846,0,846
Pune,,,BHOSARI,207,,45,813,0,4,817,0,,,0,813,813,0,813
Pune,,,BHOSARI,207,,46,906,0,2,908,0,,,0,906,906,0,906
Pune,,,BHOSARI,207,,47,939,0,5,944,0,,,0,939,939,0,939
Pune,,,BHOSARI,207,,48,1028,0,7,1035,0,,,0,1028,1028,0,1028
Pune,,,BHOSARI,207,,49,984,0,3,987,0,,,0,984,984,0,984
Pune,,,BHOSARI,207,,50,968,0,5,973,0,,,0,968,968,0,968
Pune,,,BHOSARI,207,,51,920,0,7,927,0,,,0,920,920,0,920
Pune,,,BHOSARI,207,,52,985,0,6,991,0,,,0,985,985,0,985
Pune,,,BHOSARI,207,,53,969,0,7,976,0,,,0,969,969,0,969
Pune,,,BHOSARI,207,,54,955,0,14,969,0,,,0,955,955,0,955
Pune,,,BHOSARI,207,,55,951,0,3,954,0,,,0,951,951,0,951
Pune,,,BHOSARI,207,,56,970,0,7,977,0,,,0,970,970,0,970
