District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,1,595,0,1,596,0,,,0,595,595,0,595
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,2,672,0,3,675,0,,,0,672,672,0,672
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,3,620,0,1,621,0,,,0,620,620,0,620
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,4,666,0,1,667,0,,,0,666,666,0,666
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,5,537,0,1,538,0,,,0,537,537,0,537
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,6,702,0,3,705,0,,,0,702,702,0,702
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,7,580,0,0,580,0,,,0,580,580,0,580
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,8,626,0,2,628,0,,,0,626,626,0,626
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,9,587,0,5,592,0,,,0,587,587,0,587
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,10,500,0,3,503,0,,,0,500,500,0,500
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,11,638,0,0,638,0,,,0,638,638,0,638
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,12,732,0,1,733,0,,,0,732,732,0,732
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,13,762,0,1,763,0,,,0,762,762,0,762
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,14,726,0,3,729,0,,,0,726,726,0,726
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,15,717,0,6,723,0,,,0,717,717,0,717
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,16,591,0,0,591,0,,,0,591,591,0,591
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,17,578,0,1,579,0,,,0,578,578,0,578
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,18,575,0,5,580,0,,,0,575,575,0,575
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,19,570,0,0,570,0,,,0,570,570,0,570
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,20,508,0,0,508,0,,,0,508,508,0,508
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,21,268,0,0,268,0,,,0,287,287,0,287
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,22,648,0,0,648,0,,,0,569,569,0,569
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,23,738,1,6,744,0,,,0,759,759,0,759
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,24,767,1,2,769,0,,,0,790,790,0,790
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,25,708,0,4,712,0,,,0,727,727,0,727
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,26,691,0,2,693,0,,,0,715,715,0,715
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,27,618,1,1,619,0,,,0,638,638,0,638
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,28,594,1,1,595,0,,,0,620,620,0,620
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,29,657,1,4,661,0,,,0,683,683,0,683
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,30,622,3,4,626,0,,,0,648,648,0,648
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,31,464,0,0,464,0,,,0,494,494,0,494
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,32,406,0,2,408,0,,,0,434,434,0,434
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,33,781,2,5,786,0,,,0,809,809,0,809
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,34,299,1,2,301,0,,,0,330,330,0,330
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,34A,423,2,0,423,0,,,0,421,421,0,421
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,35,672,0,2,674,0,,,0,705,705,0,705
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,36,544,3,1,545,0,,,0,572,572,0,572
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,37,603,0,4,607,0,,,0,638,638,0,638
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,38,608,0,1,609,0,,,0,645,645,0,645
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,39,694,0,7,701,0,,,0,652,652,0,652
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,40,563,3,5,568,0,,,0,592,592,0,592
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,41,735,0,4,739,0,,,0,766,766,0,766
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,42,601,5,0,601,0,,,0,635,635,0,635
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,43,782,4,3,785,0,,,0,788,788,0,788
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,44,638,0,1,639,0,,,0,671,671,0,671
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,45,637,0,1,638,0,,,0,679,679,0,679
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,46,455,0,1,456,0,,,0,482,482,0,482
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,47,480,0,4,484,0,,,0,521,521,0,521
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,48,452,1,1,453,0,,,0,446,446,0,446
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,49,678,1,3,681,0,,,0,696,696,0,696
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,50,404,2,3,407,0,,,0,438,438,0,438
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,51,622,0,3,625,0,,,0,664,664,0,664
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,52,688,3,7,695,0,,,0,624,624,0,624
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,53,812,0,3,815,0,,,0,857,857,0,857
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,54,527,0,1,528,0,,,0,580,580,0,580
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,56,602,0,2,604,0,,,0,657,657,0,657
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,57,612,0,5,617,0,,,0,668,668,0,668
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,58,625,0,1,626,0,,,0,682,682,0,682
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,59,753,0,0,753,0,,,0,811,811,0,811
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,60,678,0,1,679,0,,,0,737,737,0,737
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,61,494,0,2,496,0,,,0,554,554,0,554
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,62,640,0,1,641,0,,,0,701,701,0,701
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,63,664,0,5,669,0,,,0,726,726,0,726
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,64,804,0,0,804,0,,,0,867,867,0,867
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,65,738,0,2,740,0,,,0,802,802,0,802
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,66,835,0,3,838,0,,,0,900,900,0,900
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,67,921,0,3,924,0,,,0,987,987,0,987
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,68,714,0,4,718,0,,,0,781,781,0,781
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,69,715,0,0,715,0,,,0,783,783,0,783
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,70,677,0,1,678,0,,,0,746,746,0,746
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,71,587,0,2,589,0,,,0,657,657,0,657
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,72,623,0,4,627,0,,,0,694,694,0,694
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,73,604,0,1,605,0,,,0,676,676,0,676
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,74,612,0,1,613,0,,,0,685,685,0,685
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,75,691,0,2,693,0,,,0,765,765,0,765
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,76,769,0,1,770,0,,,0,844,844,0,844
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,77,663,0,4,667,0,,,0,739,739,0,739
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,78,632,0,0,632,0,,,0,709,709,0,709
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,79,465,0,2,467,0,,,0,543,543,0,543
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,80,687,0,1,688,0,,,0,766,766,0,766
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,81,551,0,3,554,0,,,0,631,631,0,631
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,82,409,0,3,412,0,,,0,490,490,0,490
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,83,723,0,1,724,0,,,0,805,805,0,805
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,84,659,0,2,661,0,,,0,742,742,0,742
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,85,596,0,0,596,0,,,0,680,680,0,680
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,86,665,0,3,668,0,,,0,750,750,0,750
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,87,742,0,1,743,0,,,0,828,828,0,828
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,88,613,0,6,619,0,,,0,700,700,0,700
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,89,595,0,3,598,0,,,0,683,683,0,683
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,90,644,0,2,646,0,,,0,733,733,0,733
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,91,547,0,4,551,0,,,0,637,637,0,637
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,92,525,0,5,530,0,,,0,616,616,0,616
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,93,565,0,0,565,0,,,0,657,657,0,657
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,94,474,0,6,480,0,,,0,567,567,0,567
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,95,517,0,1,518,0,,,0,611,611,0,611
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,96,404,0,2,406,0,,,0,499,499,0,499
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,97,583,0,3,586,0,,,0,679,679,0,679
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,98,572,0,4,576,0,,,0,669,669,0,669
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,99,423,0,0,423,0,,,0,521,521,0,521
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,100,503,0,1,504,0,,,0,602,602,0,602
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,101,433,0,2,435,0,,,0,533,533,0,533
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,102,425,0,2,427,0,,,0,526,526,0,526
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,103,624,0,2,626,0,,,0,726,726,0,726
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,104,645,0,3,648,0,,,0,748,748,0,748
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,105,513,0,5,518,0,,,0,617,617,0,617
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,106,624,0,3,627,0,,,0,729,729,0,729
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,107,612,0,1,613,0,,,0,718,718,0,718
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,108,784,0,2,786,0,,,0,891,891,0,891
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,109,542,0,5,547,0,,,0,650,650,0,650
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,110,577,0,2,579,0,,,0,686,686,0,686
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,111,717,0,4,721,0,,,0,827,827,0,827
Mumbai Suburban,,,Mankhurd Shivajinagar,171,,112,512,0,9,521,0,,,0,623,623,0,623
