District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Mumbai Suburban,,,GHATKOPAR EAST,170,,1,520,0,14,534,0,,,0,520,520,0,520
Mumbai Suburban,,,GHATKOPAR EAST,170,,2,364,0,7,371,0,,,0,364,364,0,364
Mumbai Suburban,,,GHATKOPAR EAST,170,,3,383,0,8,391,0,,,0,383,383,0,383
Mumbai Suburban,,,GHATKOPAR EAST,170,,4,314,0,6,320,0,,,0,314,314,0,314
Mumbai Suburban,,,GHATKOPAR EAST,170,,5,651,0,22,673,0,,,0,651,651,0,651
Mumbai Suburban,,,GHATKOPAR EAST,170,,6,345,0,7,352,0,,,0,345,345,0,345
Mumbai Suburban,,,GHATKOPAR EAST,170,,7,389,0,5,394,0,,,0,389,389,0,389
Mumbai Suburban,,,GHATKOPAR EAST,170,,8,294,0,8,302,0,,,0,294,294,0,294
Mumbai Suburban,,,GHATKOPAR EAST,170,,9,598,0,8,606,0,,,0,598,598,0,598
Mumbai Suburban,,,GHATKOPAR EAST,170,,10,544,0,10,554,0,,,0,544,544,0,544
Mumbai Suburban,,,GHATKOPAR EAST,170,,11,289,0,6,295,0,,,0,289,289,0,289
Mumbai Suburban,,,GHATKOPAR EAST,170,,12,628,0,18,646,0,,,0,628,628,0,628
Mumbai Suburban,,,GHATKOPAR EAST,170,,13,293,0,5,298,0,,,0,293,293,0,293
Mumbai Suburban,,,GHATKOPAR EAST,170,,14,375,0,7,382,0,,,0,375,375,0,375
Mumbai Suburban,,,GHATKOPAR EAST,170,,15,587,0,8,595,0,,,0,587,587,0,587
Mumbai Suburban,,,GHATKOPAR EAST,170,,16,758,0,11,769,0,,,0,758,758,0,758
Mumbai Suburban,,,GHATKOPAR EAST,170,,17,561,0,4,565,0,,,0,561,561,0,561
Mumbai Suburban,,,GHATKOPAR EAST,170,,18,591,0,9,600,0,,,0,591,591,0,591
Mumbai Suburban,,,GHATKOPAR EAST,170,,19,949,0,13,962,0,,,0,949,949,0,949
Mumbai Suburban,,,GHATKOPAR EAST,170,,20,646,0,12,658,0,,,0,646,646,0,646
Mumbai Suburban,,,GHATKOPAR EAST,170,,21,434,0,7,441,0,,,0,434,434,0,434
Mumbai Suburban,,,GHATKOPAR EAST,170,,22,348,0,3,351,0,,,0,348,348,0,348
Mumbai Suburban,,,GHATKOPAR EAST,170,,23,513,0,2,515,0,,,0,513,513,0,513
Mumbai Suburban,,,GHATKOPAR EAST,170,,24,687,0,5,692,0,,,0,687,687,0,687
Mumbai Suburban,,,GHATKOPAR EAST,170,,25,689,0,4,693,0,,,0,689,689,0,689
Mumbai Suburban,,,GHATKOPAR EAST,170,,26,521,0,3,524,0,,,0,521,521,0,521
Mumbai Suburban,,,GHATKOPAR EAST,170,,27,596,0,5,601,0,,,0,596,596,0,596
Mumbai Suburban,,,GHATKOPAR EAST,170,,28,529,0,3,532,0,,,0,529,529,0,529
Mumbai Suburban,,,GHATKOPAR EAST,170,,29,543,0,5,548,0,,,0,543,543,0,543
Mumbai Suburban,,,GHATKOPAR EAST,170,,30,586,0,7,593,0,,,0,586,586,0,586
Mumbai Suburban,,,GHATKOPAR EAST,170,,31,625,0,4,629,0,,,0,625,625,0,625
Mumbai Suburban,,,GHATKOPAR EAST,170,,32,540,0,5,545,0,,,0,540,540,0,540
Mumbai Suburban,,,GHATKOPAR EAST,170,,33,473,0,6,479,0,,,0,473,473,0,473
Mumbai Suburban,,,GHATKOPAR EAST,170,,34,490,0,2,492,0,,,0,490,490,0,490
Mumbai Suburban,,,GHATKOPAR EAST,170,,35,615,0,2,617,0,,,0,615,615,0,615
Mumbai Suburban,,,GHATKOPAR EAST,170,,36,602,0,2,604,0,,,0,602,602,0,602
Mumbai Suburban,,,GHATKOPAR EAST,170,,37,648,0,2,650,0,,,0,648,648,0,648
Mumbai Suburban,,,GHATKOPAR EAST,170,,38,408,0,6,414,0,,,0,408,408,0,408
Mumbai Suburban,,,GHATKOPAR EAST,170,,39,493,0,11,504,0,,,0,493,493,0,493
Mumbai Suburban,,,GHATKOPAR EAST,170,,40,520,0,5,525,0,,,0,520,520,0,520
Mumbai Suburban,,,GHATKOPAR EAST,170,,41,630,0,12,642,0,,,0,630,630,0,630
Mumbai Suburban,,,GHATKOPAR EAST,170,,42,654,0,5,659,0,,,0,654,654,0,654
Mumbai Suburban,,,GHATKOPAR EAST,170,,43,660,0,7,667,0,,,0,660,660,0,660
Mumbai Suburban,,,GHATKOPAR EAST,170,,44,717,0,9,726,0,,,0,717,717,0,717
Mumbai Suburban,,,GHATKOPAR EAST,170,,45,692,0,8,700,0,,,0,692,692,0,692
Mumbai Suburban,,,GHATKOPAR EAST,170,,46,761,0,9,770,0,,,0,761,761,0,761
Mumbai Suburban,,,GHATKOPAR EAST,170,,47,774,0,6,780,0,,,0,774,774,0,774
Mumbai Suburban,,,GHATKOPAR EAST,170,,48,744,0,7,751,0,,,0,744,744,0,744
Mumbai Suburban,,,GHATKOPAR EAST,170,,49,678,0,7,685,0,,,0,678,678,0,678
Mumbai Suburban,,,GHATKOPAR EAST,170,,50,594,0,23,617,0,,,0,594,594,0,594
Mumbai Suburban,,,GHATKOPAR EAST,170,,51,682,0,16,698,0,,,0,682,682,0,682
Mumbai Suburban,,,GHATKOPAR EAST,170,,52,624,0,13,637,0,,,0,624,624,0,624
Mumbai Suburban,,,GHATKOPAR EAST,170,,53,607,0,13,620,0,,,0,607,607,0,607
Mumbai Suburban,,,GHATKOPAR EAST,170,,54,648,0,3,651,0,,,0,648,648,0,648
Mumbai Suburban,,,GHATKOPAR EAST,170,,55,772,0,11,784,0,,,0,772,772,0,772
Mumbai Suburban,,,GHATKOPAR EAST,170,,56,536,0,9,545,0,,,0,536,536,0,536
Mumbai Suburban,,,GHATKOPAR EAST,170,,57,597,0,13,610,0,,,0,594,594,0,594
Mumbai Suburban,,,GHATKOPAR EAST,170,,58,458,0,8,466,0,,,0,458,458,0,458
Mumbai Suburban,,,GHATKOPAR EAST,170,,59,419,0,8,427,0,,,0,418,418,0,418
Mumbai Suburban,,,GHATKOPAR EAST,170,,60,627,0,6,633,0,,,0,627,627,0,627
Mumbai Suburban,,,GHATKOPAR EAST,170,,61,541,0,3,544,0,,,0,541,541,0,541
Mumbai Suburban,,,GHATKOPAR EAST,170,,62,550,0,9,559,0,,,0,549,549,0,549
Mumbai Suburban,,,GHATKOPAR EAST,170,,63,525,0,3,528,0,,,0,525,525,0,525
Mumbai Suburban,,,GHATKOPAR EAST,170,,64,672,0,5,677,0,,,0,672,672,0,672
Mumbai Suburban,,,GHATKOPAR EAST,170,,65,526,0,6,532,0,,,0,526,526,0,526
Mumbai Suburban,,,GHATKOPAR EAST,170,,66,659,0,8,667,0,,,0,659,659,0,659
Mumbai Suburban,,,GHATKOPAR EAST,170,,67,662,0,4,666,0,,,0,662,662,0,662
Mumbai Suburban,,,GHATKOPAR EAST,170,,68,644,0,14,658,0,,,0,642,642,0,642
