District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Latur,,,Udgir (S.C.),237,,1,357,5,0,362,0,,,0,358,358,0,358
Latur,,,Udgir (S.C.),237,,2,158,1,0,159,0,,,0,156,156,0,156
Latur,,,Udgir (S.C.),237,,3,657,1,4,658,0,,,0,653,653,0,653
Latur,,,Udgir (S.C.),237,,4,699,4,0,703,0,,,0,696,696,0,696
Latur,,,Udgir (S.C.),237,,5,577,3,2,580,0,,,0,577,577,0,577
Latur,,,Udgir (S.C.),237,,6,512,3,0,515,0,,,0,508,508,0,508
Latur,,,Udgir (S.C.),237,,7,483,1,0,484,0,,,0,490,490,0,490
Latur,,,Udgir (S.C.),237,,8,573,5,2,588,0,,,0,573,573,0,573
Latur,,,Udgir (S.C.),237,,9,817,2,7,605,0,,,0,811,811,0,811
Latur,,,Udgir (S.C.),237,,10,586,2,7,659,0,,,0,576,576,0,576
Latur,,,Udgir (S.C.),237,,11,598,0,2,485,0,,,0,595,595,0,595
Latur,,,Udgir (S.C.),237,,12,657,2,2,794,0,,,0,655,655,0,655
Latur,,,Udgir (S.C.),237,,13,492,3,3,745,0,,,0,487,487,0,487
Latur,,,Udgir (S.C.),237,,14,702,2,2,749,0,,,0,799,799,0,799
Latur,,,Udgir (S.C.),237,,15,743,2,0,745,0,,,0,739,739,0,739
Latur,,,Udgir (S.C.),237,,16,387,0,1,667,0,,,0,385,385,0,385
Latur,,,Udgir (S.C.),237,,17,545,0,6,704,0,,,0,541,541,0,541
Latur,,,Udgir (S.C.),237,,18,669,1,8,545,0,,,0,692,692,0,692
Latur,,,Udgir (S.C.),237,,19,640,1,1,433,0,,,0,655,655,0,655
Latur,,,Udgir (S.C.),237,,20,667,2,0,669,0,,,0,667,667,0,667
Latur,,,Udgir (S.C.),237,,21,403,0,1,403,0,,,0,412,412,0,412
Latur,,,Udgir (S.C.),237,,22,631,3,2,641,0,,,0,637,637,0,637
Latur,,,Udgir (S.C.),237,,23,453,1,2,454,0,,,0,450,450,0,450
Latur,,,Udgir (S.C.),237,,24,640,0,1,636,0,,,0,640,640,0,640
Latur,,,Udgir (S.C.),237,,25,410,0,0,413,0,,,0,431,431,0,431
