District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Ahmednagar,,,NEVASA,221,,1,1282,0,14,1296,0,,,0,1282,1282,0,1282
Ahmednagar,,,NEVASA,221,,2,825,0,2,827,0,,,0,825,825,0,825
Ahmednagar,,,NEVASA,221,,3,515,0,5,520,0,,,0,515,515,0,515
Ahmednagar,,,NEVASA,221,,4,705,0,1,706,0,,,0,705,705,0,705
Ahmednagar,,,NEVASA,221,,5,799,0,1,800,0,,,0,799,799,0,799
Ahmednagar,,,NEVASA,221,,6,982,0,1,983,0,,,0,982,982,0,982
Ahmednagar,,,NEVASA,221,,7,685,0,6,691,0,,,0,685,685,0,685
Ahmednagar,,,NEVASA,221,,8,523,0,5,528,0,,,0,523,523,0,523
Ahmednagar,,,NEVASA,221,,9,1036,0,5,1041,0,,,0,1036,1036,0,1036
Ahmednagar,,,NEVASA,221,,10,875,0,9,884,0,,,0,875,875,0,875
Ahmednagar,,,NEVASA,221,,11,929,0,4,933,0,,,0,929,929,0,929
Ahmednagar,,,NEVASA,221,,12,757,0,5,762,0,,,0,757,757,0,757
Ahmednagar,,,NEVASA,221,,13,836,0,9,845,0,,,0,836,836,0,836
Ahmednagar,,,NEVASA,221,,14,1049,0,5,1054,0,,,0,1049,1049,0,1049
Ahmednagar,,,NEVASA,221,,15,1023,0,4,1027,0,,,0,1023,1023,0,1023
Ahmednagar,,,NEVASA,221,,16,1043,0,3,1046,0,,,0,1043,1043,0,1043
Ahmednagar,,,NEVASA,221,,17,511,0,4,515,0,,,0,511,511,0,511
Ahmednagar,,,NEVASA,221,,18,749,0,2,751,0,,,0,749,749,0,749
Ahmednagar,,,NEVASA,221,,19,481,0,3,484,0,,,0,481,481,0,481
Ahmednagar,,,NEVASA,221,,20,708,0,4,712,0,,,0,708,708,0,708
Ahmednagar,,,NEVASA,221,,21,528,0,3,531,0,,,0,528,528,0,528
Ahmednagar,,,NEVASA,221,,22,660,0,5,665,0,,,0,660,660,0,660
Ahmednagar,,,NEVASA,221,,23,589,0,1,590,0,,,0,589,589,0,589
Ahmednagar,,,NEVASA,221,,24,1180,0,11,1191,0,,,0,1180,1180,0,1180
Ahmednagar,,,NEVASA,221,,25,1223,0,8,1231,0,,,0,1223,1223,0,1223
Ahmednagar,,,NEVASA,221,,26,841,0,11,852,0,,,0,841,841,0,841
Ahmednagar,,,NEVASA,221,,27,681,0,13,694,0,,,0,681,681,0,681
Ahmednagar,,,NEVASA,221,,28,702,0,2,704,0,,,0,702,702,0,702
Ahmednagar,,,NEVASA,221,,29,540,0,1,541,0,,,0,540,540,0,540
Ahmednagar,,,NEVASA,221,,30,1035,0,8,1043,0,,,0,1035,1035,0,1035
Ahmednagar,,,NEVASA,221,,31,540,0,4,544,0,,,0,540,540,0,540
Ahmednagar,,,NEVASA,221,,32,935,0,6,941,0,,,0,935,935,0,935
Ahmednagar,,,NEVASA,221,,33,931,0,5,936,0,,,0,931,931,0,931
