District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Ahmednagar,,,AHMEDNAGAR CITY,225,,1,867,0,5,872,0,,,0,867,867,0,867
Ahmednagar,,,AHMEDNAGAR CITY,225,,2,595,0,7,602,0,,,0,595,595,0,595
Ahmednagar,,,AHMEDNAGAR CITY,225,,3,488,0,3,491,0,,,0,488,488,0,488
Ahmednagar,,,AHMEDNAGAR CITY,225,,4,583,0,2,585,0,,,0,583,583,0,583
Ahmednagar,,,AHMEDNAGAR CITY,225,,5,685,0,2,687,0,,,0,685,685,0,685
Ahmednagar,,,AHMEDNAGAR CITY,225,,6,928,0,9,937,0,,,0,928,928,0,928
Ahmednagar,,,AHMEDNAGAR CITY,225,,7,755,0,6,761,0,,,0,755,755,0,755
Ahmednagar,,,AHMEDNAGAR CITY,225,,8,324,0,1,325,0,,,0,324,324,0,324
Ahmednagar,,,AHMEDNAGAR CITY,225,,9,411,0,2,413,0,,,0,411,411,0,411
Ahmednagar,,,AHMEDNAGAR CITY,225,,10,658,0,7,665,0,,,0,658,658,0,658
Ahmednagar,,,AHMEDNAGAR CITY,225,,11,637,0,5,642,0,,,0,637,637,0,637
Ahmednagar,,,AHMEDNAGAR CITY,225,,12,622,0,3,625,0,,,0,623,623,0,623
Ahmednagar,,,AHMEDNAGAR CITY,225,,13,563,0,5,568,0,,,0,563,563,0,563
Ahmednagar,,,AHMEDNAGAR CITY,225,,14,773,0,5,778,0,,,0,773,773,0,773
Ahmednagar,,,AHMEDNAGAR CITY,225,,15,761,0,8,769,0,,,0,761,761,0,761
Ahmednagar,,,AHMEDNAGAR CITY,225,,16,780,0,8,788,0,,,0,781,781,0,781
Ahmednagar,,,AHMEDNAGAR CITY,225,,17,735,0,8,743,0,,,0,735,735,0,735
Ahmednagar,,,AHMEDNAGAR CITY,225,,18,514,0,4,518,0,,,0,514,514,0,514
Ahmednagar,,,AHMEDNAGAR CITY,225,,19,725,0,10,735,0,,,0,725,725,0,725
Ahmednagar,,,AHMEDNAGAR CITY,225,,20,594,0,5,599,0,,,0,594,594,0,594
Ahmednagar,,,AHMEDNAGAR CITY,225,,21,656,0,6,662,0,,,0,657,657,0,657
Ahmednagar,,,AHMEDNAGAR CITY,225,,22,676,0,3,679,0,,,0,676,676,0,676
Ahmednagar,,,AHMEDNAGAR CITY,225,,23,715,0,2,717,0,,,0,715,715,0,715
Ahmednagar,,,AHMEDNAGAR CITY,225,,24,846,0,8,854,0,,,0,846,846,0,846
Ahmednagar,,,AHMEDNAGAR CITY,225,,25,858,0,12,870,0,,,0,858,858,0,858
Ahmednagar,,,AHMEDNAGAR CITY,225,,26,826,0,18,844,0,,,0,826,826,0,826
Ahmednagar,,,AHMEDNAGAR CITY,225,,27,804,0,7,811,0,,,0,804,804,0,804
Ahmednagar,,,AHMEDNAGAR CITY,225,,28,954,0,11,965,0,,,0,954,954,0,954
Ahmednagar,,,AHMEDNAGAR CITY,225,,29,504,0,5,509,0,,,0,504,504,0,504
Ahmednagar,,,AHMEDNAGAR CITY,225,,30,530,0,2,532,0,,,0,531,531,0,531
Ahmednagar,,,AHMEDNAGAR CITY,225,,31,576,0,6,582,0,,,0,576,576,0,576
Ahmednagar,,,AHMEDNAGAR CITY,225,,32,444,0,1,445,0,,,0,444,444,0,444
Ahmednagar,,,AHMEDNAGAR CITY,225,,33,524,0,1,525,0,,,0,524,524,0,524
Ahmednagar,,,AHMEDNAGAR CITY,225,,34,591,0,2,593,0,,,0,591,591,0,591
Ahmednagar,,,AHMEDNAGAR CITY,225,,35,1058,0,0,1058,0,,,0,1058,1058,0,1058
Ahmednagar,,,AHMEDNAGAR CITY,225,,36,805,0,4,809,0,,,0,805,805,0,805
Ahmednagar,,,AHMEDNAGAR CITY,225,,37,835,0,2,837,0,,,0,835,835,0,835
Ahmednagar,,,AHMEDNAGAR CITY,225,,38,764,0,2,766,0,,,0,764,764,0,764
Ahmednagar,,,AHMEDNAGAR CITY,225,,39,870,0,8,878,0,,,0,870,870,0,870
Ahmednagar,,,AHMEDNAGAR CITY,225,,40,702,0,4,706,0,,,0,702,702,0,702
Ahmednagar,,,AHMEDNAGAR CITY,225,,41,762,0,12,774,0,,,0,762,762,0,762
Ahmednagar,,,AHMEDNAGAR CITY,225,,42,890,0,10,900,0,,,0,891,891,0,891
Ahmednagar,,,AHMEDNAGAR CITY,225,,43,866,0,6,872,0,,,0,866,866,0,866
Ahmednagar,,,AHMEDNAGAR CITY,225,,44,723,0,9,732,0,,,0,723,723,0,723
Ahmednagar,,,AHMEDNAGAR CITY,225,,45,800,0,8,808,0,,,0,800,800,0,800
Ahmednagar,,,AHMEDNAGAR CITY,225,,46,972,0,9,981,0,,,0,972,972,0,972
Ahmednagar,,,AHMEDNAGAR CITY,225,,47,970,0,11,981,0,,,0,970,970,0,970
Ahmednagar,,,AHMEDNAGAR CITY,225,,48,941,0,8,949,0,,,0,941,941,0,941
Ahmednagar,,,AHMEDNAGAR CITY,225,,49,829,0,8,837,0,,,0,829,829,0,829
Ahmednagar,,,AHMEDNAGAR CITY,225,,50,858,0,8,866,0,,,0,858,858,0,858
Ahmednagar,,,AHMEDNAGAR CITY,225,,51,784,0,4,788,0,,,0,784,784,0,784
Ahmednagar,,,AHMEDNAGAR CITY,225,,52,720,0,13,733,0,,,0,720,720,0,720
Ahmednagar,,,AHMEDNAGAR CITY,225,,53,508,0,2,510,0,,,0,508,508,0,508
Ahmednagar,,,AHMEDNAGAR CITY,225,,54,845,0,8,853,0,,,0,845,845,0,845
Ahmednagar,,,AHMEDNAGAR CITY,225,,55,527,0,6,533,0,,,0,527,527,0,527
Ahmednagar,,,AHMEDNAGAR CITY,225,,56,725,0,7,732,0,,,0,725,725,0,725
Ahmednagar,,,AHMEDNAGAR CITY,225,,57,675,0,4,679,0,,,0,675,675,0,675
Ahmednagar,,,AHMEDNAGAR CITY,225,,58,825,0,6,831,0,,,0,825,825,0,825
Ahmednagar,,,AHMEDNAGAR CITY,225,,59,736,0,10,746,0,,,0,736,736,0,736
Ahmednagar,,,AHMEDNAGAR CITY,225,,60,299,0,4,303,0,,,0,299,299,0,299
Ahmednagar,,,AHMEDNAGAR CITY,225,,61,596,0,8,604,0,,,0,596,596,0,596
Ahmednagar,,,AHMEDNAGAR CITY,225,,62,650,0,4,654,0,,,0,650,650,0,650
Ahmednagar,,,AHMEDNAGAR CITY,225,,63,555,0,6,561,0,,,0,555,555,0,555
Ahmednagar,,,AHMEDNAGAR CITY,225,,64,756,0,7,763,0,,,0,756,756,0,756
Ahmednagar,,,AHMEDNAGAR CITY,225,,65,610,0,8,618,0,,,0,610,610,0,610
Ahmednagar,,,AHMEDNAGAR CITY,225,,66,590,0,3,593,0,,,0,590,590,0,590
Ahmednagar,,,AHMEDNAGAR CITY,225,,67,719,0,5,724,0,,,0,719,719,0,719
Ahmednagar,,,AHMEDNAGAR CITY,225,,68,772,0,9,781,0,,,0,772,772,0,772
Ahmednagar,,,AHMEDNAGAR CITY,225,,69,824,0,8,832,0,,,0,824,824,0,824
Ahmednagar,,,AHMEDNAGAR CITY,225,,70,810,0,3,813,0,,,0,810,810,0,810
Ahmednagar,,,AHMEDNAGAR CITY,225,,71,787,0,7,794,0,,,0,787,787,0,787
Ahmednagar,,,AHMEDNAGAR CITY,225,,72,626,0,7,633,0,,,0,626,626,0,626
Ahmednagar,,,AHMEDNAGAR CITY,225,,73,873,0,4,877,0,,,0,873,873,0,873
Ahmednagar,,,AHMEDNAGAR CITY,225,,74,384,0,5,389,0,,,0,384,384,0,384
Ahmednagar,,,AHMEDNAGAR CITY,225,,75,669,0,8,677,0,,,0,669,669,0,669
Ahmednagar,,,AHMEDNAGAR CITY,225,,76,502,0,6,508,0,,,0,502,502,0,502
Ahmednagar,,,AHMEDNAGAR CITY,225,,77,890,0,14,904,0,,,0,890,890,0,890
Ahmednagar,,,AHMEDNAGAR CITY,225,,78,648,0,3,651,0,,,0,648,648,0,648
Ahmednagar,,,AHMEDNAGAR CITY,225,,79,844,0,7,851,0,,,0,844,844,0,844
Ahmednagar,,,AHMEDNAGAR CITY,225,,80,516,0,1,517,0,,,0,516,516,0,516
Ahmednagar,,,AHMEDNAGAR CITY,225,,81,437,0,2,439,0,,,0,437,437,0,437
Ahmednagar,,,AHMEDNAGAR CITY,225,,82,653,0,3,656,0,,,0,651,651,0,651
Ahmednagar,,,AHMEDNAGAR CITY,225,,83,707,0,7,714,0,,,0,707,707,0,707
Ahmednagar,,,AHMEDNAGAR CITY,225,,84,749,0,7,756,0,,,0,749,749,0,749
Ahmednagar,,,AHMEDNAGAR CITY,225,,85,340,0,2,342,0,,,0,340,340,0,340
Ahmednagar,,,AHMEDNAGAR CITY,225,,86,468,0,9,477,0,,,0,468,468,0,468
Ahmednagar,,,AHMEDNAGAR CITY,225,,87,581,0,7,588,0,,,0,581,581,0,581
Ahmednagar,,,AHMEDNAGAR CITY,225,,88,828,0,8,836,0,,,0,828,828,0,828
Ahmednagar,,,AHMEDNAGAR CITY,225,,89,611,0,4,615,0,,,0,611,611,0,611
Ahmednagar,,,AHMEDNAGAR CITY,225,,90,882,0,3,885,0,,,0,882,882,0,882
Ahmednagar,,,AHMEDNAGAR CITY,225,,91,661,0,1,662,0,,,0,661,661,0,661
Ahmednagar,,,AHMEDNAGAR CITY,225,,92,657,0,3,660,0,,,0,657,657,0,657
Ahmednagar,,,AHMEDNAGAR CITY,225,,93,821,0,3,824,0,,,0,820,820,0,820
Ahmednagar,,,AHMEDNAGAR CITY,225,,94,966,0,5,971,0,,,0,966,966,0,966
Ahmednagar,,,AHMEDNAGAR CITY,225,,95,973,0,2,975,0,,,0,973,973,0,973
