District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Kolhapur,,,HATKANANGLE (SC),278,,1,695,0,0,695,0,,,0,698,698,0,698
Kolhapur,,,HATKANANGLE (SC),278,,2,513,0,0,513,0,,,0,518,518,0,518
Kolhapur,,,HATKANANGLE (SC),278,,3,842,0,4,846,0,,,0,846,846,0,846
Kolhapur,,,HATKANANGLE (SC),278,,4,770,0,0,770,0,,,0,776,776,0,776
Kolhapur,,,HATKANANGLE (SC),278,,5,958,0,1,959,0,,,0,962,962,0,962
Kolhapur,,,HATKANANGLE (SC),278,,6,811,0,1,812,0,,,0,815,815,0,815
Kolhapur,,,HATKANANGLE (SC),278,,7,935,0,5,940,0,,,0,949,949,0,949
Kolhapur,,,HATKANANGLE (SC),278,,8,849,0,5,854,0,,,0,854,854,0,854
Kolhapur,,,HATKANANGLE (SC),278,,9,839,0,4,843,0,,,0,846,846,0,846
Kolhapur,,,HATKANANGLE (SC),278,,10,967,0,3,970,0,,,0,974,974,0,974
Kolhapur,,,HATKANANGLE (SC),278,,11,432,0,2,434,0,,,0,436,436,0,436
Kolhapur,,,HATKANANGLE (SC),278,,12,868,0,4,872,0,,,0,873,873,0,873
Kolhapur,,,HATKANANGLE (SC),278,,13,976,0,3,979,0,,,0,987,987,0,987
Kolhapur,,,HATKANANGLE (SC),278,,14,983,0,2,985,0,,,0,979,979,0,979
Kolhapur,,,HATKANANGLE (SC),278,,15,907,0,3,910,0,,,0,910,910,0,910
Kolhapur,,,HATKANANGLE (SC),278,,16,968,0,4,972,0,,,0,968,968,0,968
Kolhapur,,,HATKANANGLE (SC),278,,17,997,0,4,1001,0,,,0,998,998,0,998
Kolhapur,,,HATKANANGLE (SC),278,,18,529,0,2,531,0,,,0,532,532,0,532
Kolhapur,,,HATKANANGLE (SC),278,,19,484,0,0,484,0,,,0,484,484,0,484
Kolhapur,,,HATKANANGLE (SC),278,,20,621,0,2,623,0,,,0,621,621,0,621
Kolhapur,,,HATKANANGLE (SC),278,,21,613,0,3,616,0,,,0,613,613,0,613
Kolhapur,,,HATKANANGLE (SC),278,,22,556,0,1,557,0,,,0,557,557,0,557
Kolhapur,,,HATKANANGLE (SC),278,,23,484,0,0,484,0,,,0,484,484,0,484
Kolhapur,,,HATKANANGLE (SC),278,,24,892,0,4,896,0,,,0,892,892,0,892
Kolhapur,,,HATKANANGLE (SC),278,,25,1064,0,3,1067,0,,,0,1063,1063,0,1063
Kolhapur,,,HATKANANGLE (SC),278,,26,1047,0,7,1054,0,,,0,1046,1046,0,1046
Kolhapur,,,HATKANANGLE (SC),278,,27,1125,0,5,1130,0,,,0,1125,1125,0,1125
Kolhapur,,,HATKANANGLE (SC),278,,28,714,0,2,716,0,,,0,714,714,0,714
Kolhapur,,,HATKANANGLE (SC),278,,29,478,0,0,478,0,,,0,478,478,0,478
Kolhapur,,,HATKANANGLE (SC),278,,30,1100,0,3,1103,0,,,0,1100,1100,0,1100
Kolhapur,,,HATKANANGLE (SC),278,,31,1156,0,1,1157,0,,,0,1156,1156,0,1156
Kolhapur,,,HATKANANGLE (SC),278,,32,600,0,1,601,0,,,0,600,600,0,600
Kolhapur,,,HATKANANGLE (SC),278,,33,657,0,0,657,0,,,0,658,658,0,658
Kolhapur,,,HATKANANGLE (SC),278,,34,740,0,3,743,0,,,0,737,737,0,737
