District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Solapur,,,SANGOLE,253,,1,910,0,2,912,0,,,0,910,910,0,910
Solapur,,,SANGOLE,253,,2,1087,0,2,1089,0,,,0,1088,1088,0,1088
Solapur,,,SANGOLE,253,,3,766,0,3,769,0,,,0,766,766,0,766
Solapur,,,SANGOLE,253,,4,642,0,0,642,0,,,0,642,642,0,642
Solapur,,,SANGOLE,253,,5,1071,0,4,1075,0,,,0,1071,1071,0,1071
Solapur,,,SANGOLE,253,,6,1032,0,3,1035,0,,,0,1035,1035,0,1035
Solapur,,,SANGOLE,253,,7,689,0,5,694,0,,,0,689,689,0,689
Solapur,,,SANGOLE,253,,8,791,0,3,794,0,,,0,791,791,0,791
Solapur,,,SANGOLE,253,,9,795,0,6,801,0,,,0,795,795,0,795
Solapur,,,SANGOLE,253,,10,838,0,12,850,0,,,0,839,839,0,839
Solapur,,,SANGOLE,253,,11,850,0,4,854,0,,,0,850,850,0,850
Solapur,,,SANGOLE,253,,12,794,0,4,798,0,,,0,794,794,0,794
Solapur,,,SANGOLE,253,,13,1048,0,5,1053,0,,,0,1048,1048,0,1048
Solapur,,,SANGOLE,253,,14,845,0,4,849,0,,,0,845,845,0,845
Solapur,,,SANGOLE,253,,15,816,0,4,820,0,,,0,816,816,0,816
Solapur,,,SANGOLE,253,,16,566,0,1,567,0,,,0,566,566,0,566
Solapur,,,SANGOLE,253,,17,892,0,3,895,0,,,0,892,892,0,892
Solapur,,,SANGOLE,253,,18,667,0,4,671,0,,,0,667,667,0,667
Solapur,,,SANGOLE,253,,19,647,0,2,649,0,,,0,647,647,0,647
Solapur,,,SANGOLE,253,,20,473,0,1,474,0,,,0,473,473,0,473
Solapur,,,SANGOLE,253,,21,553,0,2,555,0,,,0,553,553,0,553
Solapur,,,SANGOLE,253,,22,575,0,1,576,0,,,0,575,575,0,575
Solapur,,,SANGOLE,253,,23,564,0,2,566,0,,,0,564,564,0,564
Solapur,,,SANGOLE,253,,24,668,0,6,674,0,,,0,668,668,0,668
Solapur,,,SANGOLE,253,,25,977,0,5,982,0,,,0,977,977,0,977
Solapur,,,SANGOLE,253,,26,1074,0,9,1083,0,,,0,1074,1074,0,1074
Solapur,,,SANGOLE,253,,27,1176,0,5,1181,0,,,0,1176,1176,0,1176
Solapur,,,SANGOLE,253,,28,1125,0,5,1130,0,,,0,1125,1125,0,1125
Solapur,,,SANGOLE,253,,29,1027,0,0,1027,0,,,0,1027,1027,0,1027
Solapur,,,SANGOLE,253,,30,798,0,0,798,0,,,0,798,798,0,798
Solapur,,,SANGOLE,253,,31,957,0,6,963,0,,,0,957,957,0,957
Solapur,,,SANGOLE,253,,32,638,0,2,640,0,,,0,638,638,0,638
Solapur,,,SANGOLE,253,,32A,666,0,5,671,0,,,0,666,666,0,666
Solapur,,,SANGOLE,253,,33,766,0,1,767,0,,,0,766,766,0,766
